UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_r	tib_ant_r
   4691.00000000	     93.82000000	      0.04144333	      0.07255217
   4692.00000000	     93.84000000	      0.04441451	      0.06904347
   4693.00000000	     93.86000000	      0.04729157	      0.06563363
   4694.00000000	     93.88000000	      0.05000133	      0.06241086
   4695.00000000	     93.90000000	      0.05243475	      0.05945677
   4696.00000000	     93.92000000	      0.05456061	      0.05684171
   4697.00000000	     93.94000000	      0.05634048	      0.05462116
   4698.00000000	     93.96000000	      0.05775338	      0.05283414
   4699.00000000	     93.98000000	      0.05879256	      0.05150402
   4700.00000000	     94.00000000	      0.05946008	      0.05064188
   4701.00000000	     94.02000000	      0.05976088	      0.05025129
   4702.00000000	     94.04000000	      0.05969823	      0.05033275
   4703.00000000	     94.06000000	      0.05927139	      0.05088622
   4704.00000000	     94.08000000	      0.05847613	      0.05191055
   4705.00000000	     94.10000000	      0.05730787	      0.05340015
   4706.00000000	     94.12000000	      0.05576694	      0.05534018
   4707.00000000	     94.14000000	      0.05386444	      0.05770214
   4708.00000000	     94.16000000	      0.05162717	      0.06044129
   4709.00000000	     94.18000000	      0.04908585	      0.06349672
   4710.00000000	     94.20000000	      0.04631441	      0.06679372
   4711.00000000	     94.22000000	      0.04339540	      0.07024783
   4712.00000000	     94.24000000	      0.04041164	      0.07376973
   4713.00000000	     94.26000000	      0.03745138	      0.07727012
   4714.00000000	     94.28000000	      0.03460488	      0.08066429
   4715.00000000	     94.30000000	      0.03195998	      0.08387586
   4716.00000000	     94.32000000	      0.02959549	      0.08683950
   4717.00000000	     94.34000000	      0.02757238	      0.08950259
   4718.00000000	     94.36000000	      0.02592466	      0.09182546
   4719.00000000	     94.38000000	      0.02465414	      0.09378065
   4720.00000000	     94.40000000	      0.02373300	      0.09535103
   4721.00000000	     94.42000000	      0.02312145	      0.09652743
   4722.00000000	     94.44000000	      0.02275958	      0.09730594
   4723.00000000	     94.46000000	      0.02259611	      0.09768551
   4724.00000000	     94.48000000	      0.02260426	      0.09766609
   4725.00000000	     94.50000000	      0.02278543	      0.09724768
   4726.00000000	     94.52000000	      0.02316902	      0.09643036
   4727.00000000	     94.54000000	      0.02380830	      0.09521537
   4728.00000000	     94.56000000	      0.02476184	      0.09360702
   4729.00000000	     94.58000000	      0.02606826	      0.09161514
   4730.00000000	     94.60000000	      0.02775313	      0.08925776
   4731.00000000	     94.62000000	      0.02981147	      0.08656347
   4732.00000000	     94.64000000	      0.03220629	      0.08357316
   4733.00000000	     94.66000000	      0.03487449	      0.08034076
   4734.00000000	     94.68000000	      0.03773600	      0.07693273
   4735.00000000	     94.70000000	      0.04070251	      0.07342642
   4736.00000000	     94.72000000	      0.04368378	      0.06990716
   4737.00000000	     94.74000000	      0.04659195	      0.06646446
   4738.00000000	     94.76000000	      0.04934490	      0.06318739
   4739.00000000	     94.78000000	      0.05185856	      0.06015966
   4740.00000000	     94.80000000	      0.05406491	      0.05745480
   4741.00000000	     94.82000000	      0.05593311	      0.05513222
   4742.00000000	     94.84000000	      0.05743804	      0.05323503
   4743.00000000	     94.86000000	      0.05856987	      0.05179026
   4744.00000000	     94.88000000	      0.05932904	      0.05081162
   4745.00000000	     94.90000000	      0.05972028	      0.05030408
   4746.00000000	     94.92000000	      0.05974759	      0.05026858
   4747.00000000	     94.94000000	      0.05941129	      0.05070511
   4748.00000000	     94.96000000	      0.05870780	      0.05161304
   4749.00000000	     94.98000000	      0.05763223	      0.05298829
   4750.00000000	     95.00000000	      0.05618312	      0.05481878
   4751.00000000	     95.02000000	      0.05436839	      0.05707970
   4752.00000000	     95.04000000	      0.05221061	      0.05973047
   4753.00000000	     95.06000000	      0.04974095	      0.06271402
   4754.00000000	     95.08000000	      0.04701793	      0.06595873
   4755.00000000	     95.10000000	      0.04412806	      0.06938213
   4756.00000000	     95.12000000	      0.04115227	      0.07289564
   4757.00000000	     95.14000000	      0.03817779	      0.07640950
   4758.00000000	     95.16000000	      0.03529473	      0.07983749
   4759.00000000	     95.18000000	      0.03259205	      0.08310085
   4760.00000000	     95.20000000	      0.03015154	      0.08613134
   4761.00000000	     95.22000000	      0.02803948	      0.08887309
   4762.00000000	     95.24000000	      0.02629730	      0.09128328
   4763.00000000	     95.26000000	      0.02493490	      0.09333153
   4764.00000000	     95.28000000	      0.02393079	      0.09499838
   4765.00000000	     95.30000000	      0.02324730	      0.09627293
   4766.00000000	     95.32000000	      0.02282913	      0.09715020
   4767.00000000	     95.34000000	      0.02262005	      0.09762865
   4768.00000000	     95.36000000	      0.02258666	      0.09770809
   4769.00000000	     95.38000000	      0.02272327	      0.09738855
   4770.00000000	     95.40000000	      0.02305254	      0.09667003
   4771.00000000	     95.42000000	      0.02362251	      0.09555333
   4772.00000000	     95.44000000	      0.02449421	      0.09404179
   4773.00000000	     95.46000000	      0.02570980	      0.09214363
   4774.00000000	     95.48000000	      0.02730008	      0.08987459
   4775.00000000	     95.50000000	      0.02926814	      0.08726047
   4776.00000000	     95.52000000	      0.03158460	      0.08433900
   4777.00000000	     95.54000000	      0.03419202	      0.08116085
   4778.00000000	     95.56000000	      0.03701367	      0.07778952
   4779.00000000	     95.58000000	      0.03996258	      0.07429986
   4780.00000000	     95.60000000	      0.04294854	      0.07077556
   4781.00000000	     95.62000000	      0.04588275	      0.06730548
   4782.00000000	     95.64000000	      0.04868137	      0.06397928
   4783.00000000	     95.66000000	      0.05126415	      0.06088244
   4784.00000000	     95.68000000	      0.05354836	      0.05809144
   4785.00000000	     95.70000000	      0.05550336	      0.05566947
   4786.00000000	     95.72000000	      0.05709974	      0.05366376
   4787.00000000	     95.74000000	      0.05832428	      0.05210515
   4788.00000000	     95.76000000	      0.05917542	      0.05101030
   4789.00000000	     95.78000000	      0.05965736	      0.05038586
   4790.00000000	     95.80000000	      0.05977465	      0.05023338
   4791.00000000	     95.82000000	      0.05952865	      0.05055296
   4792.00000000	     95.84000000	      0.05891662	      0.05134426
   4793.00000000	     95.86000000	      0.05793362	      0.05260445
   4794.00000000	     95.88000000	      0.05657679	      0.05432388
   4795.00000000	     95.90000000	      0.05485119	      0.05648129
   4796.00000000	     95.92000000	      0.05277537	      0.05904015
   4797.00000000	     95.94000000	      0.05038506	      0.06194740
   4798.00000000	     95.96000000	      0.04771117	      0.06513474
   4799.00000000	     95.98000000	      0.04485541	      0.06852197
   4800.00000000	     96.00000000	      0.04189297	      0.07202155
   4801.00000000	     96.02000000	      0.03890982	      0.07554357
   4802.00000000	     96.04000000	      0.03599569	      0.07900052
   4803.00000000	     96.06000000	      0.03324028	      0.08231149
   4804.00000000	     96.08000000	      0.03072787	      0.08540539
   4805.00000000	     96.10000000	      0.02852946	      0.08822318
   4806.00000000	     96.12000000	      0.02669342	      0.09071882
   4807.00000000	     96.14000000	      0.02523778	      0.09285895
   4808.00000000	     96.16000000	      0.02414836	      0.09462161
   4809.00000000	     96.18000000	      0.02338937	      0.09599402
   4810.00000000	     96.20000000	      0.02291142	      0.09696997
   4811.00000000	     96.22000000	      0.02265464	      0.09754728
   4812.00000000	     96.24000000	      0.02257936	      0.09772558
   4813.00000000	     96.26000000	      0.02267281	      0.09750491
   4814.00000000	     96.28000000	      0.02295076	      0.09688523
   4815.00000000	     96.30000000	      0.02345548	      0.09586702
   4816.00000000	     96.32000000	      0.02424771	      0.09445279
   4817.00000000	     96.34000000	      0.02537448	      0.09264930
   4818.00000000	     96.36000000	      0.02687038	      0.09047018
   4819.00000000	     96.38000000	      0.02874634	      0.08793854
   4820.00000000	     96.40000000	      0.03098086	      0.08508901
   4821.00000000	     96.42000000	      0.03352276	      0.08196903
   4822.00000000	     96.44000000	      0.03629917	      0.07863900
   4823.00000000	     96.46000000	      0.03922493	      0.07517114
   4824.00000000	     96.48000000	      0.04221010	      0.07164728
   4825.00000000	     96.50000000	      0.04516519	      0.06815536
   4826.00000000	     96.52000000	      0.04800483	      0.06478529
   4827.00000000	     96.54000000	      0.05065236	      0.06162406
   4828.00000000	     96.56000000	      0.05301151	      0.05875081
   4829.00000000	     96.58000000	      0.05505152	      0.05623235
   4830.00000000	     96.60000000	      0.05673856	      0.05412001
   4831.00000000	     96.62000000	      0.05805574	      0.05244858
   4832.00000000	     96.64000000	      0.05899913	      0.05123789
   4833.00000000	     96.66000000	      0.05957206	      0.05049662
   4834.00000000	     96.68000000	      0.05977942	      0.05022717
   4835.00000000	     96.70000000	      0.05962355	      0.05042978
   4836.00000000	     96.72000000	      0.05910265	      0.05110430
   4837.00000000	     96.74000000	      0.05821201	      0.05224885
   4838.00000000	     96.76000000	      0.05694775	      0.05385594
   4839.00000000	     96.78000000	      0.05531240	      0.05590760
   4840.00000000	     96.80000000	      0.05332074	      0.05837129
   4841.00000000	     96.82000000	      0.05100403	      0.06119803
   4842.00000000	     96.84000000	      0.04839296	      0.06432305
   4843.00000000	     96.86000000	      0.04557618	      0.06766871
   4844.00000000	     96.88000000	      0.04263238	      0.07114882
   4845.00000000	     96.90000000	      0.03964609	      0.07467361
   4846.00000000	     96.92000000	      0.03670642	      0.07815455
   4847.00000000	     96.94000000	      0.03390350	      0.08150874
   4848.00000000	     96.96000000	      0.03132360	      0.08466242
   4849.00000000	     96.98000000	      0.02904183	      0.08755343
   4850.00000000	     97.00000000	      0.02711305	      0.09013247
   4851.00000000	     97.02000000	      0.02556328	      0.09236315
   4852.00000000	     97.04000000	      0.02438602	      0.09422086
   4853.00000000	     97.06000000	      0.02354869	      0.09569075
   4854.00000000	     97.08000000	      0.02300717	      0.09676525
   4855.00000000	     97.10000000	      0.02270024	      0.09744142
   4856.00000000	     97.12000000	      0.02258228	      0.09771859
   4857.00000000	     97.14000000	      0.02263355	      0.09759678
   4858.00000000	     97.16000000	      0.02286280	      0.09707596
   4859.00000000	     97.18000000	      0.02330614	      0.09615638
   4860.00000000	     97.20000000	      0.02402162	      0.09483986
   4861.00000000	     97.22000000	      0.02506197	      0.09313186
   4862.00000000	     97.24000000	      0.02646419	      0.09104407
   4863.00000000	     97.26000000	      0.02824670	      0.08859703
   4864.00000000	     97.28000000	      0.03039611	      0.08582235
   4865.00000000	     97.30000000	      0.03286795	      0.08276425
   4866.00000000	     97.32000000	      0.03559386	      0.07947997
   4867.00000000	     97.34000000	      0.03849091	      0.07603896
   4868.00000000	     97.36000000	      0.04146979	      0.07252095
   4869.00000000	     97.38000000	      0.04444051	      0.06901273
   4870.00000000	     97.40000000	      0.04731636	      0.06560416
   4871.00000000	     97.42000000	      0.05002407	      0.06238343
   4872.00000000	     97.44000000	      0.05245498	      0.05943205
   4873.00000000	     97.46000000	      0.05457792	      0.05682026
   4874.00000000	     97.48000000	      0.05635461	      0.05460340
   4875.00000000	     97.50000000	      0.05776421	      0.05282034
   4876.00000000	     97.52000000	      0.05880009	      0.05149433
   4877.00000000	     97.54000000	      0.05946434	      0.05063636
   4878.00000000	     97.56000000	      0.05976191	      0.05024994
   4879.00000000	     97.58000000	      0.05969605	      0.05033558
   4880.00000000	     97.60000000	      0.05926597	      0.05089323
   4881.00000000	     97.62000000	      0.05846743	      0.05192171
   4882.00000000	     97.64000000	      0.05729586	      0.05341538
   4883.00000000	     97.66000000	      0.05575166	      0.05535929
   4884.00000000	     97.68000000	      0.05384606	      0.05772480
   4885.00000000	     97.70000000	      0.05160599	      0.06046705
   4886.00000000	     97.72000000	      0.04906219	      0.06352496
   4887.00000000	     97.74000000	      0.04628911	      0.06682373
   4888.00000000	     97.76000000	      0.04336916	      0.07027884
   4889.00000000	     97.78000000	      0.04038521	      0.07380093
   4890.00000000	     97.80000000	      0.03742556	      0.07730074
   4891.00000000	     97.82000000	      0.03458047	      0.08069362
   4892.00000000	     97.84000000	      0.03193772	      0.08390326
   4893.00000000	     97.86000000	      0.02957602	      0.08686446
   4894.00000000	     97.88000000	      0.02755612	      0.08952469
   4895.00000000	     97.90000000	      0.02591178	      0.09184441
   4896.00000000	     97.92000000	      0.02464451	      0.09379625
   4897.00000000	     97.94000000	      0.02372631	      0.09536318
   4898.00000000	     97.96000000	      0.02311724	      0.09653607
   4899.00000000	     97.98000000	      0.02275732	      0.09731105
   4900.00000000	     98.00000000	      0.02259545	      0.09768709
   4901.00000000	     98.02000000	      0.02260508	      0.09766414
   4902.00000000	     98.04000000	      0.02278787	      0.09724220
   4903.00000000	     98.06000000	      0.02317346	      0.09642135
   4904.00000000	     98.08000000	      0.02381529	      0.09520285
   4905.00000000	     98.10000000	      0.02477179	      0.09359105
   4906.00000000	     98.12000000	      0.02608149	      0.09159585
   4907.00000000	     98.14000000	      0.02776974	      0.08923534
   4908.00000000	     98.16000000	      0.02983126	      0.08653823
   4909.00000000	     98.18000000	      0.03222881	      0.08354553
   4910.00000000	     98.20000000	      0.03489909	      0.08031126
   4911.00000000	     98.22000000	      0.03776192	      0.07690201
   4912.00000000	     98.24000000	      0.04072896	      0.07339520
   4913.00000000	     98.26000000	      0.04370997	      0.06987623
   4914.00000000	     98.28000000	      0.04661710	      0.06643460
   4915.00000000	     98.30000000	      0.04936834	      0.06315938
   4916.00000000	     98.32000000	      0.05187945	      0.06013421
   4917.00000000	     98.34000000	      0.05408298	      0.05743249
   4918.00000000	     98.36000000	      0.05594805	      0.05511351
   4919.00000000	     98.38000000	      0.05744970	      0.05322023
   4920.00000000	     98.40000000	      0.05857822	      0.05177954
   4921.00000000	     98.42000000	      0.05933411	      0.05080506
   4922.00000000	     98.44000000	      0.05972211	      0.05030170
   4923.00000000	     98.46000000	      0.05974621	      0.05027037
   4924.00000000	     98.48000000	      0.05940668	      0.05071108
   4925.00000000	     98.50000000	      0.05869992	      0.05162317
   4926.00000000	     98.52000000	      0.05762104	      0.05300252
   4927.00000000	     98.54000000	      0.05616865	      0.05483695
   4928.00000000	     98.56000000	      0.05435075	      0.05710153
   4929.00000000	     98.58000000	      0.05219009	      0.05975551
   4930.00000000	     98.60000000	      0.04971780	      0.06274170
   4931.00000000	     98.62000000	      0.04699298	      0.06598837
   4932.00000000	     98.64000000	      0.04410198	      0.06941296
   4933.00000000	     98.66000000	      0.04112581	      0.07292686
   4934.00000000	     98.68000000	      0.03815174	      0.07644033
   4935.00000000	     98.70000000	      0.03526990	      0.07986720
   4936.00000000	     98.72000000	      0.03256919	      0.08312878
   4937.00000000	     98.74000000	      0.03013133	      0.08615694
   4938.00000000	     98.76000000	      0.02802241	      0.08889593
   4939.00000000	     98.78000000	      0.02628359	      0.09130303
   4940.00000000	     98.80000000	      0.02492450	      0.09334797
   4941.00000000	     98.82000000	      0.02392338	      0.09501139
   4942.00000000	     98.84000000	      0.02324253	      0.09628244
   4943.00000000	     98.86000000	      0.02282643	      0.09715619
   4944.00000000	     98.88000000	      0.02261901	      0.09763110
   4945.00000000	     98.90000000	      0.02258711	      0.09770701
   4946.00000000	     98.92000000	      0.02272528	      0.09738394
   4947.00000000	     98.94000000	      0.02305645	      0.09666189
   4948.00000000	     98.96000000	      0.02362882	      0.09554168
   4949.00000000	     98.98000000	      0.02450340	      0.09402667
   4950.00000000	     99.00000000	      0.02572220	      0.09212514
   4951.00000000	     99.02000000	      0.02731586	      0.08985293
   4952.00000000	     99.04000000	      0.02928718	      0.08723590
   4953.00000000	     99.06000000	      0.03160650	      0.08431191
   4954.00000000	     99.08000000	      0.03421617	      0.08113176
   4955.00000000	     99.10000000	      0.03703934	      0.07775904
   4956.00000000	     99.12000000	      0.03998898	      0.07426869
   4957.00000000	     99.14000000	      0.04297486	      0.07074448
   4958.00000000	     99.16000000	      0.04590823	      0.06727529
   4959.00000000	     99.18000000	      0.04870530	      0.06395074
   4960.00000000	     99.20000000	      0.05128568	      0.06085629
   4961.00000000	     99.22000000	      0.05356716	      0.05806830
   4962.00000000	     99.24000000	      0.05551909	      0.05564983
   4963.00000000	     99.26000000	      0.05711222	      0.05364797
   4964.00000000	     99.28000000	      0.05833345	      0.05209342
   4965.00000000	     99.30000000	      0.05918130	      0.05100271
   4966.00000000	     99.32000000	      0.05965999	      0.05038244
   4967.00000000	     99.34000000	      0.05977406	      0.05023414
   4968.00000000	     99.36000000	      0.05952484	      0.05055790
   4969.00000000	     99.38000000	      0.05890956	      0.05135337
   4970.00000000	     99.40000000	      0.05792325	      0.05261767
   4971.00000000	     99.42000000	      0.05656312	      0.05434109
   4972.00000000	     99.44000000	      0.05483432	      0.05650224
   4973.00000000	     99.46000000	      0.05275553	      0.05906444
   4974.00000000	     99.48000000	      0.05036265	      0.06197449
   4975.00000000	     99.50000000	      0.04768660	      0.06516396
   4976.00000000	     99.52000000	      0.04482954	      0.06855258
   4977.00000000	     99.54000000	      0.04186653	      0.07205275
   4978.00000000	     99.56000000	      0.03888360	      0.07557457
   4979.00000000	     99.58000000	      0.03597048	      0.07903058
   4980.00000000	     99.60000000	      0.03321687	      0.08233991
   4981.00000000	     99.62000000	      0.03070695	      0.08543161
   4982.00000000	     99.64000000	      0.02851157	      0.08824674
   4983.00000000	     99.66000000	      0.02667887	      0.09073935
   4984.00000000	     99.68000000	      0.02522658	      0.09287623
   4985.00000000	     99.70000000	      0.02414025	      0.09463548
   4986.00000000	     99.72000000	      0.02338401	      0.09600440
   4987.00000000	     99.74000000	      0.02290825	      0.09697683
   4988.00000000	     99.76000000	      0.02265321	      0.09755061
   4989.00000000	     99.78000000	      0.02257944	      0.09772538
   4990.00000000	     99.80000000	      0.02267441	      0.09750118
   4991.00000000	     99.82000000	      0.02295415	      0.09687797
   4992.00000000	     99.84000000	      0.02346114	      0.09585624
   4993.00000000	     99.86000000	      0.02425616	      0.09443852
   4994.00000000	     99.88000000	      0.02538606	      0.09263163
   4995.00000000	     99.90000000	      0.02688533	      0.09044928
   4996.00000000	     99.92000000	      0.02876459	      0.08791466
   4997.00000000	     99.94000000	      0.03100211	      0.08506250
   4998.00000000	     99.96000000	      0.03354642	      0.08194038
   4999.00000000	     99.98000000	      0.03632454	      0.07860880
   5000.00000000	    100.00000000	      0.03925122	      0.07514008
   5001.00000000	    100.02000000	      0.04223651	      0.07161610
   5002.00000000	    100.04000000	      0.04519095	      0.06812487
   5003.00000000	    100.06000000	      0.04802920	      0.06475627
   5004.00000000	    100.08000000	      0.05067450	      0.06159726
   5005.00000000	    100.10000000	      0.05303103	      0.05872688
   5006.00000000	    100.12000000	      0.05506803	      0.05621181
   5007.00000000	    100.14000000	      0.05675185	      0.05410324
   5008.00000000	    100.16000000	      0.05806573	      0.05243582
   5009.00000000	    100.18000000	      0.05900582	      0.05122926
   5010.00000000	    100.20000000	      0.05957550	      0.05049217
   5011.00000000	    100.22000000	      0.05977963	      0.05022689
   5012.00000000	    100.24000000	      0.05962054	      0.05043368
   5013.00000000	    100.26000000	      0.05909640	      0.05111238
   5014.00000000	    100.28000000	      0.05820246	      0.05226106
   5015.00000000	    100.30000000	      0.05693489	      0.05387219
   5016.00000000	    100.32000000	      0.05529631	      0.05592765
   5017.00000000	    100.34000000	      0.05330160	      0.05839480
   5018.00000000	    100.36000000	      0.05098222	      0.06122449
   5019.00000000	    100.38000000	      0.04836882	      0.06435182
   5020.00000000	    100.40000000	      0.04555056	      0.06769905
   5021.00000000	    100.42000000	      0.04260601	      0.07117995
   5022.00000000	    100.44000000	      0.03961973	      0.07470473
   5023.00000000	    100.46000000	      0.03668088	      0.07818490
   5024.00000000	    100.48000000	      0.03387957	      0.08153763
   5025.00000000	    100.50000000	      0.03130200	      0.08468924
   5026.00000000	    100.52000000	      0.02902315	      0.08757768
   5027.00000000	    100.54000000	      0.02709766	      0.09015379
   5028.00000000	    100.56000000	      0.02555126	      0.09238126
   5029.00000000	    100.58000000	      0.02437718	      0.09423558
   5030.00000000	    100.60000000	      0.02354269	      0.09570200
   5031.00000000	    100.62000000	      0.02300351	      0.09677299
   5032.00000000	    100.64000000	      0.02269842	      0.09744562
   5033.00000000	    100.66000000	      0.02258200	      0.09771926
   5034.00000000	    100.68000000	      0.02263476	      0.09759392
   5035.00000000	    100.70000000	      0.02286571	      0.09706957
   5036.00000000	    100.72000000	      0.02331119	      0.09614647
   5037.00000000	    100.74000000	      0.02402935	      0.09482645
   5038.00000000	    100.76000000	      0.02507274	      0.09311502
   5039.00000000	    100.78000000	      0.02647829	      0.09102395
   5040.00000000	    100.80000000	      0.02826415	      0.08857386
   5041.00000000	    100.82000000	      0.03041665	      0.08579646
   5042.00000000	    100.84000000	      0.03289107	      0.08273609
   5043.00000000	    100.86000000	      0.03561888	      0.07945009
   5044.00000000	    100.88000000	      0.03851705	      0.07600804
   5045.00000000	    100.90000000	      0.04149624	      0.07248973
   5046.00000000	    100.92000000	      0.04446650	      0.06898200
   5047.00000000	    100.94000000	      0.04734114	      0.06557471
   5048.00000000	    100.96000000	      0.05004678	      0.06235601
   5049.00000000	    100.98000000	      0.05247519	      0.05940735
   5050.00000000	    101.00000000	      0.05459521	      0.05679884
   5051.00000000	    101.02000000	      0.05636871	      0.05458568
   5052.00000000	    101.04000000	      0.05777502	      0.05280658
   5053.00000000	    101.06000000	      0.05880759	      0.05148467
   5054.00000000	    101.08000000	      0.05946857	      0.05063087
   5055.00000000	    101.10000000	      0.05976292	      0.05024863
   5056.00000000	    101.12000000	      0.05969384	      0.05033845
   5057.00000000	    101.14000000	      0.05926053	      0.05090027
   5058.00000000	    101.16000000	      0.05845870	      0.05193290
   5059.00000000	    101.18000000	      0.05728382	      0.05343064
   5060.00000000	    101.20000000	      0.05573635	      0.05537843
   5061.00000000	    101.22000000	      0.05382765	      0.05774750
   5062.00000000	    101.24000000	      0.05158480	      0.06049282
   5063.00000000	    101.26000000	      0.04903852	      0.06355321
   5064.00000000	    101.28000000	      0.04626379	      0.06685375
   5065.00000000	    101.30000000	      0.04334290	      0.07030985
   5066.00000000	    101.32000000	      0.04035878	      0.07383213
   5067.00000000	    101.34000000	      0.03739975	      0.07733136
   5068.00000000	    101.36000000	      0.03455607	      0.08072293
   5069.00000000	    101.38000000	      0.03191548	      0.08393064
   5070.00000000	    101.40000000	      0.02955657	      0.08688939
   5071.00000000	    101.42000000	      0.02753990	      0.08954676
   5072.00000000	    101.44000000	      0.02589893	      0.09186333
   5073.00000000	    101.46000000	      0.02463491	      0.09381182
   5074.00000000	    101.48000000	      0.02371964	      0.09537529
   5075.00000000	    101.50000000	      0.02311306	      0.09654467
   5076.00000000	    101.52000000	      0.02275508	      0.09731613
   5077.00000000	    101.54000000	      0.02259480	      0.09768864
   5078.00000000	    101.56000000	      0.02260592	      0.09766216
   5079.00000000	    101.58000000	      0.02279033	      0.09723668
   5080.00000000	    101.60000000	      0.02317793	      0.09641231
   5081.00000000	    101.62000000	      0.02382231	      0.09519031
   5082.00000000	    101.64000000	      0.02478178	      0.09357506
   5083.00000000	    101.66000000	      0.02609476	      0.09157653
   5084.00000000	    101.68000000	      0.02778638	      0.08921290
   5085.00000000	    101.70000000	      0.02985108	      0.08651297
   5086.00000000	    101.72000000	      0.03225136	      0.08351788
   5087.00000000	    101.74000000	      0.03492370	      0.08028175
   5088.00000000	    101.76000000	      0.03778786	      0.07687129
   5089.00000000	    101.78000000	      0.04075541	      0.07336399
   5090.00000000	    101.80000000	      0.04373614	      0.06984530
   5091.00000000	    101.82000000	      0.04664225	      0.06640476
   5092.00000000	    101.84000000	      0.04939177	      0.06313140
   5093.00000000	    101.86000000	      0.05190033	      0.06010878
   5094.00000000	    101.88000000	      0.05410102	      0.05741021
   5095.00000000	    101.90000000	      0.05596295	      0.05509484
   5096.00000000	    101.92000000	      0.05746132	      0.05320546
   5097.00000000	    101.94000000	      0.05858654	      0.05176886
   5098.00000000	    101.96000000	      0.05933915	      0.05079854
   5099.00000000	    101.98000000	      0.05972392	      0.05029935
   5100.00000000	    102.00000000	      0.05974480	      0.05027220
   5101.00000000	    102.02000000	      0.05940204	      0.05071709
   5102.00000000	    102.04000000	      0.05869202	      0.05163334
   5103.00000000	    102.06000000	      0.05760983	      0.05301678
   5104.00000000	    102.08000000	      0.05615414	      0.05485515
   5105.00000000	    102.10000000	      0.05433309	      0.05712338
   5106.00000000	    102.12000000	      0.05216954	      0.05978057
   5107.00000000	    102.14000000	      0.04969464	      0.06276940
   5108.00000000	    102.16000000	      0.04696801	      0.06601802
   5109.00000000	    102.18000000	      0.04407589	      0.06944380
   5110.00000000	    102.20000000	      0.04109935	      0.07295809
   5111.00000000	    102.22000000	      0.03812570	      0.07647116
   5112.00000000	    102.24000000	      0.03524507	      0.07989689
   5113.00000000	    102.26000000	      0.03254635	      0.08315670
   5114.00000000	    102.28000000	      0.03011114	      0.08618252
   5115.00000000	    102.30000000	      0.02800536	      0.08891874
   5116.00000000	    102.32000000	      0.02626991	      0.09132275
   5117.00000000	    102.34000000	      0.02491412	      0.09336439
   5118.00000000	    102.36000000	      0.02391599	      0.09502437
   5119.00000000	    102.38000000	      0.02323779	      0.09629192
   5120.00000000	    102.40000000	      0.02282375	      0.09716214
   5121.00000000	    102.42000000	      0.02261799	      0.09763352
   5122.00000000	    102.44000000	      0.02258757	      0.09770590
   5123.00000000	    102.46000000	      0.02272731	      0.09737930
   5124.00000000	    102.48000000	      0.02306037	      0.09665372
   5125.00000000	    102.50000000	      0.02363515	      0.09553000
   5126.00000000	    102.52000000	      0.02451262	      0.09401152
   5127.00000000	    102.54000000	      0.02573463	      0.09210663
   5128.00000000	    102.56000000	      0.02733167	      0.08983123
   5129.00000000	    102.58000000	      0.02930624	      0.08721130
   5130.00000000	    102.60000000	      0.03162842	      0.08428481
   5131.00000000	    102.62000000	      0.03424035	      0.08110266
   5132.00000000	    102.64000000	      0.03706502	      0.07772855
   5133.00000000	    102.66000000	      0.04001538	      0.07423753
   5134.00000000	    102.68000000	      0.04300118	      0.07071340
   5135.00000000	    102.70000000	      0.04593370	      0.06724510
   5136.00000000	    102.72000000	      0.04872921	      0.06392223
   5137.00000000	    102.74000000	      0.05130720	      0.06083017
   5138.00000000	    102.76000000	      0.05358594	      0.05804520
   5139.00000000	    102.78000000	      0.05553480	      0.05563023
   5140.00000000	    102.80000000	      0.05712467	      0.05363222
   5141.00000000	    102.82000000	      0.05834259	      0.05208171
   5142.00000000	    102.84000000	      0.05918715	      0.05099515
   5143.00000000	    102.86000000	      0.05966259	      0.05037906
   5144.00000000	    102.88000000	      0.05977345	      0.05023493
   5145.00000000	    102.90000000	      0.05952101	      0.05056287
   5146.00000000	    102.92000000	      0.05890246	      0.05136251
   5147.00000000	    102.94000000	      0.05791285	      0.05263093
   5148.00000000	    102.96000000	      0.05654942	      0.05435834
   5149.00000000	    102.98000000	      0.05481742	      0.05652322
   5150.00000000	    103.00000000	      0.05273567	      0.05908875
   5151.00000000	    103.02000000	      0.05034022	      0.06200160
   5152.00000000	    103.04000000	      0.04766202	      0.06519320
   5153.00000000	    103.06000000	      0.04480366	      0.06858319
   5154.00000000	    103.08000000	      0.04184009	      0.07208395
   5155.00000000	    103.10000000	      0.03885738	      0.07560557
   5156.00000000	    103.12000000	      0.03594528	      0.07906062
   5157.00000000	    103.14000000	      0.03319347	      0.08236833
   5158.00000000	    103.16000000	      0.03068605	      0.08545782
   5159.00000000	    103.18000000	      0.02849371	      0.08827027
   5160.00000000	    103.20000000	      0.02666434	      0.09075987
   5161.00000000	    103.22000000	      0.02521540	      0.09289348
   5162.00000000	    103.24000000	      0.02413216	      0.09464932
   5163.00000000	    103.26000000	      0.02337867	      0.09601475
   5164.00000000	    103.28000000	      0.02290510	      0.09698366
   5165.00000000	    103.30000000	      0.02265181	      0.09755391
   5166.00000000	    103.32000000	      0.02257954	      0.09772515
   5167.00000000	    103.34000000	      0.02267604	      0.09749741
   5168.00000000	    103.36000000	      0.02295756	      0.09687067
   5169.00000000	    103.38000000	      0.02346681	      0.09584542
   5170.00000000	    103.40000000	      0.02426463	      0.09442423
