UNKNOWN
version=1
nRows=5001
nColumns=6
inDegrees=no
endheader
time	Coordinates(Deg.)	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1289.00000000	     42.57600000	      0.03169930	      0.04012694	      0.08419724	      0.07410581
   1290.00000000	     42.57800000	      0.03140232	      0.03997710	      0.08456474	      0.07428272
   1291.00000000	     42.58000000	      0.03109772	      0.03981805	      0.08494330	      0.07447052
   1292.00000000	     42.58200000	      0.03078584	      0.03965100	      0.08533278	      0.07466781
   1293.00000000	     42.58400000	      0.03046714	      0.03947729	      0.08573287	      0.07487299
   1294.00000000	     42.58600000	      0.03014228	      0.03929844	      0.08614307	      0.07508428
   1295.00000000	     42.58800000	      0.02981203	      0.03911611	      0.08656275	      0.07529973
   1296.00000000	     42.59000000	      0.02947735	      0.03893201	      0.08699106	      0.07551733
   1297.00000000	     42.59200000	      0.02913935	      0.03874797	      0.08742699	      0.07573492
   1298.00000000	     42.59400000	      0.02879928	      0.03856580	      0.08786931	      0.07595037
   1299.00000000	     42.59600000	      0.02845855	      0.03838739	      0.08831664	      0.07616144
   1300.00000000	     42.59800000	      0.02811867	      0.03821449	      0.08876737	      0.07636606
   1301.00000000	     42.60000000	      0.02778123	      0.03804884	      0.08921985	      0.07656217
   1302.00000000	     42.60200000	      0.02744788	      0.03789201	      0.08967218	      0.07674790
   1303.00000000	     42.60400000	      0.02712036	      0.03774541	      0.09012237	      0.07692159
   1304.00000000	     42.60600000	      0.02680041	      0.03761024	      0.09056825	      0.07708178
   1305.00000000	     42.60800000	      0.02648972	      0.03748755	      0.09100766	      0.07722723
   1306.00000000	     42.61000000	      0.02618994	      0.03737818	      0.09143831	      0.07735693
   1307.00000000	     42.61200000	      0.02590262	      0.03728280	      0.09185790	      0.07747008
   1308.00000000	     42.61400000	      0.02562917	      0.03720186	      0.09226417	      0.07756612
   1309.00000000	     42.61600000	      0.02537083	      0.03713568	      0.09265488	      0.07764467
   1310.00000000	     42.61800000	      0.02512871	      0.03708441	      0.09302780	      0.07770552
   1311.00000000	     42.62000000	      0.02490374	      0.03704805	      0.09338083	      0.07774870
   1312.00000000	     42.62200000	      0.02469660	      0.03702650	      0.09371197	      0.07777428
   1313.00000000	     42.62400000	      0.02450784	      0.03701954	      0.09401937	      0.07778255
   1314.00000000	     42.62600000	      0.02433778	      0.03702685	      0.09430135	      0.07777387
   1315.00000000	     42.62800000	      0.02418660	      0.03704803	      0.09455640	      0.07774872
   1316.00000000	     42.63000000	      0.02405433	      0.03708261	      0.09478321	      0.07770766
   1317.00000000	     42.63200000	      0.02394087	      0.03713004	      0.09498068	      0.07765137
   1318.00000000	     42.63400000	      0.02384608	      0.03718968	      0.09514794	      0.07758058
   1319.00000000	     42.63600000	      0.02376989	      0.03726088	      0.09528435	      0.07749608
   1320.00000000	     42.63800000	      0.02371180	      0.03734290	      0.09538954	      0.07739879
   1321.00000000	     42.64000000	      0.02367139	      0.03743498	      0.09546336	      0.07728957
   1322.00000000	     42.64200000	      0.02364823	      0.03753633	      0.09550589	      0.07716939
   1323.00000000	     42.64400000	      0.02364194	      0.03764621	      0.09551747	      0.07703914
   1324.00000000	     42.64600000	      0.02365216	      0.03776381	      0.09549867	      0.07689977
   1325.00000000	     42.64800000	      0.02367849	      0.03788835	      0.09545035	      0.07675224
   1326.00000000	     42.65000000	      0.02372059	      0.03801904	      0.09537357	      0.07659745
   1327.00000000	     42.65200000	      0.02377811	      0.03815513	      0.09526955	      0.07643633
   1328.00000000	     42.65400000	      0.02385071	      0.03829585	      0.09513970	      0.07626977
   1329.00000000	     42.65600000	      0.02393810	      0.03844043	      0.09498555	      0.07609868
   1330.00000000	     42.65800000	      0.02403955	      0.03858823	      0.09480877	      0.07592385
   1331.00000000	     42.66000000	      0.02415451	      0.03873855	      0.09461111	      0.07574607
   1332.00000000	     42.66200000	      0.02428236	      0.03889074	      0.09439435	      0.07556612
   1333.00000000	     42.66400000	      0.02442246	      0.03904419	      0.09416032	      0.07538474
   1334.00000000	     42.66600000	      0.02457413	      0.03919828	      0.09391078	      0.07520263
   1335.00000000	     42.66800000	      0.02473660	      0.03935250	      0.09364754	      0.07502041
   1336.00000000	     42.67000000	      0.02490910	      0.03950635	      0.09337234	      0.07483866
   1337.00000000	     42.67200000	      0.02509086	      0.03965940	      0.09308675	      0.07465788
   1338.00000000	     42.67400000	      0.02528108	      0.03981127	      0.09279232	      0.07447853
   1339.00000000	     42.67600000	      0.02547906	      0.03996160	      0.09249033	      0.07430102
   1340.00000000	     42.67800000	      0.02568409	      0.04011010	      0.09218199	      0.07412570
   1341.00000000	     42.68000000	      0.02589551	      0.04025649	      0.09186837	      0.07395288
   1342.00000000	     42.68200000	      0.02611274	      0.04040054	      0.09155036	      0.07378284
   1343.00000000	     42.68400000	      0.02633526	      0.04054206	      0.09122868	      0.07361580
   1344.00000000	     42.68600000	      0.02656261	      0.04068088	      0.09090396	      0.07345195
   1345.00000000	     42.68800000	      0.02679446	      0.04081688	      0.09057660	      0.07329144
   1346.00000000	     42.69000000	      0.02703050	      0.04094995	      0.09024696	      0.07313440
   1347.00000000	     42.69200000	      0.02727040	      0.04108001	      0.08991539	      0.07298091
   1348.00000000	     42.69400000	      0.02751406	      0.04120700	      0.08958193	      0.07283106
   1349.00000000	     42.69600000	      0.02776136	      0.04133086	      0.08924665	      0.07268489
   1350.00000000	     42.69800000	      0.02801223	      0.04145158	      0.08890955	      0.07254243
   1351.00000000	     42.70000000	      0.02826663	      0.04156914	      0.08857056	      0.07240370
   1352.00000000	     42.70200000	      0.02852454	      0.04168354	      0.08822966	      0.07226870
   1353.00000000	     42.70400000	      0.02878590	      0.04179479	      0.08788681	      0.07213741
   1354.00000000	     42.70600000	      0.02905071	      0.04190290	      0.08754190	      0.07200983
   1355.00000000	     42.70800000	      0.02931888	      0.04200792	      0.08719501	      0.07188588
   1356.00000000	     42.71000000	      0.02959011	      0.04210991	      0.08684640	      0.07176552
   1357.00000000	     42.71200000	      0.02986453	      0.04220890	      0.08649584	      0.07164869
   1358.00000000	     42.71400000	      0.03014209	      0.04230490	      0.08614330	      0.07153538
   1359.00000000	     42.71600000	      0.03042225	      0.04239807	      0.08578941	      0.07142541
   1360.00000000	     42.71800000	      0.03070470	      0.04248844	      0.08543444	      0.07131874
   1361.00000000	     42.72000000	      0.03098905	      0.04257611	      0.08507879	      0.07121524
   1362.00000000	     42.72200000	      0.03127485	      0.04266118	      0.08472296	      0.07111483
   1363.00000000	     42.72400000	      0.03156159	      0.04274372	      0.08436746	      0.07101738
   1364.00000000	     42.72600000	      0.03184871	      0.04282386	      0.08401290	      0.07092277
   1365.00000000	     42.72800000	      0.03213568	      0.04290165	      0.08365984	      0.07083092
   1366.00000000	     42.73000000	      0.03242185	      0.04297720	      0.08330898	      0.07074172
   1367.00000000	     42.73200000	      0.03270654	      0.04305062	      0.08296105	      0.07065502
   1368.00000000	     42.73400000	      0.03298916	      0.04312196	      0.08261668	      0.07057078
   1369.00000000	     42.73600000	      0.03326894	      0.04319131	      0.08227670	      0.07048889
   1370.00000000	     42.73800000	      0.03354533	      0.04325871	      0.08194170	      0.07040928
   1371.00000000	     42.74000000	      0.03381742	      0.04332427	      0.08161268	      0.07033186
   1372.00000000	     42.74200000	      0.03408470	      0.04338801	      0.08129017	      0.07025657
   1373.00000000	     42.74400000	      0.03434651	      0.04345002	      0.08097488	      0.07018332
   1374.00000000	     42.74600000	      0.03460229	      0.04351028	      0.08066741	      0.07011214
   1375.00000000	     42.74800000	      0.03485146	      0.04356886	      0.08036836	      0.07004294
   1376.00000000	     42.75000000	      0.03509352	      0.04362576	      0.08007830	      0.06997572
   1377.00000000	     42.75200000	      0.03532802	      0.04368099	      0.07979767	      0.06991046
   1378.00000000	     42.75400000	      0.03555449	      0.04373460	      0.07952699	      0.06984713
   1379.00000000	     42.75600000	      0.03577258	      0.04378659	      0.07926662	      0.06978570
   1380.00000000	     42.75800000	      0.03598199	      0.04383700	      0.07901686	      0.06972612
   1381.00000000	     42.76000000	      0.03618247	      0.04388582	      0.07877796	      0.06966843
   1382.00000000	     42.76200000	      0.03637392	      0.04393306	      0.07855002	      0.06961260
   1383.00000000	     42.76400000	      0.03655623	      0.04397873	      0.07833311	      0.06955863
   1384.00000000	     42.76600000	      0.03672965	      0.04402282	      0.07812693	      0.06950653
   1385.00000000	     42.76800000	      0.03689389	      0.04406545	      0.07793177	      0.06945614
   1386.00000000	     42.77000000	      0.03704929	      0.04410656	      0.07774722	      0.06940754
   1387.00000000	     42.77200000	      0.03719609	      0.04414621	      0.07757297	      0.06936068
   1388.00000000	     42.77400000	      0.03733459	      0.04418440	      0.07740864	      0.06931553
   1389.00000000	     42.77600000	      0.03746511	      0.04422119	      0.07725384	      0.06927204
   1390.00000000	     42.77800000	      0.03758808	      0.04425661	      0.07710804	      0.06923017
   1391.00000000	     42.78000000	      0.03770397	      0.04429069	      0.07697069	      0.06918987
   1392.00000000	     42.78200000	      0.03781328	      0.04432350	      0.07684117	      0.06915108
   1393.00000000	     42.78400000	      0.03791639	      0.04435511	      0.07671903	      0.06911370
   1394.00000000	     42.78600000	      0.03801408	      0.04438540	      0.07660333	      0.06907790
   1395.00000000	     42.78800000	      0.03810670	      0.04441464	      0.07649365	      0.06904332
   1396.00000000	     42.79000000	      0.03819488	      0.04444277	      0.07638927	      0.06901005
   1397.00000000	     42.79200000	      0.03827915	      0.04446980	      0.07628952	      0.06897809
   1398.00000000	     42.79400000	      0.03835999	      0.04449580	      0.07619386	      0.06894735
   1399.00000000	     42.79600000	      0.03843787	      0.04452078	      0.07610171	      0.06891780
   1400.00000000	     42.79800000	      0.03851332	      0.04454478	      0.07601245	      0.06888942
   1401.00000000	     42.80000000	      0.03858672	      0.04456773	      0.07592562	      0.06886228
