UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	lat_gas_l	lat_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1585.00000000	     15.85000000	      0.05025872	      0.06264875	      0.03858226	      0.05215704	      0.07593090	      0.05979583
   1586.00000000	     15.86000000	      0.05001737	      0.06225483	      0.03842940	      0.05211013	      0.07611173	      0.05985304
   1587.00000000	     15.87000000	      0.04964694	      0.06184969	      0.03830073	      0.05209903	      0.07626398	      0.05986658
   1588.00000000	     15.88000000	      0.04930993	      0.06156336	      0.03835919	      0.05221475	      0.07619481	      0.05972541
   1589.00000000	     15.89000000	      0.04899687	      0.06116200	      0.03857622	      0.05222121	      0.07593804	      0.05971753
   1590.00000000	     15.90000000	      0.04765239	      0.06051697	      0.03792564	      0.05203561	      0.07670807	      0.05994391
   1591.00000000	     15.91000000	      0.04550975	      0.05966417	      0.03641538	      0.05171602	      0.07850068	      0.06033319
   1592.00000000	     15.92000000	      0.04415495	      0.05861423	      0.03536385	      0.05126027	      0.07975483	      0.06088715
   1593.00000000	     15.93000000	      0.04372697	      0.05747266	      0.03514026	      0.05073883	      0.08002233	      0.06151937
   1594.00000000	     15.94000000	      0.04314219	      0.05622701	      0.03505924	      0.05014410	      0.08011935	      0.06223852
   1595.00000000	     15.95000000	      0.04278873	      0.05469551	      0.03539971	      0.04932729	      0.07971195	      0.06320842
   1596.00000000	     15.96000000	      0.04270037	      0.05283992	      0.03591767	      0.04824435	      0.07909354	      0.06450009
   1597.00000000	     15.97000000	      0.04286722	      0.05063906	      0.03647506	      0.04682389	      0.07842967	      0.06618914
   1598.00000000	     15.98000000	      0.04340949	      0.04797490	      0.03718249	      0.04503068	      0.07758911	      0.06831457
   1599.00000000	     15.99000000	      0.04419037	      0.04487965	      0.03800815	      0.04296684	      0.07661035	      0.07075395
   1600.00000000	     16.00000000	      0.04463863	      0.04142324	      0.03840227	      0.04051064	      0.07614384	      0.07365288
   1601.00000000	     16.01000000	      0.04509950	      0.03747136	      0.03869386	      0.03746552	      0.07579891	      0.07725336
   1602.00000000	     16.02000000	      0.04576087	      0.03374730	      0.03914148	      0.03453277	      0.07526976	      0.08075092
   1603.00000000	     16.03000000	      0.04656076	      0.03096772	      0.03974003	      0.03256218	      0.07456266	      0.08313734
   1604.00000000	     16.04000000	      0.04721314	      0.02975023	      0.04026598	      0.03217971	      0.07394167	      0.08360578
   1605.00000000	     16.05000000	      0.04755284	      0.03041416	      0.04056442	      0.03349979	      0.07358940	      0.08199685
   1606.00000000	     16.06000000	      0.04786233	      0.03202519	      0.04083658	      0.03570944	      0.07326820	      0.07934196
   1607.00000000	     16.07000000	      0.04835914	      0.03358145	      0.04124620	      0.03779882	      0.07278480	      0.07685829
   1608.00000000	     16.08000000	      0.04875337	      0.03455686	      0.04152400	      0.03920045	      0.07245697	      0.07520006
   1609.00000000	     16.09000000	      0.04938984	      0.03499494	      0.04200831	      0.03993585	      0.07188543	      0.07433142
   1610.00000000	     16.10000000	      0.05021518	      0.03520398	      0.04269710	      0.04031738	      0.07107242	      0.07388099
   1611.00000000	     16.11000000	      0.05041716	      0.03567637	      0.04280068	      0.04085741	      0.07095013	      0.07324361
   1612.00000000	     16.12000000	      0.05020574	      0.03657107	      0.04252093	      0.04173519	      0.07128038	      0.07220775
   1613.00000000	     16.13000000	      0.05057143	      0.03762518	      0.04278020	      0.04275362	      0.07097431	      0.07100569
   1614.00000000	     16.14000000	      0.05113032	      0.03864191	      0.04322847	      0.04374882	      0.07044499	      0.06983032
   1615.00000000	     16.15000000	      0.05148062	      0.03949711	      0.04345121	      0.04449218	      0.07018191	      0.06895162
   1616.00000000	     16.16000000	      0.05193885	      0.04024281	      0.04368013	      0.04500803	      0.06991147	      0.06834137
   1617.00000000	     16.17000000	      0.05239413	      0.04101439	      0.04379166	      0.04550734	      0.06977970	      0.06775024
   1618.00000000	     16.18000000	      0.05274031	      0.04176152	      0.04385204	      0.04596998	      0.06970835	      0.06720209
   1619.00000000	     16.19000000	      0.05319759	      0.04251748	      0.04413826	      0.04638487	      0.06937008	      0.06671015
   1620.00000000	     16.20000000	      0.05362341	      0.04350843	      0.04445099	      0.04692200	      0.06900034	      0.06607266
   1621.00000000	     16.21000000	      0.05387707	      0.04467543	      0.04460226	      0.04756612	      0.06882143	      0.06530724
   1622.00000000	     16.22000000	      0.05426389	      0.04569493	      0.04480456	      0.04801889	      0.06858213	      0.06476855
   1623.00000000	     16.23000000	      0.05530870	      0.04661088	      0.04545340	      0.04832046	      0.06781412	      0.06440943
   1624.00000000	     16.24000000	      0.05591903	      0.04735208	      0.04560799	      0.04843034	      0.06763103	      0.06427850
   1625.00000000	     16.25000000	      0.05634381	      0.04822797	      0.04558287	      0.04862442	      0.06766078	      0.06404718
   1626.00000000	     16.26000000	      0.05673270	      0.04918046	      0.04560296	      0.04881583	      0.06763699	      0.06381892
   1627.00000000	     16.27000000	      0.05716658	      0.04991640	      0.04578075	      0.04871765	      0.06742635	      0.06393601
   1628.00000000	     16.28000000	      0.05749802	      0.05072122	      0.04607851	      0.04872053	      0.06707344	      0.06393258
   1629.00000000	     16.29000000	      0.05774211	      0.05162922	      0.04660930	      0.04879137	      0.06644386	      0.06384810
   1630.00000000	     16.30000000	      0.05820384	      0.05266664	      0.04752311	      0.04894469	      0.06535839	      0.06366519
   1631.00000000	     16.31000000	      0.05836475	      0.05357911	      0.04803956	      0.04894724	      0.06474394	      0.06366214
   1632.00000000	     16.32000000	      0.05828652	      0.05440239	      0.04810319	      0.04879562	      0.06466819	      0.06384302
   1633.00000000	     16.33000000	      0.05857828	      0.05529803	      0.04836253	      0.04870214	      0.06435930	      0.06395451
   1634.00000000	     16.34000000	      0.05882437	      0.05603487	      0.04858655	      0.04850587	      0.06409233	      0.06418850
   1635.00000000	     16.35000000	      0.05903575	      0.05667588	      0.04883788	      0.04825403	      0.06379262	      0.06448856
   1636.00000000	     16.36000000	      0.05898580	      0.05734283	      0.04890721	      0.04804577	      0.06370990	      0.06473655
   1637.00000000	     16.37000000	      0.05904623	      0.05804976	      0.04911370	      0.04793995	      0.06346348	      0.06486251
   1638.00000000	     16.38000000	      0.05904140	      0.05852169	      0.04929119	      0.04768555	      0.06325154	      0.06516521
   1639.00000000	     16.39000000	      0.05888723	      0.05882072	      0.04935679	      0.04743233	      0.06317318	      0.06546632
   1640.00000000	     16.40000000	      0.05869402	      0.05934080	      0.04942297	      0.04759786	      0.06309412	      0.06526950
   1641.00000000	     16.41000000	      0.05851486	      0.05995584	      0.04953048	      0.04808736	      0.06296564	      0.06468704
   1642.00000000	     16.42000000	      0.05843303	      0.06026764	      0.04976438	      0.04848450	      0.06268600	      0.06421397
   1643.00000000	     16.43000000	      0.05818332	      0.06009535	      0.04987789	      0.04852150	      0.06255022	      0.06416987
   1644.00000000	     16.44000000	      0.05775126	      0.05965300	      0.04982715	      0.04834029	      0.06261092	      0.06438580
   1645.00000000	     16.45000000	      0.05747521	      0.05909502	      0.04997140	      0.04808025	      0.06243833	      0.06469550
   1646.00000000	     16.46000000	      0.05693693	      0.05858139	      0.04991929	      0.04786535	      0.06250069	      0.06495130
   1647.00000000	     16.47000000	      0.05621295	      0.05784131	      0.04975063	      0.04746320	      0.06270244	      0.06542962
   1648.00000000	     16.48000000	      0.05518645	      0.05634156	      0.04935816	      0.04639229	      0.06317154	      0.06670134
   1649.00000000	     16.49000000	      0.05391635	      0.05481974	      0.04872921	      0.04522975	      0.06392223	      0.06807893
   1650.00000000	     16.50000000	      0.05245554	      0.05380067	      0.04794843	      0.04444782	      0.06485242	      0.06900408
   1651.00000000	     16.51000000	      0.05054352	      0.05269286	      0.04685013	      0.04367111	      0.06615799	      0.06992213
   1652.00000000	     16.52000000	      0.04830216	      0.05182226	      0.04552259	      0.04327353	      0.06773218	      0.07039178
   1653.00000000	     16.53000000	      0.04576764	      0.05163677	      0.04396871	      0.04355132	      0.06957048	      0.07006365
   1654.00000000	     16.54000000	      0.04273045	      0.05194291	      0.04197982	      0.04415937	      0.07191905	      0.06934511
   1655.00000000	     16.55000000	      0.03900011	      0.05212877	      0.03935675	      0.04453817	      0.07501539	      0.06889723
   1656.00000000	     16.56000000	      0.03454905	      0.05213766	      0.03614862	      0.04469935	      0.07881829	      0.06870660
   1657.00000000	     16.57000000	      0.03000073	      0.05224660	      0.03295328	      0.04487112	      0.08266034	      0.06850337
   1658.00000000	     16.58000000	      0.02634198	      0.05259507	      0.03057998	      0.04518770	      0.08559096	      0.06812872
   1659.00000000	     16.59000000	      0.02366310	      0.05308039	      0.02902617	      0.04559686	      0.08757377	      0.06764421
   1660.00000000	     16.60000000	      0.02172777	      0.05334785	      0.02804218	      0.04581903	      0.08886950	      0.06738099
   1661.00000000	     16.61000000	      0.02086241	      0.05346461	      0.02788307	      0.04594810	      0.08908274	      0.06722804
   1662.00000000	     16.62000000	      0.02121819	      0.05372868	      0.02866798	      0.04615454	      0.08804118	      0.06698330
   1663.00000000	     16.63000000	      0.02215234	      0.05410251	      0.02985334	      0.04638954	      0.08651010	      0.06670460
   1664.00000000	     16.64000000	      0.02302120	      0.05448150	      0.03089657	      0.04662774	      0.08519428	      0.06642198
   1665.00000000	     16.65000000	      0.02378195	      0.05468187	      0.03176700	      0.04673592	      0.08411367	      0.06629358
   1666.00000000	     16.66000000	      0.02445193	      0.05487548	      0.03250911	      0.04683953	      0.08320223	      0.06617058
   1667.00000000	     16.67000000	      0.02507343	      0.05510024	      0.03316145	      0.04694980	      0.08240722	      0.06603964
   1668.00000000	     16.68000000	      0.02580993	      0.05541166	      0.03385260	      0.04708093	      0.08157020	      0.06588390
   1669.00000000	     16.69000000	      0.02726929	      0.05560727	      0.03510986	      0.04706746	      0.08005873	      0.06589990
   1670.00000000	     16.70000000	      0.02895499	      0.05598468	      0.03650910	      0.04724031	      0.07838917	      0.06569455
   1671.00000000	     16.71000000	      0.03049949	      0.05666225	      0.03770382	      0.04773175	      0.07697087	      0.06511025
   1672.00000000	     16.72000000	      0.03170054	      0.05714822	      0.03851219	      0.04800637	      0.07601378	      0.06478346
   1673.00000000	     16.73000000	      0.03230875	      0.05720736	      0.03876980	      0.04785204	      0.07570911	      0.06496714
   1674.00000000	     16.74000000	      0.03266476	      0.05711412	      0.03883364	      0.04763615	      0.07563363	      0.06522397
   1675.00000000	     16.75000000	      0.03317123	      0.05740428	      0.03903486	      0.04782682	      0.07539577	      0.06499714
   1676.00000000	     16.76000000	      0.03409597	      0.05793339	      0.03954260	      0.04821900	      0.07479584	      0.06453028
   1677.00000000	     16.77000000	      0.03567347	      0.05845480	      0.04053209	      0.04857911	      0.07362756	      0.06410120
   1678.00000000	     16.78000000	      0.03732337	      0.05866657	      0.04149875	      0.04862721	      0.07248676	      0.06404385
   1679.00000000	     16.79000000	      0.03843933	      0.05881626	      0.04189512	      0.04859212	      0.07201901	      0.06408568
   1680.00000000	     16.80000000	      0.03893544	      0.05910650	      0.04164425	      0.04865516	      0.07231507	      0.06401052
   1681.00000000	     16.81000000	      0.03924216	      0.05945389	      0.04116305	      0.04877040	      0.07288292	      0.06387311
   1682.00000000	     16.82000000	      0.03998106	      0.05975358	      0.04102822	      0.04885343	      0.07304203	      0.06377406
   1683.00000000	     16.83000000	      0.04091343	      0.05992259	      0.04098444	      0.04889113	      0.07309370	      0.06372909
   1684.00000000	     16.84000000	      0.04179124	      0.06008535	      0.04083440	      0.04898586	      0.07327076	      0.06361606
   1685.00000000	     16.85000000	      0.04263845	      0.06042555	      0.04054579	      0.04929092	      0.07361140	      0.06325186
   1686.00000000	     16.86000000	      0.04416618	      0.06062329	      0.04075421	      0.04957095	      0.07336540	      0.06291728
   1687.00000000	     16.87000000	      0.04554845	      0.06094742	      0.04082772	      0.04989235	      0.07327865	      0.06253292
   1688.00000000	     16.88000000	      0.04659203	      0.06139918	      0.04062792	      0.05021266	      0.07351446	      0.06215572
   1689.00000000	     16.89000000	      0.04727419	      0.06170632	      0.04015011	      0.05035254	      0.07407846	      0.06198670
   1690.00000000	     16.90000000	      0.04783407	      0.06187490	      0.03962138	      0.05044728	      0.07470279	      0.06187216
   1691.00000000	     16.91000000	      0.04803911	      0.06200524	      0.03893170	      0.05061475	      0.07551770	      0.06166958
   1692.00000000	     16.92000000	      0.04827137	      0.06209762	      0.03844376	      0.05081657	      0.07609475	      0.06142523
   1693.00000000	     16.93000000	      0.04857943	      0.06230207	      0.03820989	      0.05107606	      0.07637151	      0.06111068
   1694.00000000	     16.94000000	      0.04872577	      0.06252140	      0.03795460	      0.05133913	      0.07667377	      0.06079140
   1695.00000000	     16.95000000	      0.04859799	      0.06258906	      0.03756676	      0.05153326	      0.07713331	      0.06055550
   1696.00000000	     16.96000000	      0.04855832	      0.06255068	      0.03735192	      0.05172790	      0.07738808	      0.06031873
   1697.00000000	     16.97000000	      0.04871505	      0.06243110	      0.03738278	      0.05190418	      0.07735148	      0.06010408
   1698.00000000	     16.98000000	      0.04886464	      0.06224150	      0.03749503	      0.05205163	      0.07721836	      0.05992439
   1699.00000000	     16.99000000	      0.04886900	      0.06200284	      0.03760913	      0.05217872	      0.07708309	      0.05976938
   1700.00000000	     17.00000000	      0.04867878	      0.06169165	      0.03772787	      0.05227575	      0.07694236	      0.05965096
   1701.00000000	     17.01000000	      0.04868609	      0.06132838	      0.03817763	      0.05235735	      0.07640969	      0.05955132
   1702.00000000	     17.02000000	      0.04820591	      0.06080429	      0.03832585	      0.05232011	      0.07623427	      0.05959680
   1703.00000000	     17.03000000	      0.04668665	      0.06019755	      0.03746587	      0.05222119	      0.07725294	      0.05971756
   1704.00000000	     17.04000000	      0.04460208	      0.05954533	      0.03579189	      0.05210405	      0.07924357	      0.05986046
   1705.00000000	     17.05000000	      0.04345561	      0.05870600	      0.03473575	      0.05186373	      0.08050717	      0.06015335
   1706.00000000	     17.06000000	      0.04330008	      0.05767765	      0.03470378	      0.05146364	      0.08054554	      0.06064012
   1707.00000000	     17.07000000	      0.04321591	      0.05645748	      0.03509713	      0.05093322	      0.08007398	      0.06128387
   1708.00000000	     17.08000000	      0.04332269	      0.05494055	      0.03588557	      0.05021551	      0.07913182	      0.06215227
   1709.00000000	     17.09000000	      0.04338969	      0.05308910	      0.03657225	      0.04917400	      0.07831407	      0.06339148
   1710.00000000	     17.10000000	      0.04346959	      0.05097895	      0.03703245	      0.04785145	      0.07776722	      0.06496784
   1711.00000000	     17.11000000	      0.04362559	      0.04864701	      0.03734250	      0.04632490	      0.07739926	      0.06678127
   1712.00000000	     17.12000000	      0.04392326	      0.04606966	      0.03766376	      0.04448013	      0.07701834	      0.06896588
   1713.00000000	     17.13000000	      0.04436098	      0.04318039	      0.03800015	      0.04220054	      0.07661982	      0.07165855
   1714.00000000	     17.14000000	      0.04502095	      0.03969243	      0.03835981	      0.03940780	      0.07619407	      0.07495508
   1715.00000000	     17.15000000	      0.04583744	      0.03603810	      0.03884872	      0.03669609	      0.07561580	      0.07816682
   1716.00000000	     17.16000000	      0.04656510	      0.03373958	      0.03939971	      0.03545841	      0.07496463	      0.07964178
   1717.00000000	     17.17000000	      0.04704165	      0.03340033	      0.03981162	      0.03597409	      0.07447812	      0.07902628
   1718.00000000	     17.18000000	      0.04737365	      0.03431543	      0.04010165	      0.03753296	      0.07413567	      0.07717339
   1719.00000000	     17.19000000	      0.04763602	      0.03555201	      0.04033384	      0.03928326	      0.07386156	      0.07510222
   1720.00000000	     17.20000000	      0.04789040	      0.03631666	      0.04053635	      0.04050507	      0.07362254	      0.07365945
   1721.00000000	     17.21000000	      0.04817397	      0.03664098	      0.04072613	      0.04118935	      0.07339854	      0.07285188
   1722.00000000	     17.22000000	      0.04872660	      0.03683509	      0.04114518	      0.04160514	      0.07290401	      0.07236122
   1723.00000000	     17.23000000	      0.04931010	      0.03715414	      0.04157696	      0.04214126	      0.07239448	      0.07172853
   1724.00000000	     17.24000000	      0.04976735	      0.03782463	      0.04185151	      0.04295818	      0.07207048	      0.07076418
   1725.00000000	     17.25000000	      0.05020543	      0.03864705	      0.04211132	      0.04381321	      0.07176385	      0.06975424
   1726.00000000	     17.26000000	      0.05059247	      0.03943370	      0.04236835	      0.04454582	      0.07146049	      0.06888818
   1727.00000000	     17.27000000	      0.05087885	      0.04005531	      0.04251956	      0.04506483	      0.07128200	      0.06827415
   1728.00000000	     17.28000000	      0.05093516	      0.04062982	      0.04243656	      0.04550505	      0.07137998	      0.06775296
   1729.00000000	     17.29000000	      0.05124316	      0.04122815	      0.04251346	      0.04588510	      0.07128920	      0.06730269
   1730.00000000	     17.30000000	      0.05171948	      0.04178936	      0.04264922	      0.04612304	      0.07112894	      0.06702065
   1731.00000000	     17.31000000	      0.05248497	      0.04246304	      0.04311884	      0.04643221	      0.07057447	      0.06665399
   1732.00000000	     17.32000000	      0.05322809	      0.04335845	      0.04371759	      0.04695372	      0.06986722	      0.06603499
   1733.00000000	     17.33000000	      0.05391901	      0.04438453	      0.04430705	      0.04757752	      0.06917053	      0.06529369
   1734.00000000	     17.34000000	      0.05461096	      0.04521330	      0.04485438	      0.04793854	      0.06852318	      0.06486419
   1735.00000000	     17.35000000	      0.05490027	      0.04614116	      0.04499292	      0.04829203	      0.06835925	      0.06444330
   1736.00000000	     17.36000000	      0.05535098	      0.04690294	      0.04523408	      0.04840731	      0.06807381	      0.06430595
   1737.00000000	     17.37000000	      0.05580965	      0.04757405	      0.04552720	      0.04839330	      0.06772672	      0.06432265
   1738.00000000	     17.38000000	      0.05589110	      0.04853144	      0.04550350	      0.04863490	      0.06775480	      0.06403469
   1739.00000000	     17.39000000	      0.05584602	      0.04937584	      0.04538246	      0.04871562	      0.06789813	      0.06393844
   1740.00000000	     17.40000000	      0.05602210	      0.05016462	      0.04548152	      0.04869274	      0.06778083	      0.06396572
   1741.00000000	     17.41000000	      0.05674734	      0.05102509	      0.04607215	      0.04862823	      0.06708099	      0.06404264
   1742.00000000	     17.42000000	      0.05744628	      0.05190785	      0.04662334	      0.04855642	      0.06642720	      0.06412824
   1743.00000000	     17.43000000	      0.05810471	      0.05283719	      0.04717247	      0.04851612	      0.06577514	      0.06417627
   1744.00000000	     17.44000000	      0.05856342	      0.05380501	      0.04757730	      0.04852567	      0.06529396	      0.06416489
   1745.00000000	     17.45000000	      0.05854847	      0.05449059	      0.04760403	      0.04827592	      0.06526217	      0.06446248
   1746.00000000	     17.46000000	      0.05866683	      0.05485893	      0.04777710	      0.04770619	      0.06505630	      0.06514065
   1747.00000000	     17.47000000	      0.05888874	      0.05501541	      0.04804840	      0.04696291	      0.06473342	      0.06602407
   1748.00000000	     17.48000000	      0.05938160	      0.05533080	      0.04857305	      0.04640970	      0.06410842	      0.06668069
   1749.00000000	     17.49000000	      0.05969474	      0.05588741	      0.04894508	      0.04616874	      0.06366472	      0.06696647
   1750.00000000	     17.50000000	      0.05977371	      0.05654839	      0.04912092	      0.04610778	      0.06345485	      0.06703875
   1751.00000000	     17.51000000	      0.05984112	      0.05700234	      0.04931231	      0.04598318	      0.06322631	      0.06718645
   1752.00000000	     17.52000000	      0.05997632	      0.05718080	      0.04955818	      0.04578568	      0.06293253	      0.06742051
   1753.00000000	     17.53000000	      0.06011106	      0.05734290	      0.04982555	      0.04571784	      0.06261283	      0.06750089
   1754.00000000	     17.54000000	      0.06004851	      0.05764839	      0.04996084	      0.04593244	      0.06245097	      0.06724659
   1755.00000000	     17.55000000	      0.05973250	      0.05801854	      0.04992738	      0.04630058	      0.06249101	      0.06681012
   1756.00000000	     17.56000000	      0.05948943	      0.05822759	      0.04997678	      0.04656455	      0.06243189	      0.06649697
   1757.00000000	     17.57000000	      0.05927854	      0.05803904	      0.05006459	      0.04652226	      0.06233452	      0.06654715
   1758.00000000	     17.58000000	      0.05905606	      0.05747493	      0.05016057	      0.04622612	      0.06221864	      0.06689843
   1759.00000000	     17.59000000	      0.05867677	      0.05652198	      0.05015541	      0.04574588	      0.06222487	      0.06746767
   1760.00000000	     17.60000000	      0.05820678	      0.05536437	      0.05010672	      0.04520579	      0.06228365	      0.06810730
   1761.00000000	     17.61000000	      0.05721291	      0.05397611	      0.04964079	      0.04446378	      0.06283379	      0.06898520
   1762.00000000	     17.62000000	      0.05623065	      0.05254312	      0.04924672	      0.04358687	      0.06330465	      0.07002166
   1763.00000000	     17.63000000	      0.05506844	      0.05173636	      0.04872111	      0.04320256	      0.06393188	      0.07047560
   1764.00000000	     17.64000000	      0.05367774	      0.05126513	      0.04804542	      0.04320631	      0.06473697	      0.07047117
   1765.00000000	     17.65000000	      0.05198221	      0.05082763	      0.04715442	      0.04332908	      0.06579660	      0.07032617
   1766.00000000	     17.66000000	      0.04973473	      0.05076540	      0.04581000	      0.04374279	      0.06739170	      0.06983745
   1767.00000000	     17.67000000	      0.04704564	      0.05092452	      0.04410413	      0.04418053	      0.06941042	      0.06932010
   1768.00000000	     17.68000000	      0.04409438	      0.05101093	      0.04214772	      0.04436054	      0.07172089	      0.06910729
   1769.00000000	     17.69000000	      0.04057110	      0.05115977	      0.03957595	      0.04445447	      0.07475645	      0.06899621
   1770.00000000	     17.70000000	      0.03649845	      0.05142311	      0.03642837	      0.04460452	      0.07848522	      0.06881876
   1771.00000000	     17.71000000	      0.03199641	      0.05171204	      0.03311657	      0.04476733	      0.08246175	      0.06862617
   1772.00000000	     17.72000000	      0.02749591	      0.05201049	      0.03024881	      0.04497416	      0.08600827	      0.06838146
   1773.00000000	     17.73000000	      0.02354792	      0.05251080	      0.02807149	      0.04538613	      0.08883033	      0.06789379
   1774.00000000	     17.74000000	      0.02063332	      0.05307935	      0.02665587	      0.04586151	      0.09077184	      0.06733066
   1775.00000000	     17.75000000	      0.01921457	      0.05329635	      0.02619725	      0.04598872	      0.09142772	      0.06717988
   1776.00000000	     17.76000000	      0.01944667	      0.05352334	      0.02682996	      0.04607948	      0.09052680	      0.06707229
   1777.00000000	     17.77000000	      0.02095854	      0.05405663	      0.02839448	      0.04642315	      0.08840125	      0.06666473
   1778.00000000	     17.78000000	      0.02270139	      0.05439704	      0.03016494	      0.04654831	      0.08611438	      0.06651624
   1779.00000000	     17.79000000	      0.02374038	      0.05468964	      0.03129951	      0.04660244	      0.08469233	      0.06645201
   1780.00000000	     17.80000000	      0.02435943	      0.05513901	      0.03200601	      0.04680271	      0.08381921	      0.06621429
   1781.00000000	     17.81000000	      0.02501275	      0.05554114	      0.03271773	      0.04694250	      0.08294740	      0.06604832
   1782.00000000	     17.82000000	      0.02572017	      0.05580439	      0.03346190	      0.04694441	      0.08204274	      0.06604605
   1783.00000000	     17.83000000	      0.02692104	      0.05616443	      0.03457898	      0.04706145	      0.08069540	      0.06590704
   1784.00000000	     17.84000000	      0.02855789	      0.05649778	      0.03603051	      0.04719773	      0.07895902	      0.06574513
   1785.00000000	     17.85000000	      0.03003292	      0.05689918	      0.03731283	      0.04741984	      0.07743445	      0.06548117
   1786.00000000	     17.86000000	      0.03113629	      0.05725919	      0.03822596	      0.04761690	      0.07635248	      0.06524685
   1787.00000000	     17.87000000	      0.03201947	      0.05749746	      0.03888914	      0.04766704	      0.07556801	      0.06518722
   1788.00000000	     17.88000000	      0.03244854	      0.05754244	      0.03909003	      0.04746377	      0.07533056	      0.06542894
   1789.00000000	     17.89000000	      0.03286350	      0.05770574	      0.03921397	      0.04732968	      0.07518409	      0.06558833
   1790.00000000	     17.90000000	      0.03358704	      0.05807778	      0.03955489	      0.04740949	      0.07478132	      0.06549347
   1791.00000000	     17.91000000	      0.03464601	      0.05860794	      0.04013064	      0.04770529	      0.07410144	      0.06514172
   1792.00000000	     17.92000000	      0.03617410	      0.05912623	      0.04105199	      0.04805309	      0.07301398	      0.06472784
   1793.00000000	     17.93000000	      0.03763017	      0.05955019	      0.04184397	      0.04834890	      0.07207937	      0.06437554
   1794.00000000	     17.94000000	      0.03830007	      0.05966915	      0.04181838	      0.04836036	      0.07210958	      0.06436189
   1795.00000000	     17.95000000	      0.03868790	      0.05980168	      0.04145163	      0.04850479	      0.07254238	      0.06418978
   1796.00000000	     17.96000000	      0.03918113	      0.05999880	      0.04112974	      0.04876422	      0.07292222	      0.06388048
   1797.00000000	     17.97000000	      0.04011054	      0.06024215	      0.04113129	      0.04893164	      0.07292040	      0.06368075
   1798.00000000	     17.98000000	      0.04103569	      0.06046129	      0.04102253	      0.04900771	      0.07304875	      0.06358999
   1799.00000000	     17.99000000	      0.04179848	      0.06084302	      0.04067980	      0.04921504	      0.07345323	      0.06334248
   1800.00000000	     18.00000000	      0.04348574	      0.06120163	      0.04108209	      0.04941450	      0.07297846	      0.06310424
   1801.00000000	     18.01000000	      0.04489956	      0.06137418	      0.04120237	      0.04948437	      0.07283652	      0.06302075
   1802.00000000	     18.02000000	      0.04567702	      0.06152724	      0.04073560	      0.04958101	      0.07338737	      0.06290525
   1803.00000000	     18.03000000	      0.04632017	      0.06197975	      0.04014308	      0.05006140	      0.07408676	      0.06233837
   1804.00000000	     18.04000000	      0.04694699	      0.06229235	      0.03954887	      0.05046411	      0.07478843	      0.06185181
   1805.00000000	     18.05000000	      0.04775068	      0.06238140	      0.03923977	      0.05061371	      0.07515360	      0.06167084
   1806.00000000	     18.06000000	      0.04820124	      0.06246956	      0.03883216	      0.05072039	      0.07563538	      0.06154170
   1807.00000000	     18.07000000	      0.04841493	      0.06261728	      0.03839000	      0.05089730	      0.07615835	      0.06132741
   1808.00000000	     18.08000000	      0.04860093	      0.06268808	      0.03806669	      0.05103786	      0.07654103	      0.06115702
   1809.00000000	     18.09000000	      0.04888452	      0.06259603	      0.03796128	      0.05112868	      0.07666585	      0.06104686
   1810.00000000	     18.10000000	      0.04933501	      0.06246752	      0.03812715	      0.05126656	      0.07646945	      0.06087952
   1811.00000000	     18.11000000	      0.04988725	      0.06234922	      0.03851099	      0.05144477	      0.07601520	      0.06066306
   1812.00000000	     18.12000000	      0.05030049	      0.06206391	      0.03888342	      0.05149853	      0.07557477	      0.06059771
   1813.00000000	     18.13000000	      0.05025531	      0.06179955	      0.03891707	      0.05158509	      0.07553500	      0.06049247
   1814.00000000	     18.14000000	      0.04988198	      0.06155835	      0.03883602	      0.05170696	      0.07563082	      0.06034421
   1815.00000000	     18.15000000	      0.04906614	      0.06120329	      0.03859973	      0.05177436	      0.07591024	      0.06026218
   1816.00000000	     18.16000000	      0.04766107	      0.06054518	      0.03789534	      0.05162548	      0.07674396	      0.06044334
   1817.00000000	     18.17000000	      0.04580690	      0.05967232	      0.03653609	      0.05132341	      0.07835707	      0.06081048
   1818.00000000	     18.18000000	      0.04468915	      0.05863208	      0.03552280	      0.05090948	      0.07956484	      0.06131265
   1819.00000000	     18.19000000	      0.04443069	      0.05760741	      0.03532151	      0.05057363	      0.07980546	      0.06171934
   1820.00000000	     18.20000000	      0.04329214	      0.05639557	      0.03476604	      0.05013387	      0.08047083	      0.06225087
   1821.00000000	     18.21000000	      0.04263117	      0.05483908	      0.03488085	      0.04940852	      0.08033313	      0.06311138
   1822.00000000	     18.22000000	      0.04327890	      0.05287012	      0.03604554	      0.04833471	      0.07894110	      0.06439245
   1823.00000000	     18.23000000	      0.04397627	      0.05055217	      0.03703700	      0.04683914	      0.07776182	      0.06617105
   1824.00000000	     18.24000000	      0.04439878	      0.04791161	      0.03762192	      0.04494192	      0.07706793	      0.06841960
   1825.00000000	     18.25000000	      0.04486337	      0.04493358	      0.03818367	      0.04272383	      0.07640254	      0.07104086
   1826.00000000	     18.26000000	      0.04537045	      0.04154718	      0.03876073	      0.04018471	      0.07571984	      0.07403762
   1827.00000000	     18.27000000	      0.04574151	      0.03776494	      0.03910578	      0.03742490	      0.07531194	      0.07730152
