UNKNOWN
version=1
nRows=1928
nColumns=8
inDegrees=no
endheader
time	Coordinates(Deg.)	med_gas_l	med_gas_r	soleus_l	soleus_r	tib_ant_l	tib_ant_r
   1514.00000000	     15.14000000	      0.08480991	      0.07928513	      0.04521076	      0.04862688	      0.06810141	      0.06404425
   1515.00000000	     15.15000000	      0.08522742	      0.08008275	      0.04552856	      0.04849809	      0.06772511	      0.06419777
   1516.00000000	     15.16000000	      0.08561271	      0.08086410	      0.04584451	      0.04831304	      0.06735080	      0.06441826
   1517.00000000	     15.17000000	      0.08595963	      0.08163316	      0.04615445	      0.04808605	      0.06698341	      0.06468860
   1518.00000000	     15.18000000	      0.08626364	      0.08239103	      0.04645496	      0.04783472	      0.06662700	      0.06498774
   1519.00000000	     15.19000000	      0.08652259	      0.08313294	      0.04674396	      0.04757778	      0.06628404	      0.06529338
   1520.00000000	     15.20000000	      0.08673717	      0.08384793	      0.04702127	      0.04733250	      0.06595476	      0.06558499
   1521.00000000	     15.21000000	      0.08691118	      0.08451998	      0.04728892	      0.04711231	      0.06563677	      0.06584662
   1522.00000000	     15.22000000	      0.08705142	      0.08512134	      0.04755122	      0.04692493	      0.06532497	      0.06606918
   1523.00000000	     15.23000000	      0.08716700	      0.08562460	      0.04781437	      0.04677121	      0.06501195	      0.06625169
   1524.00000000	     15.24000000	      0.08726818	      0.08600796	      0.04808566	      0.04664509	      0.06468906	      0.06640139
   1525.00000000	     15.25000000	      0.08736462	      0.08625297	      0.04837209	      0.04653461	      0.06434791	      0.06653249
   1526.00000000	     15.26000000	      0.08746313	      0.08634396	      0.04867864	      0.04642383	      0.06398253	      0.06666393
   1527.00000000	     15.27000000	      0.08756510	      0.08626913	      0.04900611	      0.04629546	      0.06359189	      0.06681620
   1528.00000000	     15.28000000	      0.08766396	      0.08602280	      0.04934896	      0.04613383	      0.06318253	      0.06700786
   1529.00000000	     15.29000000	      0.08774298	      0.08560785	      0.04969339	      0.04592766	      0.06277089	      0.06725225
   1530.00000000	     15.30000000	      0.08777398	      0.08503755	      0.05002284	      0.04567230	      0.06238491	      0.06755485
   1531.00000000	     15.31000000	      0.08771725	      0.08433641	      0.05028819	      0.04537094	      0.06206448	      0.06791177
   1532.00000000	     15.32000000	      0.08752297	      0.08353945	      0.05045714	      0.04503484	      0.06186024	      0.06830964
   1533.00000000	     15.33000000	      0.08713415	      0.08269003	      0.05048153	      0.04468214	      0.06183074	      0.06872695
   1534.00000000	     15.34000000	      0.08648954	      0.08183635	      0.05031034	      0.04433577	      0.06203770	      0.06913658
   1535.00000000	     15.35000000	      0.08553078	      0.08102706	      0.04988657	      0.04402055	      0.06253984	      0.06950921
   1536.00000000	     15.36000000	      0.08420886	      0.08030663	      0.04917905	      0.04376005	      0.06338546	      0.06981706
   1537.00000000	     15.37000000	      0.08249141	      0.07971132	      0.04815672	      0.04357360	      0.06460445	      0.07003734
   1538.00000000	     15.38000000	      0.08037019	      0.07926600	      0.04681427	      0.04347407	      0.06620057	      0.07015491
   1539.00000000	     15.39000000	      0.07786773	      0.07898244	      0.04517355	      0.04346662	      0.06814546	      0.07016372
   1540.00000000	     15.40000000	      0.07504123	      0.07886100	      0.04328690	      0.04354848	      0.07037599	      0.07006701
   1541.00000000	     15.41000000	      0.07198238	      0.07889163	      0.04123617	      0.04370997	      0.07279663	      0.06987622
   1542.00000000	     15.42000000	      0.06881171	      0.07905609	      0.03912670	      0.04393610	      0.07528722	      0.06960901
   1543.00000000	     15.43000000	      0.06566715	      0.07933071	      0.03707621	      0.04420882	      0.07771526	      0.06928666
   1544.00000000	     15.44000000	      0.06269282	      0.07968924	      0.03520034	      0.04450928	      0.07995042	      0.06893140
   1545.00000000	     15.45000000	      0.05971989	      0.08010548	      0.03359771	      0.04481981	      0.08187830	      0.06856409
   1546.00000000	     15.46000000	      0.05743041	      0.08055540	      0.03233852	      0.04512551	      0.08341103	      0.06820232
   1547.00000000	     15.47000000	      0.05559808	      0.08101865	      0.03145993	      0.04541514	      0.08449333	      0.06785943
   1548.00000000	     15.48000000	      0.05426185	      0.08147941	      0.03096872	      0.04568140	      0.08510417	      0.06754406
   1549.00000000	     15.49000000	      0.05342485	      0.08192653	      0.03084786	      0.04592074	      0.08525517	      0.06726046
   1550.00000000	     15.50000000	      0.05305837	      0.08235332	      0.03106284	      0.04613273	      0.08498678	      0.06700916
   1551.00000000	     15.51000000	      0.05310616	      0.08275690	      0.03156519	      0.04631931	      0.08436301	      0.06678791
   1552.00000000	     15.52000000	      0.05349312	      0.08313747	      0.03229447	      0.04648393	      0.08346501	      0.06659263
   1553.00000000	     15.53000000	      0.05413406	      0.08349710	      0.03318104	      0.04663083	      0.08238342	      0.06641831
   1554.00000000	     15.54000000	      0.05494208	      0.08383894	      0.03415139	      0.04676450	      0.08120980	      0.06625966
   1555.00000000	     15.55000000	      0.05583691	      0.08416662	      0.03513531	      0.04688920	      0.08002826	      0.06611161
   1556.00000000	     15.56000000	      0.05675200	      0.08448370	      0.03607315	      0.04700881	      0.07890820	      0.06596956
   1557.00000000	     15.57000000	      0.05763925	      0.08479328	      0.03692116	      0.04712674	      0.07789938	      0.06582948
   1558.00000000	     15.58000000	      0.05847068	      0.08509790	      0.03765387	      0.04724591	      0.07703007	      0.06568788
   1559.00000000	     15.59000000	      0.05923742	      0.08539946	      0.03826346	      0.04736887	      0.07630810	      0.06554175
