UNKNOWN
version=1
nRows=6001
nColumns=4
inDegrees=no
endheader
time	Coordinates(Deg.)	MG	TA
   5168.00000000	    103.36000000	      0.02673310	      0.02581048
   5169.00000000	    103.38000000	      0.02680183	      0.02572257
   5170.00000000	    103.40000000	      0.02689730	      0.02560008
   5171.00000000	    103.42000000	      0.02701885	      0.02544295
   5172.00000000	    103.44000000	      0.02716489	      0.02525149
   5173.00000000	    103.46000000	      0.02733262	      0.02502621
   5174.00000000	    103.48000000	      0.02751796	      0.02476202
   5175.00000000	    103.50000000	      0.02771564	      0.02445859
   5176.00000000	    103.52000000	      0.02791966	      0.02412608
   5177.00000000	    103.54000000	      0.02812376	      0.02377473
   5178.00000000	    103.56000000	      0.02832197	      0.02341252
   5179.00000000	    103.58000000	      0.02850909	      0.02304851
   5180.00000000	    103.60000000	      0.02868100	      0.02269243
   5181.00000000	    103.62000000	      0.02883473	      0.02235420
   5182.00000000	    103.64000000	      0.02896843	      0.02204344
   5183.00000000	    103.66000000	      0.02908120	      0.02176892
   5184.00000000	    103.68000000	      0.02917283	      0.02153805
   5185.00000000	    103.70000000	      0.02924356	      0.02135627
   5186.00000000	    103.72000000	      0.02929386	      0.02122646
   5187.00000000	    103.74000000	      0.02932421	      0.02114872
   5188.00000000	    103.76000000	      0.02933496	      0.02112141
   5189.00000000	    103.78000000	      0.02932627	      0.02114346
   5190.00000000	    103.80000000	      0.02929802	      0.02121575
   5191.00000000	    103.82000000	      0.02924986	      0.02134000
   5192.00000000	    103.84000000	      0.02918132	      0.02151634
   5193.00000000	    103.86000000	      0.02909193	      0.02174222
   5194.00000000	    103.88000000	      0.02898141	      0.02201242
   5195.00000000	    103.90000000	      0.02884990	      0.02231973
   5196.00000000	    103.92000000	      0.02869823	      0.02265549
   5197.00000000	    103.94000000	      0.02852813	      0.02301014
   5198.00000000	    103.96000000	      0.02834245	      0.02337378
   5199.00000000	    103.98000000	      0.02814519	      0.02373663
   5200.00000000	    104.00000000	      0.02794144	      0.02408953
   5201.00000000	    104.02000000	      0.02773712	      0.02442438
   5202.00000000	    104.04000000	      0.02753846	      0.02473161
   5203.00000000	    104.06000000	      0.02735155	      0.02500008
   5204.00000000	    104.08000000	      0.02718173	      0.02522917
   5205.00000000	    104.10000000	      0.02703323	      0.02542423
   5206.00000000	    104.12000000	      0.02690899	      0.02558504
   5207.00000000	    104.14000000	      0.02681070	      0.02571121
   5208.00000000	    104.16000000	      0.02673913	      0.02580278
   5209.00000000	    104.18000000	      0.02669438	      0.02585997
   5210.00000000	    104.20000000	      0.02667636	      0.02588302
   5211.00000000	    104.22000000	      0.02668495	      0.02587202
   5212.00000000	    104.24000000	      0.02672022	      0.02582694
   5213.00000000	    104.26000000	      0.02678230	      0.02574757
   5214.00000000	    104.28000000	      0.02687117	      0.02563366
   5215.00000000	    104.30000000	      0.02698637	      0.02548510
   5216.00000000	    104.32000000	      0.02712655	      0.02530209
   5217.00000000	    104.34000000	      0.02728924	      0.02508538
   5218.00000000	    104.36000000	      0.02747066	      0.02483125
   5219.00000000	    104.38000000	      0.02766582	      0.02453721
   5220.00000000	    104.40000000	      0.02786886	      0.02421051
   5221.00000000	    104.42000000	      0.02807352	      0.02386314
   5222.00000000	    104.44000000	      0.02827370	      0.02350281
   5223.00000000	    104.46000000	      0.02846400	      0.02313835
   5224.00000000	    104.48000000	      0.02864000	      0.02277938
   5225.00000000	    104.50000000	      0.02879845	      0.02243581
   5226.00000000	    104.52000000	      0.02893723	      0.02211739
   5227.00000000	    104.54000000	      0.02905523	      0.02183313
   5228.00000000	    104.56000000	      0.02915209	      0.02159085
   5229.00000000	    104.58000000	      0.02922796	      0.02139654
   5230.00000000	    104.60000000	      0.02928327	      0.02125373
   5231.00000000	    104.62000000	      0.02931852	      0.02116320
   5232.00000000	    104.64000000	      0.02933411	      0.02112357
   5233.00000000	    104.66000000	      0.02933024	      0.02113338
   5234.00000000	    104.68000000	      0.02930686	      0.02119305
   5235.00000000	    104.70000000	      0.02926367	      0.02130432
   5236.00000000	    104.72000000	      0.02920023	      0.02146788
   5237.00000000	    104.74000000	      0.02911605	      0.02168187
   5238.00000000	    104.76000000	      0.02901077	      0.02194170
   5239.00000000	    104.78000000	      0.02888441	      0.02224058
   5240.00000000	    104.80000000	      0.02873761	      0.02257015
   5241.00000000	    104.82000000	      0.02857186	      0.02292104
   5242.00000000	    104.84000000	      0.02838971	      0.02328338
   5243.00000000	    104.86000000	      0.02819489	      0.02364731
   5244.00000000	    104.88000000	      0.02799222	      0.02400348
   5245.00000000	    104.90000000	      0.02778746	      0.02434348
   5246.00000000	    104.92000000	      0.02758682	      0.02465894
   5247.00000000	    104.94000000	      0.02739646	      0.02493733
   5248.00000000	    104.96000000	      0.02722197	      0.02517564
   5249.00000000	    104.98000000	      0.02706786	      0.02537907
   5250.00000000	    105.00000000	      0.02693740	      0.02554841
   5251.00000000	    105.02000000	      0.02683258	      0.02568317
   5252.00000000	    105.04000000	      0.02675436	      0.02578330
   5253.00000000	    105.06000000	      0.02670297	      0.02584899
   5254.00000000	    105.08000000	      0.02667834	      0.02588048
   5255.00000000	    105.10000000	      0.02668034	      0.02587792
   5256.00000000	    105.12000000	      0.02670899	      0.02584130
   5257.00000000	    105.14000000	      0.02676441	      0.02577044
   5258.00000000	    105.16000000	      0.02684667	      0.02566511
   5259.00000000	    105.18000000	      0.02695542	      0.02552514
   5260.00000000	    105.20000000	      0.02708960	      0.02535062
   5261.00000000	    105.22000000	      0.02724701	      0.02514216
   5262.00000000	    105.24000000	      0.02742422	      0.02489801
   5263.00000000	    105.26000000	      0.02761649	      0.02461365
   5264.00000000	    105.28000000	      0.02781816	      0.02429366
   5265.00000000	    105.30000000	      0.02802299	      0.02395074
   5266.00000000	    105.32000000	      0.02822483	      0.02359284
   5267.00000000	    105.34000000	      0.02841803	      0.02322853
   5268.00000000	    105.36000000	      0.02859792	      0.02286728
   5269.00000000	    105.38000000	      0.02876095	      0.02251897
   5270.00000000	    105.40000000	      0.02890475	      0.02219344
   5271.00000000	    105.42000000	      0.02902796	      0.02189993
   5272.00000000	    105.44000000	      0.02913005	      0.02164661
   5273.00000000	    105.46000000	      0.02921109	      0.02143998
   5274.00000000	    105.48000000	      0.02927145	      0.02128423
   5275.00000000	    105.50000000	      0.02931163	      0.02118082
   5276.00000000	    105.52000000	      0.02933207	      0.02112875
   5277.00000000	    105.54000000	      0.02933301	      0.02112635
   5278.00000000	    105.56000000	      0.02931448	      0.02117352
   5279.00000000	    105.58000000	      0.02927624	      0.02127186
   5280.00000000	    105.60000000	      0.02921787	      0.02142253
   5281.00000000	    105.62000000	      0.02913886	      0.02162436
   5282.00000000	    105.64000000	      0.02903883	      0.02187339
   5283.00000000	    105.66000000	      0.02891766	      0.02216332
   5284.00000000	    105.68000000	      0.02877583	      0.02248613
   5285.00000000	    105.70000000	      0.02861458	      0.02283264
   5286.00000000	    105.72000000	      0.02843619	      0.02319307
   5287.00000000	    105.74000000	      0.02824410	      0.02355751
   5288.00000000	    105.76000000	      0.02804287	      0.02391643
   5289.00000000	    105.78000000	      0.02783806	      0.02426115
   5290.00000000	    105.80000000	      0.02763581	      0.02458390
   5291.00000000	    105.82000000	      0.02744236	      0.02487208
   5292.00000000	    105.84000000	      0.02726346	      0.02512009
   5293.00000000	    105.86000000	      0.02710395	      0.02533180
   5294.00000000	    105.88000000	      0.02696739	      0.02550967
   5295.00000000	    105.90000000	      0.02685610	      0.02565301
   5296.00000000	    105.92000000	      0.02677124	      0.02576171
   5297.00000000	    105.94000000	      0.02671321	      0.02583591
   5298.00000000	    105.96000000	      0.02668196	      0.02587585
   5299.00000000	    105.98000000	      0.02667737	      0.02588172
   5300.00000000	    106.00000000	      0.02669940	      0.02585355
   5301.00000000	    106.02000000	      0.02674818	      0.02579120
   5302.00000000	    106.04000000	      0.02682379	      0.02569444
   5303.00000000	    106.06000000	      0.02692605	      0.02556306
   5304.00000000	    106.08000000	      0.02705408	      0.02539706
   5305.00000000	    106.10000000	      0.02720601	      0.02519692
   5306.00000000	    106.12000000	      0.02737870	      0.02496228
   5307.00000000	    106.14000000	      0.02756774	      0.02468777
   5308.00000000	    106.16000000	      0.02776765	      0.02437544
   5309.00000000	    106.18000000	      0.02797228	      0.02403741
   5310.00000000	    106.20000000	      0.02817541	      0.02368247
   5311.00000000	    106.22000000	      0.02837123	      0.02331889
   5312.00000000	    106.24000000	      0.02855480	      0.02295597
   5313.00000000	    106.26000000	      0.02872228	      0.02260353
   5314.00000000	    106.28000000	      0.02887100	      0.02227146
   5315.00000000	    106.30000000	      0.02899939	      0.02196921
   5316.00000000	    106.32000000	      0.02910673	      0.02170525
   5317.00000000	    106.34000000	      0.02919296	      0.02148655
   5318.00000000	    106.36000000	      0.02925840	      0.02131795
   5319.00000000	    106.38000000	      0.02930353	      0.02120159
   5320.00000000	    106.40000000	      0.02932883	      0.02113697
   5321.00000000	    106.42000000	      0.02933459	      0.02112236
   5322.00000000	    106.44000000	      0.02932090	      0.02115714
   5323.00000000	    106.46000000	      0.02928758	      0.02124263
   5324.00000000	    106.48000000	      0.02923424	      0.02138034
   5325.00000000	    106.50000000	      0.02916039	      0.02156975
   5326.00000000	    106.52000000	      0.02906559	      0.02180759
   5327.00000000	    106.54000000	      0.02894964	      0.02208808
   5328.00000000	    106.56000000	      0.02881284	      0.02240356
   5329.00000000	    106.58000000	      0.02865624	      0.02274510
   5330.00000000	    106.60000000	      0.02848182	      0.02310301
   5331.00000000	    106.62000000	      0.02829274	      0.02346736
   5332.00000000	    106.64000000	      0.02809329	      0.02382849
   5333.00000000	    106.66000000	      0.02788881	      0.02417749
   5334.00000000	    106.68000000	      0.02768534	      0.02450655
   5335.00000000	    106.70000000	      0.02748914	      0.02480434
   5336.00000000	    106.72000000	      0.02730615	      0.02506243
   5337.00000000	    106.74000000	      0.02714145	      0.02528246
   5338.00000000	    106.76000000	      0.02699894	      0.02546879
   5339.00000000	    106.78000000	      0.02688124	      0.02562072
   5340.00000000	    106.80000000	      0.02678977	      0.02573800
   5341.00000000	    106.82000000	      0.02672509	      0.02582072
   5342.00000000	    106.84000000	      0.02668721	      0.02586914
   5343.00000000	    106.86000000	      0.02667602	      0.02588344
   5344.00000000	    106.88000000	      0.02669146	      0.02586371
   5345.00000000	    106.90000000	      0.02673359	      0.02580985
   5346.00000000	    106.92000000	      0.02680256	      0.02572164
   5347.00000000	    106.94000000	      0.02689826	      0.02559884
   5348.00000000	    106.96000000	      0.02702004	      0.02544140
   5349.00000000	    106.98000000	      0.02716628	      0.02524964
   5350.00000000	    107.00000000	      0.02733419	      0.02502405
   5351.00000000	    107.02000000	      0.02751966	      0.02475951
   5352.00000000	    107.04000000	      0.02771743	      0.02445575
   5353.00000000	    107.06000000	      0.02792148	      0.02412304
   5354.00000000	    107.08000000	      0.02812555	      0.02377156
   5355.00000000	    107.10000000	      0.02832368	      0.02340929
   5356.00000000	    107.12000000	      0.02851068	      0.02304531
   5357.00000000	    107.14000000	      0.02868244	      0.02268934
   5358.00000000	    107.16000000	      0.02883600	      0.02235132
   5359.00000000	    107.18000000	      0.02896952	      0.02204084
   5360.00000000	    107.20000000	      0.02908210	      0.02176667
   5361.00000000	    107.22000000	      0.02917354	      0.02153622
   5362.00000000	    107.24000000	      0.02924409	      0.02135489
   5363.00000000	    107.26000000	      0.02929421	      0.02122554
   5364.00000000	    107.28000000	      0.02932439	      0.02114826
   5365.00000000	    107.30000000	      0.02933497	      0.02112139
   5366.00000000	    107.32000000	      0.02932611	      0.02114387
   5367.00000000	    107.34000000	      0.02929768	      0.02121662
   5368.00000000	    107.36000000	      0.02924934	      0.02134133
   5369.00000000	    107.38000000	      0.02918062	      0.02151813
   5370.00000000	    107.40000000	      0.02909105	      0.02174442
   5371.00000000	    107.42000000	      0.02898034	      0.02201499
   5372.00000000	    107.44000000	      0.02884864	      0.02232260
   5373.00000000	    107.46000000	      0.02869680	      0.02265856
   5374.00000000	    107.48000000	      0.02852655	      0.02301334
   5375.00000000	    107.50000000	      0.02834075	      0.02337701
   5376.00000000	    107.52000000	      0.02814341	      0.02373981
   5377.00000000	    107.54000000	      0.02793963	      0.02409259
   5378.00000000	    107.56000000	      0.02773532	      0.02442724
   5379.00000000	    107.58000000	      0.02753675	      0.02473416
   5380.00000000	    107.60000000	      0.02734997	      0.02500228
   5381.00000000	    107.62000000	      0.02718032	      0.02523105
   5382.00000000	    107.64000000	      0.02703202	      0.02542581
   5383.00000000	    107.66000000	      0.02690800	      0.02558631
   5384.00000000	    107.68000000	      0.02680995	      0.02571217
   5385.00000000	    107.70000000	      0.02673861	      0.02580343
   5386.00000000	    107.72000000	      0.02669411	      0.02586032
   5387.00000000	    107.74000000	      0.02667632	      0.02588307
   5388.00000000	    107.76000000	      0.02668515	      0.02587177
   5389.00000000	    107.78000000	      0.02672065	      0.02582639
   5390.00000000	    107.80000000	      0.02678297	      0.02574671
   5391.00000000	    107.82000000	      0.02687208	      0.02563250
   5392.00000000	    107.84000000	      0.02698750	      0.02548363
   5393.00000000	    107.86000000	      0.02712790	      0.02530032
   5394.00000000	    107.88000000	      0.02729077	      0.02508331
   5395.00000000	    107.90000000	      0.02747234	      0.02482882
   5396.00000000	    107.92000000	      0.02766760	      0.02453444
   5397.00000000	    107.94000000	      0.02787067	      0.02420751
   5398.00000000	    107.96000000	      0.02807532	      0.02385999
   5399.00000000	    107.98000000	      0.02827544	      0.02349959
   5400.00000000	    108.00000000	      0.02846563	      0.02313514
   5401.00000000	    108.02000000	      0.02864148	      0.02277626
   5402.00000000	    108.04000000	      0.02879976	      0.02243287
   5403.00000000	    108.06000000	      0.02893837	      0.02211471
   5404.00000000	    108.08000000	      0.02905618	      0.02183079
   5405.00000000	    108.10000000	      0.02915285	      0.02158892
   5406.00000000	    108.12000000	      0.02922854	      0.02139504
   5407.00000000	    108.14000000	      0.02928367	      0.02125270
   5408.00000000	    108.16000000	      0.02931875	      0.02116263
   5409.00000000	    108.18000000	      0.02933416	      0.02112344
   5410.00000000	    108.20000000	      0.02933012	      0.02113368
   5411.00000000	    108.22000000	      0.02930656	      0.02119381
   5412.00000000	    108.24000000	      0.02926320	      0.02130554
   5413.00000000	    108.26000000	      0.02919958	      0.02146956
   5414.00000000	    108.28000000	      0.02911521	      0.02168398
   5415.00000000	    108.30000000	      0.02900974	      0.02194419
   5416.00000000	    108.32000000	      0.02888320	      0.02224338
   5417.00000000	    108.34000000	      0.02873622	      0.02257318
   5418.00000000	    108.36000000	      0.02857032	      0.02292421
   5419.00000000	    108.38000000	      0.02838804	      0.02328661
   5420.00000000	    108.40000000	      0.02819312	      0.02365051
   5421.00000000	    108.42000000	      0.02799041	      0.02400657
   5422.00000000	    108.44000000	      0.02778566	      0.02434640
   5423.00000000	    108.46000000	      0.02758508	      0.02466157
   5424.00000000	    108.48000000	      0.02739484	      0.02493961
   5425.00000000	    108.50000000	      0.02722051	      0.02517759
   5426.00000000	    108.52000000	      0.02706660	      0.02538072
   5427.00000000	    108.54000000	      0.02693636	      0.02554976
   5428.00000000	    108.56000000	      0.02683177	      0.02568421
   5429.00000000	    108.58000000	      0.02675379	      0.02578403
   5430.00000000	    108.60000000	      0.02670264	      0.02584942
   5431.00000000	    108.62000000	      0.02667824	      0.02588061
   5432.00000000	    108.64000000	      0.02668048	      0.02587775
   5433.00000000	    108.66000000	      0.02670936	      0.02584082
   5434.00000000	    108.68000000	      0.02676502	      0.02576966
   5435.00000000	    108.70000000	      0.02684751	      0.02566403
   5436.00000000	    108.72000000	      0.02695650	      0.02552375
   5437.00000000	    108.74000000	      0.02709089	      0.02534892
   5438.00000000	    108.76000000	      0.02724850	      0.02514016
   5439.00000000	    108.78000000	      0.02742586	      0.02489567
   5440.00000000	    108.80000000	      0.02761825	      0.02461096
   5441.00000000	    108.82000000	      0.02781996	      0.02429072
   5442.00000000	    108.84000000	      0.02802480	      0.02394762
   5443.00000000	    108.86000000	      0.02822658	      0.02358963
   5444.00000000	    108.88000000	      0.02841969	      0.02322530
   5445.00000000	    108.90000000	      0.02859944	      0.02286412
   5446.00000000	    108.92000000	      0.02876231	      0.02251598
   5447.00000000	    108.94000000	      0.02890593	      0.02219069
   5448.00000000	    108.96000000	      0.02902895	      0.02189750
   5449.00000000	    108.98000000	      0.02913086	      0.02164457
   5450.00000000	    109.00000000	      0.02921172	      0.02143837
   5451.00000000	    109.02000000	      0.02927190	      0.02128308
   5452.00000000	    109.04000000	      0.02931190	      0.02118014
   5453.00000000	    109.06000000	      0.02933216	      0.02112851
   5454.00000000	    109.08000000	      0.02933293	      0.02112655
   5455.00000000	    109.10000000	      0.02931423	      0.02117417
   5456.00000000	    109.12000000	      0.02927581	      0.02127297
   5457.00000000	    109.14000000	      0.02921726	      0.02142410
   5458.00000000	    109.16000000	      0.02913807	      0.02162636
   5459.00000000	    109.18000000	      0.02903785	      0.02187578
   5460.00000000	    109.20000000	      0.02891650	      0.02216604
   5461.00000000	    109.22000000	      0.02877448	      0.02248910
   5462.00000000	    109.24000000	      0.02861307	      0.02283579
   5463.00000000	    109.26000000	      0.02843455	      0.02319629
   5464.00000000	    109.28000000	      0.02824235	      0.02356072
   5465.00000000	    109.30000000	      0.02804106	      0.02391955
   5466.00000000	    109.32000000	      0.02783625	      0.02426412
   5467.00000000	    109.34000000	      0.02763405	      0.02458662
   5468.00000000	    109.36000000	      0.02744070	      0.02487445
   5469.00000000	    109.38000000	      0.02726196	      0.02512211
   5470.00000000	    109.40000000	      0.02710263	      0.02533353
   5471.00000000	    109.42000000	      0.02696630	      0.02551109
   5472.00000000	    109.44000000	      0.02685523	      0.02565413
   5473.00000000	    109.46000000	      0.02677061	      0.02576252
   5474.00000000	    109.48000000	      0.02671281	      0.02583641
   5475.00000000	    109.50000000	      0.02668180	      0.02587605
   5476.00000000	    109.52000000	      0.02667744	      0.02588162
   5477.00000000	    109.54000000	      0.02669972	      0.02585315
   5478.00000000	    109.56000000	      0.02674873	      0.02579050
   5479.00000000	    109.58000000	      0.02682458	      0.02569343
   5480.00000000	    109.60000000	      0.02692707	      0.02556174
   5481.00000000	    109.62000000	      0.02705532	      0.02539544
   5482.00000000	    109.64000000	      0.02720745	      0.02519499
   5483.00000000	    109.66000000	      0.02738031	      0.02496003
   5484.00000000	    109.68000000	      0.02756947	      0.02468516
   5485.00000000	    109.70000000	      0.02776945	      0.02437255
   5486.00000000	    109.72000000	      0.02797410	      0.02403433
   5487.00000000	    109.74000000	      0.02817719	      0.02367927
   5488.00000000	    109.76000000	      0.02837292	      0.02331566
   5489.00000000	    109.78000000	      0.02855636	      0.02295279
   5490.00000000	    109.80000000	      0.02872368	      0.02260049
   5491.00000000	    109.82000000	      0.02887223	      0.02226864
   5492.00000000	    109.84000000	      0.02900043	      0.02196669
   5493.00000000	    109.86000000	      0.02910758	      0.02170311
   5494.00000000	    109.88000000	      0.02919363	      0.02148484
   5495.00000000	    109.90000000	      0.02925888	      0.02131669
   5496.00000000	    109.92000000	      0.02930384	      0.02120079
   5497.00000000	    109.94000000	      0.02932896	      0.02113662
   5498.00000000	    109.96000000	      0.02933455	      0.02112245
   5499.00000000	    109.98000000	      0.02932069	      0.02115767
   5500.00000000	    110.00000000	      0.02928719	      0.02124362
   5501.00000000	    110.02000000	      0.02923367	      0.02138179
   5502.00000000	    110.04000000	      0.02915964	      0.02157165
   5503.00000000	    110.06000000	      0.02906465	      0.02180990
   5504.00000000	    110.08000000	      0.02894852	      0.02209073
   5505.00000000	    110.10000000	      0.02881154	      0.02240648
   5506.00000000	    110.12000000	      0.02865477	      0.02274821
   5507.00000000	    110.14000000	      0.02848021	      0.02310622
   5508.00000000	    110.16000000	      0.02829102	      0.02347058
   5509.00000000	    110.18000000	      0.02809150	      0.02383165
   5510.00000000	    110.20000000	      0.02788700	      0.02418050
   5511.00000000	    110.22000000	      0.02768356	      0.02450935
   5512.00000000	    110.24000000	      0.02748746	      0.02480681
   5513.00000000	    110.26000000	      0.02730461	      0.02506453
   5514.00000000	    110.28000000	      0.02714009	      0.02528426
   5515.00000000	    110.30000000	      0.02699779	      0.02547029
   5516.00000000	    110.32000000	      0.02688032	      0.02562191
   5517.00000000	    110.34000000	      0.02678908	      0.02573888
   5518.00000000	    110.36000000	      0.02672463	      0.02582130
   5519.00000000	    110.38000000	      0.02668700	      0.02586941
   5520.00000000	    110.40000000	      0.02667604	      0.02588342
   5521.00000000	    110.42000000	      0.02669171	      0.02586338
   5522.00000000	    110.44000000	      0.02673408	      0.02580922
   5523.00000000	    110.46000000	      0.02680329	      0.02572070
   5524.00000000	    110.48000000	      0.02689922	      0.02559760
   5525.00000000	    110.50000000	      0.02702123	      0.02543986
   5526.00000000	    110.52000000	      0.02716768	      0.02524780
   5527.00000000	    110.54000000	      0.02733577	      0.02502189
   5528.00000000	    110.56000000	      0.02752136	      0.02475699
   5529.00000000	    110.58000000	      0.02771921	      0.02445290
   5530.00000000	    110.60000000	      0.02792329	      0.02412000
   5531.00000000	    110.62000000	      0.02812734	      0.02376839
   5532.00000000	    110.64000000	      0.02832539	      0.02340607
   5533.00000000	    110.66000000	      0.02851228	      0.02304211
   5534.00000000	    110.68000000	      0.02868388	      0.02268626
   5535.00000000	    110.70000000	      0.02883727	      0.02234844
   5536.00000000	    110.72000000	      0.02897061	      0.02203824
   5537.00000000	    110.74000000	      0.02908301	      0.02176443
   5538.00000000	    110.76000000	      0.02917426	      0.02153439
   5539.00000000	    110.78000000	      0.02924463	      0.02135352
   5540.00000000	    110.80000000	      0.02929457	      0.02122463
   5541.00000000	    110.82000000	      0.02932457	      0.02114780
   5542.00000000	    110.84000000	      0.02933498	      0.02112138
   5543.00000000	    110.86000000	      0.02932594	      0.02114429
   5544.00000000	    110.88000000	      0.02929734	      0.02121749
   5545.00000000	    110.90000000	      0.02924883	      0.02134267
   5546.00000000	    110.92000000	      0.02917992	      0.02151992
   5547.00000000	    110.94000000	      0.02909016	      0.02174663
   5548.00000000	    110.96000000	      0.02897926	      0.02201756
   5549.00000000	    110.98000000	      0.02884739	      0.02232546
   5550.00000000	    111.00000000	      0.02869537	      0.02266163
   5551.00000000	    111.02000000	      0.02852497	      0.02301653
   5552.00000000	    111.04000000	      0.02833904	      0.02338024
   5553.00000000	    111.06000000	      0.02814162	      0.02374299
   5554.00000000	    111.08000000	      0.02793781	      0.02409564
   5555.00000000	    111.10000000	      0.02773353	      0.02443010
   5556.00000000	    111.12000000	      0.02753504	      0.02473671
   5557.00000000	    111.14000000	      0.02734838	      0.02500447
   5558.00000000	    111.16000000	      0.02717891	      0.02523292
   5559.00000000	    111.18000000	      0.02703082	      0.02542738
   5560.00000000	    111.20000000	      0.02690702	      0.02558757
   5561.00000000	    111.22000000	      0.02680920	      0.02571313
   5562.00000000	    111.24000000	      0.02673810	      0.02580409
   5563.00000000	    111.26000000	      0.02669383	      0.02586067
   5564.00000000	    111.28000000	      0.02667628	      0.02588312
   5565.00000000	    111.30000000	      0.02668535	      0.02587152
   5566.00000000	    111.32000000	      0.02672109	      0.02582583
   5567.00000000	    111.34000000	      0.02678364	      0.02574585
   5568.00000000	    111.36000000	      0.02687298	      0.02563133
   5569.00000000	    111.38000000	      0.02698863	      0.02548216
   5570.00000000	    111.40000000	      0.02712924	      0.02529854
   5571.00000000	    111.42000000	      0.02729230	      0.02508123
   5572.00000000	    111.44000000	      0.02747401	      0.02482638
   5573.00000000	    111.46000000	      0.02766937	      0.02453166
   5574.00000000	    111.48000000	      0.02787249	      0.02420452
   5575.00000000	    111.50000000	      0.02807712	      0.02385685
   5576.00000000	    111.52000000	      0.02827717	      0.02349636
   5577.00000000	    111.54000000	      0.02846725	      0.02313192
   5578.00000000	    111.56000000	      0.02864296	      0.02277314
   5579.00000000	    111.58000000	      0.02880108	      0.02242993
   5580.00000000	    111.60000000	      0.02893950	      0.02211203
   5581.00000000	    111.62000000	      0.02905713	      0.02182846
   5582.00000000	    111.64000000	      0.02915361	      0.02158698
   5583.00000000	    111.66000000	      0.02922911	      0.02139355
   5584.00000000	    111.68000000	      0.02928407	      0.02125168
   5585.00000000	    111.70000000	      0.02931897	      0.02116207
   5586.00000000	    111.72000000	      0.02933421	      0.02112332
   5587.00000000	    111.74000000	      0.02933000	      0.02113400
   5588.00000000	    111.76000000	      0.02930627	      0.02119457
   5589.00000000	    111.78000000	      0.02926273	      0.02130676
   5590.00000000	    111.80000000	      0.02919893	      0.02147124
   5591.00000000	    111.82000000	      0.02911437	      0.02168609
   5592.00000000	    111.84000000	      0.02900871	      0.02194668
   5593.00000000	    111.86000000	      0.02888199	      0.02224617
   5594.00000000	    111.88000000	      0.02873484	      0.02257621
   5595.00000000	    111.90000000	      0.02856877	      0.02292738
   5596.00000000	    111.92000000	      0.02838636	      0.02328984
   5597.00000000	    111.94000000	      0.02819135	      0.02365371
   5598.00000000	    111.96000000	      0.02798860	      0.02400966
   5599.00000000	    111.98000000	      0.02778385	      0.02434931
   5600.00000000	    112.00000000	      0.02758334	      0.02466421
   5601.00000000	    112.02000000	      0.02739322	      0.02494189
   5602.00000000	    112.04000000	      0.02721905	      0.02517953
   5603.00000000	    112.06000000	      0.02706534	      0.02538236
   5604.00000000	    112.08000000	      0.02693532	      0.02555110
   5605.00000000	    112.10000000	      0.02683097	      0.02568525
   5606.00000000	    112.12000000	      0.02675322	      0.02578476
   5607.00000000	    112.14000000	      0.02670230	      0.02584984
   5608.00000000	    112.16000000	      0.02667814	      0.02588073
   5609.00000000	    112.18000000	      0.02668062	      0.02587757
   5610.00000000	    112.20000000	      0.02670974	      0.02584034
   5611.00000000	    112.22000000	      0.02676564	      0.02576888
   5612.00000000	    112.24000000	      0.02684836	      0.02566294
   5613.00000000	    112.26000000	      0.02695758	      0.02552235
   5614.00000000	    112.28000000	      0.02709219	      0.02534722
   5615.00000000	    112.30000000	      0.02724999	      0.02513817
   5616.00000000	    112.32000000	      0.02742750	      0.02489332
   5617.00000000	    112.34000000	      0.02762000	      0.02460827
   5618.00000000	    112.36000000	      0.02782177	      0.02428777
   5619.00000000	    112.38000000	      0.02802661	      0.02394451
   5620.00000000	    112.40000000	      0.02822834	      0.02358642
   5621.00000000	    112.42000000	      0.02842134	      0.02322208
   5622.00000000	    112.44000000	      0.02860096	      0.02286097
   5623.00000000	    112.46000000	      0.02876367	      0.02251298
   5624.00000000	    112.48000000	      0.02890711	      0.02218794
   5625.00000000	    112.50000000	      0.02902995	      0.02189508
   5626.00000000	    112.52000000	      0.02913167	      0.02164253
   5627.00000000	    112.54000000	      0.02921234	      0.02143677
   5628.00000000	    112.56000000	      0.02927234	      0.02128194
   5629.00000000	    112.58000000	      0.02931216	      0.02117946
   5630.00000000	    112.60000000	      0.02933225	      0.02112828
   5631.00000000	    112.62000000	      0.02933285	      0.02112675
   5632.00000000	    112.64000000	      0.02931398	      0.02117481
   5633.00000000	    112.66000000	      0.02927539	      0.02127407
   5634.00000000	    112.68000000	      0.02921665	      0.02142567
   5635.00000000	    112.70000000	      0.02913728	      0.02162837
   5636.00000000	    112.72000000	      0.02903687	      0.02187818
   5637.00000000	    112.74000000	      0.02891533	      0.02216877
   5638.00000000	    112.76000000	      0.02877314	      0.02249208
   5639.00000000	    112.78000000	      0.02861156	      0.02283893
   5640.00000000	    112.80000000	      0.02843290	      0.02319952
   5641.00000000	    112.82000000	      0.02824060	      0.02356393
   5642.00000000	    112.84000000	      0.02803926	      0.02392267
   5643.00000000	    112.86000000	      0.02783444	      0.02426708
   5644.00000000	    112.88000000	      0.02763229	      0.02458933
   5645.00000000	    112.90000000	      0.02743905	      0.02487682
   5646.00000000	    112.92000000	      0.02726046	      0.02512413
   5647.00000000	    112.94000000	      0.02710132	      0.02533525
