Toe y trajetcoriesendheader

time	leftToe	rightToe	leftCalf	rightCalf
40.46800000	32.17827694	66.18626742	89.91838187	46.37655557
40.47000000	31.58174249	67.38158875	91.33370357	46.36517054
40.47200000	31.49663878	68.65482608	92.72462030	46.41733561
40.47400000	31.52017583	69.97025504	94.15604370	46.43095763
40.47600000	31.49779791	71.31975767	95.61150646	46.50229018
40.47800000	31.43777299	72.65875412	97.07520341	46.57852376
40.48000000	31.47605716	73.97595164	98.57558418	46.59568717
40.48200000	31.39367199	75.28544992	100.08957575	46.70507859
40.48400000	31.51242025	76.43419506	101.59967941	46.75516424
40.48600000	31.54076703	77.54343580	103.18775043	46.83235896
40.48800000	31.50143095	78.57124631	104.79182940	46.90509458
40.49000000	31.45428522	79.44766888	106.41913908	46.99679364
40.49200000	31.36578848	80.18569239	108.04869147	47.00617202
40.49400000	31.32617931	80.84972886	109.73624970	47.03122309
40.49600000	31.37317760	81.33085552	111.42991603	47.03375730
40.49800000	31.26479826	81.76472471	113.18864954	47.04951501
40.50000000	31.35280170	82.18355837	114.93843385	46.99622764
40.50200000	31.31037774	82.31778579	116.73685576	46.89695211
40.50400000	31.34540430	82.44238967	118.55645845	46.76391491
40.50600000	31.34930646	82.49329273	120.43016860	46.60230853
40.50800000	31.44045604	82.46560899	122.25942598	46.37978101
40.51000000	31.37982285	82.35626680	124.22701658	46.12273866
40.51200000	31.36061935	82.04138631	126.16101864	45.81015983
40.51400000	31.33071709	81.71621199	127.90484616	45.42585451
40.51600000	31.39621624	81.36789966	129.86587094	44.97852038
40.51800000	31.46183611	80.88628842	131.86224958	44.49639394
40.52000000	31.50868941	80.24528849	133.88581139	44.02266500
40.52200000	31.52157898	79.67079939	136.06801190	43.43417754
40.52400000	31.58009992	78.77491659	138.21064997	42.78553970
40.52600000	31.65995767	78.00646143	140.44702387	42.16389188
40.52800000	31.77831315	76.96479016	142.66375647	41.38347695
40.53000000	31.80591714	75.91784411	144.84861441	40.61406101
40.53200000	31.94009505	74.80331921	147.13805263	39.81191531
40.53400000	32.05228176	73.64038796	149.37566987	38.96022295
40.53600000	32.20761262	72.31247386	151.63172453	38.07917177
