ANALOG
2000.000000,Hz
Sample #,Fx1,Fy1,Fz1,Mx1,My1,Mz1,RMG,LMG,RTA,LTA,SPEED,MP,S1,SYNC
Units:,N,N,N,Nmm,Nmm,Nmm,V,V,V,V,V,V,V,V
7807,0.321784,-0.083939,-1.034503,12.651773,-3.672754,-1.358694,0.000035,-0.000001,0.000002,-0.000307,-0.052066,0.015302,0.000763,0.341988
7808,0.381676,0.020772,-1.087807,-0.515174,5.143887,9.649584,0.000092,-0.000006,-0.000004,-0.000050,-0.049777,0.015759,0.000458,0.339165
7809,0.338148,0.029778,-1.091862,12.478899,10.531366,14.052709,-0.000042,0.000008,-0.000006,0.000089,-0.051456,0.015912,0.000610,0.341263
7810,0.381342,-0.103577,-1.324389,5.955507,-6.998844,-2.585804,-0.000005,0.000015,0.000001,0.000252,-0.049777,0.016675,0.001106,0.345078
7811,0.545178,-0.002960,-1.128642,28.318150,21.042923,-11.200058,0.000013,-0.000006,0.000001,0.000172,-0.049625,0.012402,0.000725,1.249962
7812,0.399229,0.035563,-1.219282,7.954214,6.391619,12.694144,0.000108,-0.000008,-0.000009,-0.000160,-0.051913,0.016980,-0.000191,1.249962
7813,0.401997,0.015538,-1.079033,-5.979063,11.440221,7.840484,0.000004,-0.000004,-0.000001,-0.000301,-0.051303,0.018353,0.000877,1.249962
7814,0.482995,0.054774,-1.200385,16.093567,12.669847,4.028866,-0.000011,0.000004,0.000001,0.000001,-0.052524,0.025830,0.002480,1.249962
7815,0.510701,0.009334,-1.298640,8.706951,0.005866,5.882360,-0.000058,0.000014,-0.000002,0.000108,-0.050235,0.017590,0.000038,1.249962
7816,0.463923,-0.009342,-1.150238,20.851208,-11.059996,-15.743498,0.000057,0.000007,-0.000002,0.000181,-0.053592,0.017896,0.001030,0.340424
7817,0.577762,-0.028657,-1.245972,7.986213,17.594725,-1.289063,-0.000011,0.000005,-0.000007,0.000251,-0.050540,0.016370,0.000839,0.344238
7818,0.561975,0.073766,-1.214597,5.600770,7.847653,1.766379,0.000013,-0.000006,-0.000000,0.000320,-0.050082,0.017438,0.000534,0.342102
7819,0.723252,-0.098463,-1.312264,21.996527,8.948322,-16.526571,-0.000001,-0.000007,0.000006,-0.000177,-0.051151,0.016370,0.000877,0.343475
7820,0.673049,-0.090152,-1.380752,30.003529,29.399553,-15.544948,0.000002,-0.000000,0.000010,-0.000966,-0.051456,0.016522,0.001259,0.344849
7821,0.845867,-0.069198,-1.118279,18.832771,36.667351,-22.186544,0.000030,0.000002,0.000004,0.000058,-0.048557,0.018201,0.000534,1.249962
7822,0.666530,-0.100648,-1.285493,12.739932,0.250296,-15.018715,0.000022,0.000006,0.000002,0.000310,-0.051151,0.017285,0.001411,1.249962
7823,0.666131,-0.206149,-1.271127,14.929610,9.042177,-27.389009,-0.000051,-0.000000,-0.000001,0.000113,-0.054050,0.040479,0.000229,1.249962
7824,0.658796,-0.090324,-1.271206,0.739958,13.274337,-17.525461,-0.000052,0.000009,-0.000003,-0.000229,-0.050388,0.023541,0.001945,1.249962
7825,0.680472,-0.070961,-1.101207,15.987820,11.223543,-15.674214,0.000036,-0.000002,-0.000002,0.000173,-0.050388,0.018353,0.000839,1.249962
7826,0.625794,-0.114717,-1.124709,22.052717,7.014772,-12.743346,0.000030,0.000001,-0.000007,0.000082,-0.054355,0.016064,0.001755,0.343895
7827,0.593011,-0.075428,-1.217858,4.215587,26.863346,-7.523827,0.000034,0.000008,-0.000004,0.000080,-0.051151,0.017438,0.000839,0.317345
7828,0.550535,-0.098437,-1.250293,15.595470,11.772507,-11.595956,0.000025,-0.000002,-0.000003,0.000037,-0.051456,0.014691,0.000610,0.343246
7829,0.524998,-0.137422,-1.273971,20.862497,20.269135,0.785558,0.000039,0.000006,0.000003,-0.000056,-0.049930,0.016980,0.001411,0.348740
7830,0.579487,0.036739,-1.378729,14.592120,23.753456,12.794739,-0.000033,0.000004,-0.000007,-0.000027,-0.051303,0.016217,0.000000,0.337448
7831,0.745320,-0.055707,-0.862892,17.786343,30.329746,-3.171757,0.000009,-0.000003,-0.000001,0.000029,-0.047946,0.018506,0.001602,1.249962
7832,0.590834,-0.016461,-1.351655,14.116823,21.760777,7.345450,-0.000027,0.000003,0.000001,0.000037,-0.051151,0.016064,0.002327,1.249962
7833,0.566149,0.023895,-1.336835,-4.074772,28.075413,9.990959,0.000013,0.000000,-0.000004,0.000047,-0.051303,0.017590,0.000648,1.249962
7834,0.487820,0.004813,-1.355962,0.193354,14.581721,-2.536267,0.000033,0.000004,0.000002,0.000096,-0.051151,0.015759,0.001183,1.249962
7835,0.423573,0.034291,-1.435994,-2.479076,10.115263,10.307422,0.000007,0.000004,0.000002,0.000220,-0.051761,0.018201,0.000801,1.249962
7836,0.506317,0.000757,-1.465431,9.760182,19.524662,6.636967,0.000040,0.000003,-0.000004,-0.000167,-0.054660,0.021558,-0.000114,0.343208
7837,0.406455,0.028178,-1.397371,3.900871,13.821803,-0.088673,0.000040,0.000006,-0.000003,-0.000497,-0.051608,0.016370,0.000610,0.343742
7838,0.339053,-0.001512,-1.409687,-22.042679,22.576675,-4.754494,0.000043,-0.000002,-0.000001,-0.000146,-0.050998,0.015302,0.000877,0.344849
7839,0.303699,0.039870,-1.477683,4.787205,11.538984,-4.321984,-0.000046,0.000003,-0.000002,0.000104,-0.051456,0.016370,0.001717,0.343819
7840,0.407572,-0.061271,-1.380907,10.587153,27.659889,-25.756245,-0.000114,-0.000006,-0.000003,0.000073,-0.050235,0.016217,0.001106,0.343666
7841,0.497128,-0.049580,-1.256912,33.508499,38.774551,-26.400208,-0.000010,-0.000008,-0.000000,0.000004,-0.048404,0.017285,0.001259,1.249962
7842,0.393087,0.002601,-1.812428,-14.896462,20.635000,-14.006118,0.000005,0.000001,-0.000001,0.000077,-0.051151,0.019727,0.001755,1.249962
7843,0.421288,0.079712,-1.466595,9.650084,22.582588,-3.737908,0.000034,0.000004,-0.000003,0.000087,-0.048557,0.014386,0.002060,1.249962
7844,0.405945,-0.021335,-1.518426,8.976372,5.937059,-10.334113,0.000027,0.000007,-0.000001,0.000056,-0.050693,0.018201,0.000801,1.249962
7845,0.556612,-0.030406,-1.503048,6.748871,12.445012,-17.074776,0.000031,0.000003,0.000000,0.000018,-0.052066,0.017896,0.000687,1.249962
7846,0.416508,-0.017230,-1.415539,4.825128,15.334261,-13.298161,0.000053,0.000000,0.000000,0.000008,-0.056491,0.016217,0.000420,0.343513
7847,0.400083,-0.049067,-1.465643,10.872519,20.124264,-19.482731,0.000039,0.000000,-0.000004,0.000041,-0.050845,0.015454,0.000725,0.354424
7848,0.487961,0.002752,-1.458116,5.393735,24.568106,-5.586282,-0.000092,-0.000002,-0.000002,-0.000001,-0.050693,0.016980,0.000916,0.344734
7849,0.520046,-0.028743,-1.512519,13.018840,18.947464,-4.921980,0.000114,0.000009,0.000001,0.000006,-0.050235,0.016980,-0.000038,0.339317
7850,0.567193,0.050372,-1.525124,3.912761,17.523165,7.346438,-0.000072,-0.000002,-0.000010,0.000008,-0.050998,0.016980,0.000763,0.342216
7851,0.712420,-0.075389,-1.461201,23.144793,39.910690,-27.051334,0.000020,-0.000001,0.000004,0.000004,-0.047488,0.017896,0.000305,1.249962
7852,0.482182,-0.001667,-1.268641,9.816623,10.500007,-8.432316,-0.000041,0.000001,0.000000,0.000008,-0.051151,0.001874,-0.000763,1.249962
7853,0.579588,-0.038310,-1.395412,-0.988725,27.529684,-18.637690,0.000027,-0.000009,-0.000005,0.000001,-0.051913,0.017438,0.001678,1.249962
7854,0.597770,-0.058270,-1.303130,10.836836,30.178093,-24.089863,-0.000018,0.000008,-0.000003,0.000003,-0.051761,0.018201,0.001297,1.249962
7855,0.625812,-0.085666,-1.491313,17.973940,22.789272,-22.165281,-0.000039,-0.000020,-0.000001,0.000016,-0.052219,0.017133,0.000687,1.249962
7856,0.594721,-0.074558,-1.443610,-6.209644,20.903988,-14.836072,0.000033,-0.000003,-0.000005,0.000000,-0.054813,0.016522,0.001144,0.342903
7857,0.595406,-0.048509,-1.743580,13.691670,8.027493,-11.506792,0.000041,0.000005,-0.000001,-0.000007,-0.051608,0.013318,0.001297,0.339546
7858,0.548851,-0.026185,-1.411506,0.976190,19.775230,-9.227015,0.000057,0.000005,-0.000006,-0.000022,-0.051303,0.014539,0.000954,0.333900
7859,0.573770,-0.063063,-1.502089,4.477084,22.815033,-4.881968,-0.000036,0.000004,0.000004,-0.000024,-0.050082,0.017743,0.001068,0.347176
7860,0.487252,0.043406,-1.499092,9.139245,17.915524,5.058555,-0.000022,0.000007,-0.000003,0.000000,-0.051608,0.016217,0.001144,0.343666
7861,0.680333,-0.053385,-1.318390,20.484383,36.629036,-11.950027,0.000029,0.000002,-0.000005,0.000008,-0.048709,0.018658,0.000648,1.249962
7862,0.506311,0.037088,-1.398290,4.216252,19.807772,10.318747,0.000044,0.000004,-0.000002,0.000006,-0.050388,0.017896,0.001755,1.249962
7863,0.450179,0.057552,-1.479001,19.511412,26.739098,6.648694,-0.000085,-0.000003,0.000003,0.000002,-0.052219,0.018506,0.001297,1.249962
7864,0.484796,0.052674,-1.469443,10.406665,32.654697,12.747115,-0.000042,0.000016,-0.000004,0.000018,-0.050998,0.016370,0.000381,1.249962
7865,0.494800,-0.023780,-1.515733,13.490630,29.899878,5.282195,0.000185,0.000004,-0.000000,0.000024,-0.051761,0.017133,0.001640,1.249962
7866,0.501842,-0.016998,-1.589340,-6.633229,-7.715154,9.280066,0.000025,-0.000006,0.000005,0.000032,-0.054202,0.016675,0.001144,0.341034
7867,0.526457,-0.053538,-1.531312,2.679134,26.768854,9.511669,-0.000126,-0.000003,-0.000010,0.000022,-0.050693,0.016064,0.000992,0.342979
7868,0.562332,-0.047591,-1.526725,11.803747,24.310484,9.871481,-0.000052,0.000002,-0.000005,-0.000115,-0.051608,0.016522,0.001831,0.353279
7869,0.540091,0.018968,-1.285517,5.015071,20.631142,19.307732,0.000025,0.000001,0.000002,0.000032,-0.051151,0.018658,0.001030,0.345840
7870,0.408174,-0.112565,-1.525273,14.469058,29.143410,13.706591,0.000035,0.000002,0.000004,0.000019,-0.050998,0.017285,0.001488,0.343018
7871,0.705133,-0.069384,-1.165568,21.721544,26.793938,-13.801900,0.000010,-0.000006,0.000002,0.000014,-0.049319,0.018201,0.001450,1.249962
7872,0.528727,-0.092674,-1.540966,3.668596,17.849712,1.742951,0.000028,-0.000005,-0.000006,0.000009,-0.050845,0.020337,0.001678,1.249962
7873,0.507055,-0.046236,-1.478567,7.568543,19.704006,3.983712,0.000104,-0.000002,0.000000,0.000016,-0.051456,0.016827,0.001411,1.249962
7874,0.535141,-0.028326,-1.496884,0.502586,34.446198,5.287175,-0.000067,0.000003,-0.000001,0.000007,-0.052066,0.017590,0.001144,1.249962
7875,0.493418,0.038979,-1.444862,4.413025,23.501381,4.863397,-0.000057,0.000009,-0.000002,0.000002,-0.051761,0.018201,0.000420,1.249962
7876,0.459404,0.018425,-1.479208,-3.097997,15.062231,8.103565,0.000054,0.000006,-0.000012,0.000004,-0.053745,0.016980,0.000267,0.342636
7877,0.391045,0.074348,-1.679520,22.843006,11.607486,1.666181,0.000037,0.000004,-0.000003,0.000001,-0.051303,0.016064,0.001030,0.339775
7878,0.451316,0.039931,-1.579053,1.608509,29.333193,2.169298,-0.000027,0.000000,0.000018,0.000003,-0.051303,0.017133,0.000839,0.342331
7879,0.535165,0.067511,-1.468918,9.573186,23.064011,0.686368,-0.000019,0.000006,-0.000003,-0.000004,-0.050388,0.016064,0.001221,0.343399
7880,0.460337,0.074224,-1.363688,7.309731,26.056887,-8.602718,-0.000040,0.000004,-0.000002,-0.000005,-0.051303,0.014996,0.000076,0.342827
7881,0.656513,0.040598,-1.227723,33.202255,48.921852,-15.701361,0.000078,0.000001,0.000004,0.000006,-0.047031,0.015607,0.000610,1.249962
7882,0.454739,0.032478,-1.371437,-5.202716,27.543798,-11.597815,0.000020,0.000004,-0.000001,0.000018,-0.051456,0.018811,0.001030,1.249962
7883,0.483434,-0.028993,-1.319053,15.601395,22.764238,-14.803269,0.000009,0.000004,-0.000007,0.000006,-0.050082,0.017438,-0.000458,1.249962
7884,0.630393,-0.020244,-1.412490,9.159536,22.932808,-9.360889,0.000031,-0.000002,-0.000005,0.000010,-0.050082,0.018048,0.000687,1.249962
7885,0.634898,-0.044457,-1.399807,6.682862,9.267399,-3.832717,-0.000045,-0.000003,-0.000001,-0.000001,-0.051303,0.018048,0.000038,1.249962
7886,0.630831,-0.031008,-1.375472,6.392131,31.037392,1.344448,-0.000009,-0.000003,0.000001,0.000005,-0.053592,0.017133,0.000305,0.340004
7887,0.639734,-0.005689,-1.341946,12.369229,22.004829,5.929912,0.000036,-0.000003,0.000001,0.000003,-0.052066,0.016827,-0.000305,0.344162
7888,0.589308,0.005520,-1.460532,0.230603,26.805033,3.751868,0.000020,-0.000002,-0.000012,0.000004,-0.052371,0.019727,0.000801,0.336685
7889,0.569928,-0.058000,-1.411546,11.235895,25.908487,0.575980,0.000021,0.000007,-0.000007,0.000003,-0.050998,0.015912,0.000763,0.337257
7890,0.610613,0.000340,-1.261224,-1.613931,29.422112,1.683252,0.000003,0.000010,0.000000,0.000003,-0.051151,0.019269,-0.001106,0.341187
7891,0.712168,-0.014236,-1.207434,26.491772,41.002533,-8.930642,0.000002,0.000004,-0.000008,0.000009,-0.049167,0.017743,0.000992,1.249962
7892,0.557313,0.018039,-1.507702,-13.369302,19.802948,0.198413,0.000006,-0.000003,-0.000003,0.000006,-0.052219,0.018658,0.000496,1.249962
7893,0.584279,0.038595,-1.309368,10.493041,27.252663,10.000607,0.000001,0.000005,0.000000,-0.000004,-0.049167,0.016522,0.000572,1.249962
7894,0.487301,0.069306,-1.273539,9.359740,17.085396,2.219739,-0.000007,0.000001,0.000004,0.000010,-0.051303,0.016370,0.001221,1.249962
7895,0.515920,0.021014,-1.195994,3.935048,36.754364,-4.738159,-0.000005,0.000000,0.000002,0.000002,-0.051151,0.016827,0.000687,1.249962
7896,0.525203,-0.014889,-1.264509,16.328354,29.342409,-8.214157,0.000003,-0.000011,0.000002,0.000010,-0.053745,0.016370,0.000114,0.344200
7897,0.533621,0.064168,-1.180148,-7.350476,11.535633,0.687214,0.000059,0.000000,-0.000008,0.000008,-0.052066,0.016522,0.000191,0.340614
7898,0.513073,0.042099,-1.044484,3.055282,26.750570,12.038884,-0.000005,-0.000001,0.000002,0.000011,-0.052524,0.014233,0.000267,0.339699
7899,0.488041,0.005204,-1.168307,-0.602499,28.606724,-3.483185,0.000024,0.000002,0.000003,0.000009,-0.052524,0.016522,0.000839,0.341682
7900,0.524020,0.020057,-1.349820,10.360641,18.706764,-5.129967,-0.000025,0.000005,-0.000004,0.000005,-0.050845,0.015912,0.000153,0.339813
7901,0.574161,-0.001095,-1.037219,22.923811,40.854912,-15.940295,-0.000009,0.000007,0.000002,0.000008,-0.047794,0.017896,0.000267,1.249962
7902,0.479497,0.029236,-1.240461,12.120858,26.747633,-3.630236,-0.000051,-0.000002,-0.000000,0.000008,-0.052066,0.018353,-0.000267,1.249962
7903,0.439656,-0.160150,-1.288786,4.427250,35.881393,-12.318986,0.000022,-0.000003,-0.000004,0.000009,-0.050845,0.016827,0.000648,1.249962
7904,0.408272,0.055169,-1.098083,-0.615445,9.663250,-9.824386,0.000004,-0.000002,0.000004,0.000002,-0.051151,0.017896,-0.000229,1.249962
7905,0.380650,-0.059688,-1.324680,8.107669,19.950439,-15.273128,0.000009,-0.000010,0.000007,0.000008,-0.052676,0.017285,0.001373,1.249962
7906,0.380902,-0.025307,-1.294543,-2.494405,27.215816,-10.123166,0.000011,0.000019,-0.000003,0.000008,-0.053745,0.014386,0.001259,0.344315
7907,0.416690,-0.059194,-1.210983,-2.196715,15.778810,-12.098202,0.000013,0.000008,-0.000006,0.000007,-0.051913,0.020032,-0.000038,0.344048
7908,0.423893,0.009707,-1.341799,0.948123,34.190735,-6.273242,0.000041,0.000007,0.000002,-0.000001,-0.050693,0.016217,0.002632,0.338249
7909,0.483228,0.037717,-1.272685,-3.927204,43.405415,6.692331,0.000021,-0.000001,0.000005,-0.000007,-0.051151,0.017743,0.000877,0.338631
7910,0.460591,-0.021184,-1.514457,-15.970737,52.785175,-3.976588,0.000012,-0.000009,-0.000001,0.000008,-0.050845,0.015302,0.001411,0.342026
7911,0.585634,0.047771,-1.077387,21.483990,38.646645,-12.527471,0.000011,-0.000006,-0.000006,0.000005,-0.048557,0.017590,0.001144,1.249962
7912,0.466927,0.098674,-1.006318,17.819824,26.005821,5.787796,0.000016,-0.000002,-0.000008,0.000001,-0.049777,0.016827,-0.001144,1.249962
7913,0.407958,0.062286,-1.442693,5.618733,32.870422,7.975250,-0.000015,0.000000,-0.000003,-0.000002,-0.051151,0.015912,0.000610,1.249962
7914,0.448926,0.052025,-1.134470,-5.676357,15.747032,-1.843563,-0.000021,0.000002,-0.000002,0.000003,-0.050540,0.017438,0.000229,1.249962
7915,0.458990,-0.023312,-1.170544,8.706986,20.788086,-5.856571,0.000004,0.000002,0.000001,0.000006,-0.051303,0.018353,0.000954,1.249962
7916,0.470295,0.082643,-1.319143,-10.855790,30.149115,-0.598052,0.000024,-0.000000,0.000002,0.000002,-0.053592,0.017438,0.000191,0.342255
7917,0.490469,0.011534,-0.961411,6.687295,34.992092,-8.288721,0.000011,0.000005,0.000000,0.000008,-0.051303,0.014386,0.000992,0.343132
7918,0.603699,-0.043186,-1.140079,8.316050,26.488237,-7.691409,0.000034,0.000008,-0.000004,0.000002,-0.050845,0.015454,-0.000992,0.344009
7919,0.520865,-0.032164,-1.243677,-9.952520,19.989908,-5.440144,0.000151,0.000001,0.000004,0.000001,-0.050998,0.017133,0.000076,0.340424
7920,0.460132,-0.066361,-1.237211,-0.340337,20.487055,-16.088223,0.000105,-0.000002,0.000009,0.000009,-0.051913,0.015149,0.000610,0.342293
7921,0.683802,-0.057605,-0.800652,16.428253,32.848259,-27.334688,-0.000251,-0.000001,-0.000003,0.000012,-0.048099,0.018506,0.001717,1.249962
7922,0.395065,-0.009831,-1.059670,-10.261292,18.345037,-3.995568,-0.000141,0.000002,-0.000005,0.000008,-0.051151,0.018658,0.001068,1.249962
7923,0.414341,-0.031670,-1.229469,2.322411,12.967642,-7.349456,-0.000067,0.000005,-0.000003,0.000007,-0.050845,0.017285,0.000610,1.249962
7924,0.363016,-0.051057,-1.043265,-6.622061,33.630428,-11.480950,0.000088,0.000001,-0.000000,0.000007,-0.050540,0.018658,0.000000,1.249962
7925,0.256408,0.062554,-1.065592,3.757189,26.428995,-3.283574,0.000015,0.000004,-0.000002,0.000001,-0.049167,0.017743,0.001183,1.249962
7926,0.311620,0.039014,-1.258474,3.989624,15.328825,-0.421937,-0.000010,-0.000001,-0.000005,0.000000,-0.054355,0.017133,0.000801,0.342636
7927,0.439566,0.040293,-1.210120,11.982294,27.060364,-10.064201,0.000095,0.000001,0.000001,-0.000001,-0.051303,0.016980,0.000572,0.345039
7928,0.359913,0.063826,-1.094059,13.407501,29.501286,5.563706,0.000039,-0.000002,-0.000000,0.000006,-0.050998,0.014844,-0.001335,0.340652
7929,0.181252,0.058079,-1.310511,-2.822769,17.035807,-0.493148,0.000030,-0.000006,-0.000008,0.000003,-0.052066,0.016064,0.001259,0.344086
7930,0.226938,0.130734,-0.946881,5.033369,6.862377,8.752077,0.000017,-0.000001,0.000001,0.000001,-0.051761,0.015912,0.001297,0.341988
7931,0.531222,0.067809,-0.828418,14.365300,41.632813,-2.398927,0.000008,0.000005,-0.000002,0.000003,-0.045810,0.016980,0.000572,1.249962
7932,0.177705,0.058244,-1.230363,-10.073991,27.352077,7.790504,0.000015,0.000010,-0.000001,0.000000,-0.051608,0.017743,0.001068,1.249962
7933,0.178494,-0.034618,-1.036495,0.272260,32.946194,-1.536784,-0.000012,0.000005,-0.000003,0.000006,-0.051608,0.018201,0.001144,1.249962
7934,0.178466,-0.019325,-1.015576,2.749829,8.913691,3.973176,-0.000004,0.000002,0.000001,0.000004,-0.050998,0.013165,0.000610,1.249962
7935,0.215003,0.002282,-1.088657,-11.399719,17.418961,0.201773,-0.000003,-0.000003,-0.000000,0.000011,-0.051151,0.018201,0.000381,1.249962
7936,0.304942,-0.085836,-1.053581,-20.367722,36.323494,-9.581124,0.000001,0.000002,-0.000003,0.000004,-0.055576,0.016217,0.000992,0.344315
7937,0.362533,-0.111497,-0.901665,11.553852,32.499096,-14.305487,0.000011,-0.000002,0.000004,0.000003,-0.052676,0.013776,-0.000687,0.346298
7938,0.332574,-0.048937,-1.125015,-7.990697,17.958822,-4.749118,0.000013,-0.000001,0.000003,-0.000000,-0.051303,0.015454,0.000305,0.341606
7939,0.220903,-0.117340,-1.094505,-1.466625,35.542618,-25.602356,0.000029,0.000002,0.000004,0.000008,-0.051913,0.022168,0.001183,0.341721
7940,0.367954,-0.072468,-1.088254,0.173370,28.268036,-5.371640,0.000048,0.000001,-0.000000,0.000005,-0.051761,0.017438,0.000534,0.349464
7941,0.619931,-0.013564,-0.771524,15.604478,32.074150,-9.127398,-0.000005,-0.000005,0.000003,0.000008,-0.048251,0.017590,0.000381,1.249962
7942,0.337187,-0.031633,-1.183341,-4.375286,31.287874,-6.608557,-0.000050,-0.000003,-0.000001,0.000005,-0.050845,0.019727,0.000458,1.249962
7943,0.380541,0.064874,-1.102972,14.393400,35.801262,4.600893,-0.000022,-0.000000,-0.000005,0.000004,-0.049625,0.018201,0.001373,1.249962
7944,0.424466,-0.049757,-1.118815,-3.100202,35.123463,-12.738569,0.000033,0.000010,-0.000001,-0.000002,-0.050235,0.017743,0.000153,1.249962
7945,0.314891,0.054316,-0.972269,15.352258,15.923558,6.919856,-0.000021,-0.000001,0.000000,0.000010,-0.051761,0.017743,0.000992,1.249962
7946,0.303375,-0.073464,-1.293941,-2.397676,23.818422,-7.035225,0.000005,0.000003,-0.000004,0.000002,-0.056339,0.015912,0.001373,0.341873
7947,0.298955,0.001473,-1.091303,-8.389809,40.106133,10.284100,0.000011,0.000007,-0.000006,0.000004,-0.051303,0.015759,0.001450,0.340309
7948,0.380070,-0.016277,-1.026723,12.668086,25.763374,3.922925,-0.000007,0.000006,-0.000004,-0.000000,-0.051303,0.016064,0.001640,0.343781
7949,0.302687,-0.024883,-1.111111,1.003220,19.923759,-0.886964,0.000022,-0.000004,-0.000003,0.000002,-0.051303,0.015912,0.002403,0.345230
7950,0.249875,-0.004505,-1.010077,8.310824,19.127069,-2.736375,0.000046,-0.000005,-0.000001,0.000008,-0.050693,0.016522,0.001297,0.325165
7951,0.503460,-0.135613,-0.878455,21.767752,32.782059,-27.856604,0.000023,0.000003,0.000002,0.000003,-0.049319,0.017896,0.000801,1.249962
7952,0.275267,-0.031256,-1.064004,1.991315,15.132053,3.164460,-0.000022,0.000004,-0.000004,0.000002,-0.050845,0.018048,0.001411,1.249962
7953,0.379325,-0.078930,-0.971640,11.052306,5.122981,-10.967799,-0.000049,-0.000005,0.000006,0.000008,-0.049625,0.016370,0.000229,1.249962
7954,0.434762,-0.082539,-1.110139,1.157597,12.534387,-12.523452,-0.000002,-0.000002,0.000006,0.000006,-0.051151,0.018201,0.000954,1.249962
