TRAJECTORIES
200.000000,Hz
LCrest_X,LCrest_Y,LCrest_Z,LHip_X,LHip_Y,LHip_Z,LKnee_X,LKnee_Y,LKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,LMTP_X,LMTP_Y,LMTP_Z,LTip_X,LTip_Y,LTip_Z,RCrest_X,RCrest_Y,RCrest_Z,RHip_X,RHip_Y,RHip_Z,RKnee_X,RKnee_Y,RKnee_Z,RAnkle_X,RAnkle_Y,RAnkle_Z,RMTP_X,RMTP_Y,RMTP_Z,RTip_X,RTip_Y,RTip_Z,COP_FP1_X,COP_FP1_Y,COP_FP1_Z,RawCentreFP1_X,RawCentreFP1_Y,RawCentreFP1_Z,VECTIP_FP1_X,VECTIP_FP1_Y,VECTIP_FP1_Z,Force_FP1_X,Force_FP1_Y,Force_FP1_Z,RawForceFP1_X,RawForceFP1_Y,RawForceFP1_Z,RawMomentFP1_X,RawMomentFP1_Y,RawMomentFP1_Z
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1921,55.464474,101.990906,94.187904,53.839443,87.143188,72.238998,61.975742,113.443848,57.204895,57.033848,82.365311,23.878597,58.439785,81.896629,7.031399,56.554451,86.102547,1.510235,84.058311,92.050797,99.641968,87.247902,78.060356,78.907204,97.704742,111.212830,64.590866,93.055557,72.248245,45.938545,97.656738,83.962845,38.191380,99.717491,91.946190,29.975725,32.294937,100.385422,0.000000,81.000000,76.000000,0.000000,32.209293,101.044769,0.925988,32.209293,101.044769,0.925988,-0.085643,0.659344,0.925988,22.580620,45.100315,12.810526
1922,55.495972,101.878922,94.190483,54.019016,87.007843,72.220383,61.944263,113.337662,57.243607,57.143085,82.141670,23.956148,58.470505,81.541733,7.025354,56.603127,85.686920,1.500854,84.193192,92.105057,99.785416,87.572220,78.176498,79.028015,97.823181,111.842407,65.425491,93.258553,73.892982,45.356815,97.877029,86.096939,38.745571,99.752792,95.172188,31.340143,34.031986,97.476265,0.000000,81.000000,76.000000,0.000000,33.990929,98.097397,0.951054,33.990929,98.097397,0.951054,-0.041060,0.621133,0.951054,20.425098,44.669125,10.751965
1923,55.574642,101.790985,94.188110,54.293900,86.883965,72.219376,61.917370,113.245430,57.226780,57.071342,81.910538,23.900034,58.488258,81.147224,6.999465,56.611355,85.215797,1.482115,84.334702,92.194038,99.846748,87.962555,78.348732,79.143410,97.934341,112.498337,66.224289,93.395821,75.744446,44.425560,98.010498,88.406700,38.972027,99.620010,98.611694,32.586697,49.177559,100.086052,0.000000,81.000000,76.000000,0.000000,49.133747,100.643471,1.207849,49.133747,100.643471,1.207849,-0.043813,0.557420,1.207849,29.092314,38.436687,16.224869
1924,55.661194,101.732124,94.181465,54.549568,86.797531,72.200867,61.792496,113.174362,57.290199,57.094612,81.607437,23.912968,58.462776,80.736473,6.987648,56.561131,84.770630,1.542905,84.397270,92.304298,99.865280,88.173111,78.529694,79.176811,97.984810,113.141495,66.946259,93.410263,77.874428,43.192558,98.044113,90.873856,38.888569,99.358810,102.166710,33.732376,49.763729,109.425720,0.000000,81.000000,76.000000,0.000000,49.877155,110.142181,0.995438,49.877155,110.142181,0.995438,0.113425,0.716463,0.995438,33.273239,31.093771,-18.668648
1925,55.736248,101.697708,94.169876,54.782482,86.715828,72.197838,61.787884,113.045517,57.217953,57.132290,81.274681,23.894541,58.491161,80.331696,6.979232,56.610096,84.360634,1.509481,84.517303,92.410324,99.893677,88.667267,78.771484,79.220230,97.965714,113.773033,67.547905,93.155922,80.202034,41.816948,97.987991,93.472488,38.458858,99.155174,105.686615,34.728230,55.784492,106.201042,0.000000,81.000000,76.000000,0.000000,55.795162,106.786385,0.897773,55.795162,106.786385,0.897773,0.010669,0.585344,0.897773,27.113684,22.637798,-4.471347
1926,55.799473,101.659241,94.168541,54.949329,86.621223,72.208412,61.765377,112.982979,57.145615,57.134964,81.135292,23.880939,58.450100,79.986572,7.003284,56.581291,83.977074,1.513506,84.583412,92.548569,99.911903,89.058128,79.042015,79.190071,97.925064,114.401794,68.119026,92.968864,82.727493,40.426243,97.843086,96.272003,37.684433,99.125221,108.979668,35.616474,42.495491,103.830482,0.000000,81.000000,76.000000,0.000000,42.480782,104.450928,1.056807,42.480782,104.450928,1.056807,-0.014710,0.620449,1.056807,29.411463,40.691845,3.940741
1927,55.882164,101.625725,94.153473,55.240417,86.553200,72.160919,61.731148,112.959412,57.109104,57.203636,80.838127,23.884296,58.534054,79.619896,6.927670,56.621353,83.542595,1.488059,84.737816,92.754707,99.889397,89.417664,79.325500,79.102821,97.705818,115.021492,68.587914,92.717972,85.428741,39.023540,97.605972,99.160568,36.950577,99.335495,111.997177,36.302349,41.454460,114.862396,0.000000,81.000000,76.000000,0.000000,41.361240,115.682610,1.082860,41.361240,115.682610,1.082860,-0.093220,0.820210,1.082860,42.082539,42.822277,18.301165
1928,55.969898,101.603073,94.106819,55.429806,86.487526,72.169594,61.664410,112.932472,56.978165,57.258797,80.599846,23.872862,58.542416,79.256729,6.905424,56.648682,83.116684,1.480385,84.900360,92.941498,99.836212,89.768219,79.600166,78.999924,97.635391,115.745186,69.032410,92.403450,88.236496,37.687557,97.265633,102.119484,36.172897,99.404724,115.022438,36.921490,35.841183,91.752190,0.000000,81.000000,76.000000,0.000000,35.875717,92.363892,1.028989,35.875717,92.363892,1.028989,0.034537,0.611701,1.028989,16.208826,46.467907,11.965827
1929,56.057320,101.627296,94.056198,55.620464,86.480469,72.090462,61.678459,112.936546,56.971783,57.398479,80.328506,23.879343,58.556393,78.908379,6.865567,56.647125,82.652802,1.479142,85.101898,93.136536,99.748177,90.116997,79.912071,78.815781,97.364662,116.329819,69.280571,91.989777,91.092178,36.380444,96.898369,105.038498,35.578960,99.264412,117.859283,37.376141,48.106430,100.736008,0.000000,81.000000,76.000000,0.000000,48.150185,101.439392,0.980632,48.150185,101.439392,0.980632,0.043756,0.703389,0.980632,24.256912,32.256470,8.276698
1930,56.159542,101.668999,93.975601,55.890320,86.498306,72.021919,61.659885,112.924652,56.882084,57.236366,80.269897,23.855469,58.557568,78.535896,6.821094,56.679672,82.191673,1.418620,85.227318,93.375870,99.629929,90.471992,80.248230,78.657913,97.102295,116.978012,69.388199,91.436279,93.901527,35.159782,96.321022,107.911659,34.924274,98.933876,120.574921,37.741608,58.259781,96.126167,0.000000,81.000000,76.000000,0.000000,58.262623,96.847733,0.859176,58.262623,96.847733,0.859176,0.002839,0.721570,0.859176,17.291927,19.537853,3.644497
1931,56.261642,101.736244,93.880371,56.090515,86.541893,71.907600,61.574009,113.007584,56.739758,57.177841,80.090523,23.854755,58.560089,78.192017,6.772581,56.653114,81.722328,1.467620,85.333069,93.606583,99.449242,90.745956,80.628769,78.430008,96.767448,117.559074,69.465614,90.811691,96.615295,33.975956,95.404137,110.903046,33.899799,98.257156,122.955345,37.672596,53.461609,98.232010,0.000000,81.000000,76.000000,0.000000,53.485725,98.930473,1.001664,53.485725,98.930473,1.001664,0.024115,0.698462,1.001664,22.269014,27.584215,-1.047224
1932,56.364048,101.828934,93.753189,56.195847,86.607910,71.751389,61.428661,113.173553,56.621536,57.266552,79.947433,23.746140,58.542221,77.877937,6.707995,56.686283,81.315071,1.440049,85.489876,93.906464,99.237679,91.066696,81.068756,78.193390,96.587692,118.240585,69.500519,90.116356,99.227921,33.020615,94.578545,113.547150,32.865917,97.532135,125.225822,36.960663,52.539570,100.111465,0.000000,81.000000,76.000000,0.000000,52.632038,100.780472,0.984778,52.632038,100.780472,0.984778,0.092468,0.669004,0.984778,23.744448,28.027203,-3.291621
1933,56.448540,101.936638,93.602524,56.404743,86.651184,71.659119,61.337761,113.286415,56.503757,57.238102,79.878281,23.698154,58.529865,77.569504,6.651341,56.684418,80.896408,1.414969,85.620056,94.179558,99.030121,91.374901,81.533531,77.921913,96.319801,118.774193,69.412422,89.352356,101.690292,32.088951,93.763206,116.132347,31.543350,96.864555,127.262878,35.463196,45.401554,95.982597,0.000000,81.000000,76.000000,0.000000,45.338806,96.520790,1.161713,45.338806,96.520790,1.161713,-0.062746,0.538194,1.161713,23.214046,41.355179,23.182009
1934,56.520649,102.054451,93.436867,56.683182,86.747360,71.506989,61.237724,113.478554,56.322994,57.202774,79.844902,23.623201,58.568451,77.266403,6.521519,56.695808,80.456490,1.383900,85.773491,94.477768,98.764511,91.619797,82.044136,77.650238,96.128204,119.308220,69.236694,88.582977,103.940041,31.099686,92.791145,118.447617,29.717049,96.133461,129.284271,33.263115,60.924362,113.329468,0.000000,81.000000,76.000000,0.000000,60.923653,114.134346,0.984055,60.923653,114.134346,0.984055,-0.000710,0.804878,0.984055,36.734249,19.755524,-3.388230
1935,56.606625,102.179367,93.266762,56.815781,86.885612,71.319633,61.193993,113.569588,56.151489,57.133820,79.868355,23.533562,58.510109,76.976944,6.407321,56.602402,80.010735,1.357887,85.927284,94.821548,98.502426,91.859192,82.602364,77.302589,95.893295,119.731842,68.876892,87.875122,105.899269,30.140455,91.727180,120.651352,27.713541,95.156929,131.144989,30.593088,46.590958,94.238991,0.000000,81.000000,76.000000,0.000000,46.709656,94.921661,0.943888,46.709656,94.921661,0.943888,0.118698,0.682671,0.943888,17.215569,32.478279,0.076706
1936,56.691860,102.315048,93.095856,56.979321,87.043915,71.142792,61.065777,113.765839,56.036625,57.058838,79.989784,23.384594,58.412796,76.716286,6.275245,56.667572,79.538971,1.350112,86.008148,95.220093,98.179688,92.090263,83.145477,76.913811,95.656349,120.132095,68.428581,87.268608,107.723267,28.946320,90.599442,122.420464,25.461517,94.746689,132.691849,28.439220,66.231781,99.000175,0.000000,81.000000,76.000000,0.000000,66.313637,99.760483,1.046874,66.313637,99.760483,1.046874,0.081858,0.760309,1.046874,24.078295,15.460464,3.607969
1937,56.801170,102.490868,92.890900,57.223766,87.222481,70.968132,60.967926,114.066170,55.879955,56.911205,80.186485,23.208448,58.328217,76.555237,6.118659,56.722893,79.102158,1.291299,86.103745,95.607452,97.866173,92.292953,83.721619,76.433601,95.274109,120.397377,67.891975,86.790413,109.131653,27.714382,89.571342,123.919792,23.316965,93.219231,134.080063,25.359150,42.859467,100.270485,0.000000,81.000000,76.000000,0.000000,42.934734,100.989746,1.049618,42.934734,100.989746,1.049618,0.075267,0.719258,1.049618,25.474752,40.033001,-6.861519
1938,56.914360,102.710434,92.719658,57.223011,87.466995,70.740570,60.885410,114.342926,55.723930,56.702351,80.527084,22.941916,58.235481,76.346458,5.897396,56.669388,78.702835,1.277285,86.339890,96.003609,97.582352,92.574547,84.299133,75.957642,94.917519,120.659019,67.259621,86.418503,110.299347,26.345385,88.877159,125.040703,21.093081,92.628212,135.126129,23.257917,45.736752,92.217361,0.000000,81.000000,76.000000,0.000000,45.816666,92.802315,1.133820,45.816666,92.802315,1.133820,0.079916,0.584951,1.133820,18.387575,39.982178,6.772449
1939,57.019402,102.913841,92.535706,57.648632,87.744751,70.533974,60.785084,114.724449,55.584496,56.483528,81.010376,22.592680,58.166531,76.096565,5.662982,56.706127,78.268867,1.160525,86.514397,96.462456,97.232292,92.769592,84.926224,75.426994,94.526268,120.859299,66.496117,86.221985,111.191193,24.897112,88.158775,125.846733,18.601898,91.449387,136.046280,19.854025,46.084892,95.015732,0.000000,81.000000,76.000000,0.000000,46.164867,95.695953,1.191199,46.164867,95.695953,1.191199,0.079974,0.680223,1.191199,22.651524,41.590839,4.404616
1940,57.134499,103.131691,92.341988,57.612183,88.067070,70.280220,60.707153,115.107262,55.442955,56.244495,81.739906,22.095646,58.110584,75.940407,5.339652,56.751659,77.834915,1.078471,86.681740,96.949692,96.879120,93.012871,85.540199,74.858627,94.220566,120.988228,65.664642,86.036156,111.918221,23.426090,87.615585,126.301224,15.940216,91.084457,136.452057,16.999348,47.580967,89.947807,0.000000,81.000000,76.000000,0.000000,47.574455,90.666824,1.116423,47.574455,90.666824,1.116423,-0.006513,0.719020,1.116423,15.571650,37.309757,9.497159
1941,57.241341,103.366478,92.141319,57.840168,88.388855,70.030846,60.643913,115.618904,55.286407,55.955715,82.768448,21.429382,57.838158,76.695251,4.796410,56.795723,77.316452,1.156031,86.764343,97.422401,96.512077,93.151947,86.211182,74.234756,93.944527,121.119446,64.778793,85.920692,112.474487,21.824423,87.018158,126.614403,13.409701,90.403603,136.673767,13.852511,54.724182,88.728905,0.000000,81.000000,76.000000,0.000000,54.677982,89.316528,1.185892,54.677982,89.316528,1.185892,-0.046202,0.587625,1.185892,15.095104,31.160271,7.839070
1942,57.342934,103.638344,91.896271,57.955067,88.849846,69.702988,60.679852,116.145477,55.113380,55.611813,83.946762,20.648930,57.510590,77.599861,4.138976,56.717060,76.797623,1.000866,86.899399,97.914436,96.148918,93.319786,86.843155,73.610001,93.640053,121.201675,63.845100,85.779503,112.991333,20.185608,86.535912,126.888107,11.004734,89.407318,136.943176,10.649749,36.918732,88.923721,0.000000,81.000000,76.000000,0.000000,36.977547,89.634682,0.947630,36.977547,89.634682,0.947630,0.058816,0.710964,0.947630,12.246909,41.772732,-5.874939
1943,57.451263,103.979507,91.617546,58.254654,89.405640,69.236961,60.756130,116.719170,54.799007,55.440247,84.707870,20.060514,57.355366,78.087273,3.673583,57.076073,75.870125,2.063883,87.018257,98.389404,95.736595,93.482422,87.499207,72.942894,93.330833,121.295242,62.876060,85.778809,113.551849,18.595205,85.938316,127.077324,8.331470,88.362236,137.181839,7.162839,40.522083,98.676331,0.000000,81.000000,76.000000,0.000000,40.449329,99.387215,0.874977,40.449329,99.387215,0.874977,-0.072753,0.710890,0.874977,19.841269,35.417244,7.126097
1944,57.516037,104.335724,91.240768,58.195007,90.069084,68.614037,60.911591,117.345581,54.278698,55.434650,84.820335,19.723606,57.366108,77.926025,3.459694,57.214642,75.501663,2.095486,87.137993,98.889069,95.283012,93.595505,88.154846,72.172371,93.135963,121.468742,61.913811,85.575821,114.157349,16.943253,85.329445,127.385338,6.369398,87.345184,137.212204,3.590426,35.000584,92.796677,0.000000,81.000000,76.000000,0.000000,35.016273,93.330650,0.901100,35.016273,93.330650,0.901100,0.015689,0.533977,0.901100,15.135489,41.450073,20.559336
1945,57.547920,104.816544,90.741493,58.462502,90.721237,68.046562,61.050198,117.914398,53.637482,55.499100,84.759865,19.386530,57.446896,77.591858,3.245637,57.121555,75.049477,1.890709,87.086502,99.509903,94.683968,93.685295,88.813683,71.384796,92.907600,121.752869,60.930523,85.407837,114.578682,15.648367,84.682388,127.457008,4.926649,86.345383,137.325073,1.288849,54.179569,96.157288,0.000000,81.000000,76.000000,0.000000,54.230427,96.671989,0.777614,54.230427,96.671989,0.777614,0.050855,0.514707,0.777614,15.674593,20.855944,-3.905054
1946,57.616882,105.406029,90.156746,58.483013,91.302994,67.538773,61.108791,118.388893,53.034149,55.395504,84.762444,19.111792,57.359638,77.320740,3.093919,57.073517,74.631462,1.809965,87.216705,100.113403,94.104080,93.835503,89.498077,70.589958,92.806297,122.288368,60.014454,85.216949,114.012505,14.685510,84.407379,126.917992,4.482416,86.212631,136.955536,1.348492,37.300060,109.678925,0.000000,81.000000,76.000000,0.000000,37.335754,110.330757,0.950254,37.335754,110.330757,0.950254,0.035695,0.651831,0.950254,32.003525,41.526024,20.864061
1947,57.814354,105.973709,89.577545,58.678696,91.833031,67.023369,61.062904,118.840561,52.435295,55.324875,84.672112,18.828140,57.305359,76.956711,2.933288,56.909420,74.071014,1.740138,87.438927,100.736320,93.517464,93.992966,90.173119,69.866356,92.834427,123.055557,59.367569,84.881447,113.478271,14.407463,84.349724,126.351143,4.300192,86.291595,136.575104,1.416808,34.266544,119.154961,0.000000,81.000000,76.000000,0.000000,34.165321,119.880608,1.107962,34.165321,119.880608,1.107962,-0.101225,0.725643,1.107962,47.814053,51.778877,15.019982
1948,58.026218,106.492462,89.058014,58.802116,92.402084,66.488991,60.960594,119.263481,51.948124,55.309841,84.540085,18.598068,57.306660,76.550972,2.826236,56.896641,73.646790,1.706032,87.620453,101.319168,92.989861,94.093552,90.784752,69.270096,92.611450,123.816132,58.828556,84.812904,113.386810,14.386361,84.345001,126.089417,4.195064,86.283745,136.238052,1.371112,61.179207,100.723106,0.000000,81.000000,76.000000,0.000000,61.114182,101.533974,1.195394,61.114182,101.533974,1.195394,-0.065026,0.810867,1.195394,29.553862,23.693653,23.759233
1949,58.232948,106.916382,88.724045,58.918743,92.932343,66.064194,60.922443,119.614578,51.477131,55.306782,84.438553,18.406055,57.319946,76.175758,2.757246,56.846550,73.241089,1.829087,87.860321,101.836861,92.621300,94.208054,91.360809,68.782120,92.623611,124.620590,58.584629,84.728539,113.402878,14.526512,84.346939,125.815010,4.164457,86.242592,135.916794,1.359187,69.590630,102.046471,0.000000,81.000000,76.000000,0.000000,69.475456,102.713432,1.673674,69.475456,102.713432,1.673674,-0.115171,0.666960,1.673674,43.593319,19.095564,23.389206
1950,58.418118,107.222275,88.509216,59.052929,93.357422,65.744804,60.873852,119.940598,51.148468,55.250931,84.323166,18.319479,57.280441,75.786667,2.793688,56.838993,72.893944,1.853088,88.034943,102.312439,92.369400,94.336517,91.945091,68.433250,92.477539,125.423065,58.422421,84.609779,113.339012,14.646744,84.304726,125.531662,4.158283,86.332649,135.590424,1.506956,58.312870,105.275040,0.000000,81.000000,76.000000,0.000000,58.202183,106.210648,1.777835,58.202183,106.210648,1.777835,-0.110689,0.935608,1.777835,52.046207,40.333977,22.377022
