Filtered (MAV) muscles activityendheader

time	SOL_L	SOL_R	TA_L	TA_R	GL_L	GL_R
15.20200000	0.49652574	0.06850896	0.07938388	0.38383270	0.47404454	0.02981123
15.20300000	0.49517277	0.06864464	0.07907584	0.38580308	0.47389484	0.02980391
15.20400000	0.49356558	0.06875515	0.07875967	0.38750876	0.47371454	0.02979497
15.20500000	0.49170920	0.06884045	0.07843653	0.38894648	0.47350762	0.02978410
15.20600000	0.48960946	0.06890056	0.07810759	0.39011362	0.47327801	0.02977105
15.20700000	0.48727294	0.06893548	0.07777403	0.39100818	0.47302954	0.02975555
15.20800000	0.48470697	0.06894528	0.07743704	0.39162880	0.47276599	0.02973740
15.20900000	0.48191959	0.06893000	0.07709781	0.39197478	0.47249095	0.02971640
15.21000000	0.47891954	0.06888974	0.07675752	0.39204609	0.47220789	0.02969237
15.21100000	0.47571620	0.06882461	0.07641733	0.39184340	0.47192005	0.02966519
15.21200000	0.47231955	0.06873473	0.07607841	0.39136805	0.47163046	0.02963472
15.21300000	0.46874019	0.06862026	0.07574190	0.39062208	0.47134191	0.02960087
15.21400000	0.46498923	0.06848136	0.07540892	0.38960823	0.47105689	0.02956356
15.21500000	0.46107828	0.06831825	0.07508056	0.38832993	0.47077762	0.02952275
15.21600000	0.45701940	0.06813115	0.07475789	0.38679133	0.47050598	0.02947841
15.21700000	0.45282506	0.06792031	0.07444194	0.38499727	0.47024351	0.02943052
15.21800000	0.44850809	0.06768603	0.07413370	0.38295328	0.46999140	0.02937910
15.21900000	0.44408161	0.06742861	0.07383414	0.38066559	0.46975047	0.02932416
15.22000000	0.43955901	0.06714841	0.07354416	0.37814110	0.46952116	0.02926576
15.22100000	0.43495389	0.06684582	0.07326464	0.37538739	0.46930351	0.02920395
15.22200000	0.43027998	0.06652125	0.07299639	0.37241270	0.46909717	0.02913881
15.22300000	0.42555111	0.06617518	0.07274019	0.36922592	0.46890139	0.02907043
15.22400000	0.42078117	0.06580809	0.07249673	0.36583656	0.46871501	0.02899891
15.22500000	0.41598403	0.06542055	0.07226669	0.36225477	0.46853648	0.02892436
15.22600000	0.41117349	0.06501313	0.07205067	0.35849126	0.46836383	0.02884690
15.22700000	0.40636326	0.06458648	0.07184920	0.35455735	0.46819474	0.02876668
15.22800000	0.40156684	0.06414127	0.07166278	0.35046491	0.46802648	0.02868385
15.22900000	0.39679755	0.06367825	0.07149182	0.34622631	0.46785596	0.02859854
15.23000000	0.39206842	0.06319819	0.07133668	0.34185447	0.46767976	0.02851094
15.23100000	0.38739216	0.06270193	0.07119767	0.33736276	0.46749409	0.02842121
15.23200000	0.38278111	0.06219035	0.07107503	0.33276500	0.46729488	0.02832953
15.23300000	0.37824720	0.06166439	0.07096894	0.32807544	0.46707775	0.02823608
15.23400000	0.37380191	0.06112504	0.07087951	0.32330872	0.46683805	0.02814106
15.23500000	0.36945621	0.06057334	0.07080679	0.31847982	0.46657088	0.02804466
15.23600000	0.36522053	0.06001037	0.07075081	0.31360406	0.46627115	0.02794709
15.23700000	0.36110473	0.05943728	0.07071148	0.30869702	0.46593354	0.02784856
15.23800000	0.35711805	0.05885527	0.07068871	0.30377456	0.46555260	0.02774927
15.23900000	0.35326909	0.05826555	0.07068232	0.29885273	0.46512272	0.02764945
15.24000000	0.34956578	0.05766943	0.07069209	0.29394774	0.46463822	0.02754930
15.24100000	0.34601534	0.05706822	0.07071776	0.28907595	0.46409331	0.02744904
15.24200000	0.34262429	0.05646329	0.07075901	0.28425381	0.46348220	0.02734891
15.24300000	0.33939837	0.05585604	0.07081547	0.27949781	0.46279905	0.02724912
15.24400000	0.33634258	0.05524792	0.07088674	0.27482444	0.46203806	0.02714988
15.24500000	0.33346116	0.05464037	0.07097238	0.27025016	0.46119348	0.02705143
15.24600000	0.33075754	0.05403491	0.07107189	0.26579136	0.46025964	0.02695398
15.24700000	0.32823438	0.05343305	0.07118477	0.26146431	0.45923097	0.02685775
15.24800000	0.32589352	0.05283632	0.07131046	0.25728509	0.45810205	0.02676294
15.24900000	0.32373602	0.05224627	0.07144838	0.25326959	0.45686760	0.02666977
15.25000000	0.32176216	0.05166445	0.07159793	0.24943347	0.45552254	0.02657844
15.25100000	0.31997139	0.05109243	0.07175848	0.24579207	0.45406203	0.02648913
15.25200000	0.31836243	0.05053176	0.07192938	0.24236042	0.45248142	0.02640202
15.25300000	0.31693320	0.04998400	0.07210996	0.23915317	0.45077636	0.02631731
15.25400000	0.31568087	0.04945067	0.07229955	0.23618457	0.44894274	0.02623513
15.25500000	0.31460189	0.04893331	0.07249744	0.23346841	0.44697679	0.02615565
15.25600000	0.31369199	0.04843340	0.07270294	0.23101801	0.44487502	0.02607900
15.25700000	0.31294621	0.04795242	0.07291533	0.22884617	0.44263428	0.02600529
15.25800000	0.31235891	0.04749181	0.07313392	0.22696514	0.44025179	0.02593462
15.25900000	0.31192384	0.04705294	0.07335797	0.22538658	0.43772508	0.02586709
15.26000000	0.31163411	0.04663719	0.07358677	0.22412154	0.43505209	0.02580273
15.26100000	0.31148228	0.04624584	0.07381962	0.22318042	0.43223112	0.02574161
15.26200000	0.31146035	0.04588014	0.07405581	0.22257298	0.42926083	0.02568373
15.26300000	0.31155982	0.04554129	0.07429463	0.22230824	0.42614030	0.02562910
15.26400000	0.31177173	0.04523040	0.07453538	0.22239454	0.42286899	0.02557767
15.26500000	0.31208667	0.04494855	0.07477739	0.22283946	0.41944674	0.02552940
15.26600000	0.31249484	0.04469670	0.07501997	0.22364982	0.41587379	0.02548421
15.26700000	0.31298610	0.04447578	0.07526247	0.22483168	0.41215078	0.02544199
15.26800000	0.31354998	0.04428661	0.07550423	0.22639029	0.40827871	0.02540260
15.26900000	0.31417577	0.04412995	0.07574461	0.22833010	0.40425899	0.02536589
15.27000000	0.31485249	0.04400648	0.07598298	0.23065474	0.40009340	0.02533168
15.27100000	0.31556900	0.04391676	0.07621874	0.23336701	0.39578406	0.02529976
15.27200000	0.31631401	0.04386130	0.07645127	0.23646888	0.39133348	0.02526988
15.27300000	0.31707614	0.04384051	0.07668001	0.23996148	0.38674451	0.02524179
15.27400000	0.31784394	0.04385469	0.07690437	0.24384508	0.38202033	0.02521522
15.27500000	0.31860594	0.04390407	0.07712380	0.24811911	0.37716446	0.02518985
15.27600000	0.31935070	0.04398878	0.07733776	0.25278216	0.37218070	0.02516538
15.27700000	0.32006686	0.04410887	0.07754571	0.25783194	0.36707319	0.02514144
15.27800000	0.32074313	0.04426427	0.07774712	0.26326534	0.36184632	0.02511771
15.27900000	0.32136841	0.04445485	0.07794151	0.26907841	0.35650476	0.02509380
15.28000000	0.32193175	0.04468037	0.07812836	0.27526636	0.35105344	0.02506935
15.28100000	0.32242244	0.04494051	0.07830720	0.28182355	0.34549750	0.02504397
15.28200000	0.32283003	0.04523486	0.07847754	0.28874355	0.33984233	0.02501727
15.28300000	0.32314435	0.04556292	0.07863893	0.29601911	0.33409351	0.02498886
15.28400000	0.32335557	0.04592412	0.07879090	0.30364217	0.32825680	0.02495837
15.28500000	0.32345422	0.04631780	0.07893300	0.31160391	0.32233814	0.02492542
15.28600000	0.32343123	0.04674322	0.07906480	0.31989473	0.31634361	0.02488964
15.28700000	0.32327794	0.04719958	0.07918586	0.32850425	0.31027943	0.02485068
15.28800000	0.32298616	0.04768598	0.07929576	0.33742138	0.30415195	0.02480820
15.28900000	0.32254815	0.04820149	0.07939407	0.34663431	0.29796761	0.02476191
15.29000000	0.32195671	0.04874508	0.07948038	0.35613049	0.29173293	0.02471152
15.29100000	0.32120514	0.04931570	0.07955429	0.36589673	0.28545452	0.02465678
15.29200000	0.32028730	0.04991220	0.07961539	0.37591914	0.27913902	0.02459748
15.29300000	0.31919763	0.05053341	0.07966330	0.38618320	0.27279313	0.02453344
15.29400000	0.31793114	0.05117809	0.07969762	0.39667377	0.26642357	0.02446453
15.29500000	0.31648345	0.05184498	0.07971798	0.40737510	0.26003706	0.02439067
15.29600000	0.31485079	0.05253276	0.07972401	0.41827087	0.25364032	0.02431183
15.29700000	0.31303003	0.05324009	0.07971533	0.42934419	0.24724005	0.02422803
15.29800000	0.31101868	0.05396558	0.07969161	0.44057767	0.24084291	0.02413937
15.29900000	0.30881486	0.05470783	0.07965248	0.45195339	0.23445553	0.02404597
15.30000000	0.30641738	0.05546540	0.07959762	0.46345296	0.22808445	0.02394806
15.30100000	0.30382568	0.05623686	0.07952671	0.47505753	0.22173618	0.02384590
15.30200000	0.30103985	0.05702073	0.07943942	0.48674782	0.21541710	0.02373986
15.30300000	0.29806063	0.05781554	0.07933547	0.49850418	0.20913351	0.02363034
15.30400000	0.29488941	0.05861981	0.07921456	0.51030657	0.20289162	0.02351785
15.30500000	0.29152820	0.05943204	0.07907643	0.52213459	0.19669749	0.02340294
15.30600000	0.28797965	0.06025074	0.07892083	0.53396757	0.19055705	0.02328627
15.30700000	0.28424703	0.06107443	0.07874751	0.54578453	0.18447611	0.02316855
15.30800000	0.28033419	0.06190161	0.07855626	0.55756425	0.17846031	0.02305058
15.30900000	0.27624558	0.06273081	0.07834689	0.56928529	0.17251512	0.02293324
15.31000000	0.27198621	0.06356056	0.07811920	0.58092604	0.16664584	0.02281745
15.31100000	0.26756163	0.06438940	0.07787306	0.59246472	0.16085760	0.02270425
15.31200000	0.26297793	0.06521587	0.07760832	0.60387945	0.15515532	0.02259472
15.31300000	0.25824169	0.06603854	0.07732487	0.61514825	0.14954374	0.02249003
15.31400000	0.25335995	0.06685601	0.07702263	0.62624913	0.14402736	0.02239139
15.31500000	0.24834023	0.06766687	0.07670154	0.63716006	0.13861050	0.02230010
15.31600000	0.24319044	0.06846974	0.07636157	0.64785908	0.13329724	0.02221750
15.31700000	0.23791888	0.06926326	0.07600271	0.65832429	0.12809141	0.02214499
15.31800000	0.23253423	0.07004610	0.07562498	0.66853390	0.12299665	0.02208403
15.31900000	0.22704546	0.07081694	0.07522843	0.67846628	0.11801630	0.02203610
15.32000000	0.22146186	0.07157448	0.07481314	0.68810002	0.11315351	0.02200275
15.32100000	0.21579295	0.07231745	0.07437922	0.69741395	0.10841114	0.02198554
15.32200000	0.21004851	0.07304462	0.07392681	0.70638720	0.10379180	0.02198608
15.32300000	0.20423847	0.07375476	0.07345607	0.71499923	0.09929786	0.02200598
15.32400000	0.19837293	0.07444667	0.07296721	0.72322992	0.09493141	0.02204688
15.32500000	0.19246210	0.07511918	0.07246045	0.73105956	0.09069427	0.02211041
15.32600000	0.18651627	0.07577115	0.07193605	0.73846896	0.08658802	0.02219822
15.32700000	0.18054578	0.07640147	0.07139431	0.74543945	0.08261394	0.02231193
15.32800000	0.17456096	0.07700904	0.07083555	0.75195300	0.07877308	0.02245317
15.32900000	0.16857214	0.07759280	0.07026011	0.75799217	0.07506620	0.02262352
15.33000000	0.16258957	0.07815173	0.06966839	0.76354028	0.07149380	0.02282455
15.33100000	0.15662339	0.07868483	0.06906080	0.76858138	0.06805611	0.02305778
15.33200000	0.15068365	0.07919112	0.06843779	0.77310032	0.06475311	0.02332468
15.33300000	0.14478021	0.07966967	0.06779982	0.77708284	0.06158451	0.02362666
15.33400000	0.13892274	0.08011958	0.06714742	0.78051559	0.05854979	0.02396508
15.33500000	0.13312068	0.08053998	0.06648110	0.78338617	0.05564816	0.02434121
15.33600000	0.12738324	0.08093006	0.06580145	0.78568323	0.05287858	0.02475624
15.33700000	0.12171933	0.08128901	0.06510905	0.78739648	0.05023980	0.02521128
15.33800000	0.11613756	0.08161610	0.06440455	0.78851675	0.04773031	0.02570735
15.33900000	0.11064622	0.08191063	0.06368858	0.78903602	0.04534840	0.02624533
15.34000000	0.10525323	0.08217194	0.06296184	0.78894752	0.04309212	0.02682603
15.34100000	0.09996614	0.08239943	0.06222505	0.78824570	0.04095933	0.02745010
15.34200000	0.09479212	0.08259255	0.06147896	0.78692632	0.03894768	0.02811810
15.34300000	0.08973790	0.08275079	0.06072433	0.78498646	0.03705464	0.02883044
15.34400000	0.08480982	0.08287372	0.05996199	0.78242456	0.03527750	0.02958739
15.34500000	0.08001376	0.08296097	0.05919275	0.77924046	0.03361338	0.03038907
15.34600000	0.07535514	0.08301220	0.05841750	0.77543541	0.03205922	0.03123547
15.34700000	0.07083892	0.08302719	0.05763714	0.77101208	0.03061186	0.03212641
15.34800000	0.06646962	0.08300574	0.05685258	0.76597460	0.02926796	0.03306157
15.34900000	0.06225123	0.08294774	0.05606480	0.76032855	0.02802407	0.03404044
15.35000000	0.05818731	0.08285317	0.05527479	0.75408097	0.02687665	0.03506238
15.35100000	0.05428091	0.08272207	0.05448356	0.74724036	0.02582204	0.03612656
15.35200000	0.05053461	0.08255456	0.05369218	0.73981667	0.02485649	0.03723201
15.35300000	0.04695048	0.08235085	0.05290175	0.73182128	0.02397619	0.03837757
15.35400000	0.04353016	0.08211124	0.05211337	0.72326700	0.02317727	0.03956193
15.35500000	0.04027478	0.08183609	0.05132822	0.71416801	0.02245579	0.04078359
15.35600000	0.03718500	0.08152588	0.05054747	0.70453987	0.02180780	0.04204093
15.35700000	0.03426106	0.08118115	0.04977235	0.69439943	0.02122933	0.04333213
15.35800000	0.03150270	0.08080257	0.04900413	0.68376484	0.02071636	0.04465523
15.35900000	0.02890926	0.08039086	0.04824409	0.67265545	0.02026492	0.04600812
15.36000000	0.02647965	0.07994685	0.04749355	0.66109180	0.01987103	0.04738853
15.36100000	0.02421235	0.07947148	0.04675388	0.64909553	0.01953074	0.04879407
15.36200000	0.02210545	0.07896575	0.04602647	0.63668930	0.01924014	0.05022219
15.36300000	0.02015668	0.07843077	0.04531274	0.62389677	0.01899537	0.05167022
15.36400000	0.01836337	0.07786775	0.04461414	0.61074245	0.01879263	0.05313538
15.36500000	0.01672254	0.07727798	0.04393217	0.59725171	0.01862820	0.05461476
15.36600000	0.01523086	0.07666283	0.04326835	0.58345061	0.01849844	0.05610537
15.36700000	0.01388471	0.07602379	0.04262421	0.56936588	0.01839978	0.05760412
15.36800000	0.01268016	0.07536239	0.04200133	0.55502478	0.01832879	0.05910783
15.36900000	0.01161303	0.07468029	0.04140132	0.54045506	0.01828213	0.06061325
15.37000000	0.01067890	0.07397921	0.04082579	0.52568482	0.01825659	0.06211709
15.37100000	0.00987310	0.07326094	0.04027639	0.51074246	0.01824907	0.06361599
15.37200000	0.00919079	0.07252736	0.03975478	0.49565655	0.01825662	0.06510658
15.37300000	0.00862691	0.07178042	0.03926265	0.48045576	0.01827644	0.06658546
15.37400000	0.00817629	0.07102215	0.03880168	0.46516875	0.01830587	0.06804921
15.37500000	0.00783357	0.07025462	0.03837359	0.44982411	0.01834241	0.06949444
15.37600000	0.00759331	0.06947997	0.03798008	0.43445021	0.01838371	0.07091778
15.37700000	0.00744996	0.06870042	0.03762288	0.41907519	0.01842760	0.07231586
15.37800000	0.00739790	0.06791822	0.03730371	0.40372680	0.01847206	0.07368541
15.37900000	0.00743145	0.06713566	0.03702426	0.38843235	0.01851527	0.07502320
15.38000000	0.00754491	0.06635511	0.03678627	0.37321864	0.01855555	0.07632607
15.38100000	0.00773256	0.06557893	0.03659140	0.35811185	0.01859143	0.07759095
15.38200000	0.00798869	0.06480956	0.03644135	0.34313750	0.01862159	0.07881491
15.38300000	0.00830760	0.06404943	0.03633776	0.32832034	0.01864491	0.07999511
15.38400000	0.00868366	0.06330101	0.03628227	0.31368433	0.01866044	0.08112885
15.38500000	0.00911128	0.06256680	0.03627646	0.29925253	0.01866740	0.08221358
15.38600000	0.00958495	0.06184928	0.03632190	0.28504707	0.01866520	0.08324690
15.38700000	0.01009927	0.06115095	0.03642009	0.27108911	0.01865342	0.08422660
15.38800000	0.01064892	0.06047433	0.03657251	0.25739874	0.01863180	0.08515063
15.38900000	0.01122873	0.05982189	0.03678056	0.24399499	0.01860028	0.08601716
15.39000000	0.01183366	0.05919612	0.03704559	0.23089576	0.01855893	0.08682454
15.39100000	0.01245880	0.05859948	0.03736889	0.21811780	0.01850801	0.08757135
15.39200000	0.01309942	0.05803441	0.03775167	0.20567667	0.01844791	0.08825639
15.39300000	0.01375096	0.05750330	0.03819506	0.19358672	0.01837919	0.08887869
15.39400000	0.01440902	0.05700851	0.03870012	0.18186107	0.01830256	0.08943751
15.39500000	0.01506943	0.05655236	0.03926781	0.17051161	0.01821885	0.08993235
15.39600000	0.01572818	0.05613712	0.03989900	0.15954897	0.01812904	0.09036298
15.39700000	0.01638147	0.05576498	0.04059446	0.14898252	0.01803423	0.09072941
15.39800000	0.01702572	0.05543808	0.04135485	0.13882036	0.01793564	0.09103189
15.39900000	0.01765758	0.05515850	0.04218073	0.12906936	0.01783459	0.09127094
15.40000000	0.01827388	0.05492820	0.04307255	0.11973513	0.01773252	0.09144735
15.40100000	0.01887170	0.05474910	0.04403062	0.11082206	0.01763095	0.09156214
15.40200000	0.01944834	0.05462300	0.04505514	0.10233330	0.01753150	0.09161660
15.40300000	0.02000132	0.05455161	0.04614619	0.09427084	0.01743586	0.09161228
15.40400000	0.02052839	0.05453653	0.04730372	0.08663547	0.01734578	0.09155095
15.40500000	0.02102754	0.05457925	0.04852753	0.07942686	0.01726307	0.09143464
15.40600000	0.02149696	0.05468114	0.04981729	0.07264355	0.01718961	0.09126563
15.40700000	0.02193507	0.05484347	0.05117255	0.06628302	0.01712729	0.09104641
15.40800000	0.02234053	0.05506735	0.05259270	0.06034171	0.01707806	0.09077968
15.40900000	0.02271218	0.05535378	0.05407699	0.05481505	0.01704385	0.09046839
15.41000000	0.02304912	0.05570360	0.05562454	0.04969752	0.01702664	0.09011565
15.41100000	0.02335063	0.05611752	0.05723432	0.04498270	0.01702839	0.08972479
15.41200000	0.02361618	0.05659611	0.05890514	0.04066328	0.01705106	0.08929929
15.41300000	0.02384547	0.05713977	0.06063571	0.03673117	0.01709658	0.08884282
15.41400000	0.02403836	0.05774877	0.06242455	0.03317747	0.01716686	0.08835917
15.41500000	0.02419493	0.05842320	0.06427008	0.02999260	0.01726377	0.08785229
15.41600000	0.02431540	0.05916300	0.06617056	0.02716631	0.01738913	0.08732625
15.41700000	0.02440018	0.05996794	0.06812412	0.02468772	0.01754471	0.08678520
15.41800000	0.02444984	0.06083765	0.07012877	0.02254540	0.01773222	0.08623339
15.41900000	0.02446509	0.06177158	0.07218237	0.02072745	0.01795327	0.08567514
15.42000000	0.02444679	0.06276900	0.07428268	0.01922147	0.01820941	0.08511481
15.42100000	0.02439596	0.06382906	0.07642733	0.01801469	0.01850210	0.08455683
15.42200000	0.02431370	0.06495070	0.07861384	0.01709401	0.01883269	0.08400559
15.42300000	0.02420126	0.06613273	0.08083962	0.01644602	0.01920243	0.08346551
15.42400000	0.02405999	0.06737380	0.08310200	0.01605709	0.01961245	0.08294099
15.42500000	0.02389134	0.06867238	0.08539818	0.01591338	0.02006377	0.08243638
15.42600000	0.02369684	0.07002683	0.08772532	0.01600096	0.02055729	0.08195597
15.42700000	0.02347809	0.07143532	0.09008046	0.01630577	0.02109375	0.08150398
15.42800000	0.02323680	0.07289591	0.09246061	0.01681374	0.02167377	0.08108453
15.42900000	0.02297470	0.07440650	0.09486270	0.01751082	0.02229784	0.08070163
15.43000000	0.02269358	0.07596489	0.09728360	0.01838299	0.02296627	0.08035917
15.43100000	0.02239529	0.07756871	0.09972018	0.01941635	0.02367925	0.08006088
15.43200000	0.02208169	0.07921553	0.10216923	0.02059714	0.02443681	0.07981033
15.43300000	0.02175467	0.08090278	0.10462757	0.02191177	0.02523881	0.07961092
15.43400000	0.02141615	0.08262778	0.10709197	0.02334688	0.02608495	0.07946585
15.43500000	0.02106804	0.08438779	0.10955924	0.02488936	0.02697478	0.07937813
15.43600000	0.02071225	0.08617997	0.11202618	0.02652641	0.02790769	0.07935053
15.43700000	0.02035069	0.08800143	0.11448962	0.02824553	0.02888289	0.07938561
15.43800000	0.01998525	0.08984919	0.11694643	0.03003456	0.02989946	0.07948566
15.43900000	0.01961779	0.09172023	0.11939353	0.03188175	0.03095628	0.07965276
15.44000000	0.01925014	0.09361152	0.12182792	0.03377574	0.03205210	0.07988868
15.44100000	0.01888409	0.09551996	0.12424662	0.03570558	0.03318551	0.08019497
15.44200000	0.01852141	0.09744247	0.12664680	0.03766077	0.03435492	0.08057286
15.44300000	0.01816378	0.09937594	0.12902567	0.03963131	0.03555861	0.08102334
15.44400000	0.01781286	0.10131727	0.13138057	0.04160762	0.03679473	0.08154708
15.44500000	0.01747023	0.10326339	0.13370897	0.04358065	0.03806125	0.08214448
15.44600000	0.01713741	0.10521126	0.13600843	0.04554186	0.03935603	0.08281565
15.44700000	0.01681585	0.10715786	0.13827669	0.04748318	0.04067680	0.08356041
15.44800000	0.01650693	0.10910025	0.14051162	0.04939711	0.04202114	0.08437827
15.44900000	0.01621195	0.11103553	0.14271122	0.05127664	0.04338655	0.08526847
15.45000000	0.01593213	0.11296088	0.14487369	0.05311530	0.04477038	0.08622997
15.45100000	0.01566861	0.11487357	0.14699740	0.05490713	0.04616993	0.08726143
15.45200000	0.01542244	0.11677095	0.14908088	0.05664671	0.04758235	0.08836125
15.45300000	0.01519459	0.11865049	0.15112286	0.05832915	0.04900475	0.08952754
15.45400000	0.01498595	0.12050975	0.15312226	0.05995005	0.05043415	0.09075818
15.45500000	0.01479729	0.12234643	0.15507821	0.06150555	0.05186751	0.09205075
15.45600000	0.01462933	0.12415835	0.15699003	0.06299226	0.05330173	0.09340264
15.45700000	0.01448267	0.12594345	0.15885725	0.06440730	0.05473366	0.09481096
15.45800000	0.01435783	0.12769982	0.16067961	0.06574828	0.05616013	0.09627263
15.45900000	0.01425524	0.12942570	0.16245707	0.06701325	0.05757794	0.09778434
15.46000000	0.01417525	0.13111948	0.16418980	0.06820074	0.05898389	0.09934259
15.46100000	0.01411812	0.13277968	0.16587817	0.06930969	0.06037477	0.10094370
15.46200000	0.01408400	0.13440500	0.16752279	0.07033948	0.06174737	0.10258381
15.46300000	0.01407299	0.13599429	0.16912448	0.07128989	0.06309852	0.10425892
15.46400000	0.01408509	0.13754656	0.17068424	0.07216110	0.06442508	0.10596488
15.46500000	0.01412022	0.13906097	0.17220332	0.07295363	0.06572394	0.10769743
15.46600000	0.01417821	0.14053685	0.17368315	0.07366836	0.06699206	0.10945220
15.46700000	0.01425885	0.14197367	0.17512537	0.07430650	0.06822646	0.11122473
15.46800000	0.01436182	0.14337108	0.17653179	0.07486957	0.06942424	0.11301047
15.46900000	0.01448675	0.14472885	0.17790445	0.07535936	0.07058258	0.11480485
15.47000000	0.01463321	0.14604691	0.17924554	0.07577795	0.07169876	0.11660324
15.47100000	0.01480068	0.14732534	0.18055742	0.07612763	0.07277016	0.11840099
15.47200000	0.01498860	0.14856436	0.18184261	0.07641093	0.07379429	0.12019345
15.47300000	0.01519637	0.14976428	0.18310381	0.07663058	0.07476876	0.12197601
15.47400000	0.01542330	0.15092559	0.18434384	0.07678947	0.07569135	0.12374405
15.47500000	0.01566868	0.15204887	0.18556564	0.07689067	0.07655995	0.12549302
15.47600000	0.01593175	0.15313479	0.18677228	0.07693736	0.07737260	0.12721846
15.47700000	0.01621170	0.15418417	0.18796693	0.07693284	0.07812752	0.12891595
15.47800000	0.01650770	0.15519789	0.18915285	0.07688051	0.07882306	0.13058121
15.47900000	0.01681885	0.15617691	0.19033339	0.07678383	0.07945776	0.13221005
15.48000000	0.01714427	0.15712231	0.19151192	0.07664630	0.08003033	0.13379842
15.48100000	0.01748303	0.15803520	0.19269191	0.07647147	0.08053964	0.13534243
15.48200000	0.01783417	0.15891677	0.19387682	0.07626289	0.08098478	0.13683834
15.48300000	0.01819671	0.15976827	0.19507013	0.07602412	0.08136498	0.13828259
15.48400000	0.01856969	0.16059097	0.19627533	0.07575867	0.08167969	0.13967179
15.48500000	0.01895209	0.16138623	0.19749589	0.07547002	0.08192853	0.14100280
15.48600000	0.01934292	0.16215538	0.19873522	0.07516161	0.08211132	0.14227264
15.48700000	0.01974117	0.16289983	0.19999671	0.07483678	0.08222807	0.14347859
15.48800000	0.02014582	0.16362098	0.20128367	0.07449879	0.08227899	0.14461815
15.48900000	0.02055587	0.16432024	0.20259932	0.07415082	0.08226447	0.14568908
15.49000000	0.02097030	0.16499906	0.20394678	0.07379592	0.08218508	0.14668937
15.49100000	0.02138813	0.16565885	0.20532907	0.07343702	0.08204159	0.14761729
15.49200000	0.02180836	0.16630106	0.20674906	0.07307692	0.08183495	0.14847137
15.49300000	0.02223001	0.16692710	0.20820949	0.07271827	0.08156628	0.14925042
15.49400000	0.02265213	0.16753839	0.20971292	0.07236358	0.08123690	0.14995351
15.49500000	0.02307376	0.16813633	0.21126176	0.07201519	0.08084828	0.15057999
15.49600000	0.02349398	0.16872232	0.21285823	0.07167529	0.08040204	0.15112950
15.49700000	0.02391189	0.16929772	0.21450435	0.07134588	0.07989999	0.15160197
15.49800000	0.02432659	0.16986390	0.21620193	0.07102881	0.07934406	0.15199759
15.49900000	0.02473723	0.17042220	0.21795257	0.07072575	0.07873635	0.15231684
15.50000000	0.02514298	0.17097392	0.21975763	0.07043816	0.07807909	0.15256047
15.50100000	0.02554302	0.17152039	0.22161827	0.07016737	0.07737461	0.15272950
15.50200000	0.02593658	0.17206286	0.22353538	0.06991450	0.07662538	0.15282523
15.50300000	0.02632290	0.17260262	0.22550962	0.06968049	0.07583399	0.15284921
15.50400000	0.02670127	0.17314090	0.22754139	0.06946612	0.07500309	0.15280324
15.50500000	0.02707100	0.17367893	0.22963087	0.06927198	0.07413547	0.15268936
15.50600000	0.02743143	0.17421793	0.23177795	0.06909851	0.07323395	0.15250986
15.50700000	0.02778194	0.17475910	0.23398229	0.06894597	0.07230144	0.15226724
15.50800000	0.02812193	0.17530361	0.23624330	0.06881446	0.07134090	0.15196421
15.50900000	0.02845086	0.17585265	0.23856015	0.06870391	0.07035536	0.15160371
15.51000000	0.02876820	0.17640737	0.24093174	0.06861414	0.06934785	0.15118882
15.51100000	0.02907347	0.17696893	0.24335676	0.06854480	0.06832144	0.15072282
15.51200000	0.02936622	0.17753847	0.24583367	0.06849541	0.06727923	0.15020916
15.51300000	0.02964603	0.17811714	0.24836068	0.06846535	0.06622429	0.14965142
15.51400000	0.02991253	0.17870607	0.25093582	0.06845392	0.06515971	0.14905332
15.51500000	0.03016538	0.17930638	0.25355689	0.06846027	0.06408854	0.14841866
15.51600000	0.03040426	0.17991921	0.25622152	0.06848347	0.06301382	0.14775139
15.51700000	0.03062893	0.18054566	0.25892714	0.06852250	0.06193855	0.14705550
15.51800000	0.03083914	0.18118687	0.26167103	0.06857625	0.06086567	0.14633508
15.51900000	0.03103471	0.18184394	0.26445031	0.06864355	0.05979807	0.14559423
15.52000000	0.03121547	0.18251799	0.26726197	0.06872315	0.05873857	0.14483712
15.52100000	0.03138131	0.18321012	0.27010287	0.06881376	0.05768991	0.14406792
15.52200000	0.03153215	0.18392144	0.27296977	0.06891405	0.05665477	0.14329079
15.52300000	0.03166795	0.18465305	0.27585933	0.06902264	0.05563570	0.14250989
15.52400000	0.03178869	0.18540605	0.27876815	0.06913815	0.05463519	0.14172935
15.52500000	0.03189441	0.18618150	0.28169278	0.06925918	0.05365560	0.14095324
15.52600000	0.03198518	0.18698050	0.28462971	0.06938430	0.05269918	0.14018557
15.52700000	0.03206108	0.18780411	0.28757541	0.06951211	0.05176808	0.13943030
15.52800000	0.03212227	0.18865339	0.29052638	0.06964122	0.05086430	0.13869126
15.52900000	0.03216892	0.18952936	0.29347909	0.06977025	0.04998973	0.13797220
15.53000000	0.03220123	0.19043305	0.29643006	0.06989786	0.04914612	0.13727676
15.53100000	0.03221944	0.19136547	0.29937586	0.07002274	0.04833509	0.13660842
15.53200000	0.03222385	0.19232759	0.30231310	0.07014363	0.04755813	0.13597056
15.53300000	0.03221475	0.19332036	0.30523848	0.07025930	0.04681655	0.13536638
